100;1000.9;154.5;11.3
200;2199;357.4;21.9
300;3636.7;576.4;28.1
400;4987.3;807.9;32.5
500;6414.5;1053.6;41.6
600;7975.2;1300.4;48
700;9573.5;1540.4;55.8
800;10955.5;1821.6;64.7
900;13047.2;2047.3;74.3
1000;14484.6;2316.1;82.8
1100;15676.4;2627.8;89.4
1200;17725.4;2866.1;100.1
1300;19603.8;3149.4;109.6
1400;21257.1;3437.2;115.6
1500;22987.3;3721;125.7
1600;25187.6;3990.3;134
1700;26319.7;4286.3;143.5
1800;27875.9;4584.1;162.2
1900;30084.2;4849.7;161.4
2000;31991.3;5133.3;175.7
2100;33957.8;5432.1;178.8
2200;35006.3;5737.2;193.8
2300;36049.5;6067.6;200.9
2400;38178;6357.7;209.7
2500;41207.5;6612.3;216.1
2600;42169.3;6958.4;224.1
2700;43808.1;7297.3;236.2
2800;45905.2;7577.8;251.2
2900;48317;7835.4;275.5
3000;49764.5;8147.4;286.9
3100;51811.9;8489;275
3200;54184;8760.4;287.8
3300;55392.3;9075.2;291.8
3400;57619.8;9341.1;302.2
3500;59314.4;9704.3;316.7
3600;63312;9971.2;330.7
3700;62129.4;10384.8;336.4
3800;64683.7;10646.2;339
3900;67353.9;10986.7;354.6
4000;68881.9;11327.8;364.5
4100;71936;11583.8;376.1
4200;72973.7;11955.7;384.4
4300;73514.5;12310.8;387.5
4400;77086.5;12519.2;400.4
4500;77813.9;12923.1;407.1
4600;80462.8;13229.2;418.1
4700;82324.6;13564.5;428
4800;84362;13873.6;440
4900;86504.3;14184.5;445.8
5000;87844.5;14571.7;461.1
5100;89381.5;14927.2;467.1
5200;91810.2;15178.8;471.4
5300;95798.7;15504.7;494.3
5400;96436.5;15796.1;496.7
5500;99072.8;16135.1;507.1
5600;99706.3;16558.5;514.8
5700;103989;16811.7;532.9
5800;102706;17257.9;534.4
5900;105652;17537.8;545.5
6000;109562;17850;560
6100;109314;18228.7;562.4
6200;110686;18591.1;571.6
6300;114185;18819;579.8
6400;117577;19164.1;598.6
6500;118514;19572.4;607.2
6600;121504;19856.9;619.8
6700;122674;20235.9;625.8
6800;122219;20653.8;633.6
6900;126811;20936.4;652.2
7000;126322;21369;655.9
7100;128692;21662.8;663
7200;133352;21952.6;676
7300;135017;22272.5;684.2
7400;136189;22686;696.7
7500;137705;23016.6;710.7
7600;139920;23322.3;715.1
7700;142056;23712.8;723.4
7800;144027;24004.4;735
7900;144455;24485.1;749.8
8000;146741;24832;754.2
8100;149820;25079.7;765.6
8200;152090;25434.7;773
8300;152851;25812.4;781.7
8400;154527;26264.9;807.5
8500;158970;26475.8;806
8600;163706;26799.9;827.6
8700;162802;27243.6;824.5
8800;168001;27542.4;837.2
8900;169125;27883.9;854.3
9000;169732;28305.2;861.1
9100;167998;28775.1;871.3
9200;177324;28881.3;889.1
9300;176008;29315.9;889.6
9400;178028;29649.6;898.8
9500;176825;30150;914
9600;181554;30390.2;920
9700;183979;30842.6;942.7
9800;189583;31154.1;954.8
9900;188480;31497.7;960.5
10000;190897;31866.8;970.8
