100;722.3;241.7;7.6
200;1668.2;545;15.7
300;2839.6;842.1;21
400;3933.6;1172.7;27.1
500;5057.9;1509.8;29.2
600;6402.8;1858.5;38.8
700;7720.6;2161.5;42
800;8823.9;2543.3;47.5
900;10652.9;2865.2;56.1
1000;11795.5;3193.9;63.3
1100;12742.4;3615.5;71
1200;14579.3;3967.3;76
1300;16144.1;4287.7;83
1400;17518.9;4673.5;89.4
1500;19001;5026;98.8
1600;20958;5431.7;107.9
1700;21782.7;5809.2;113.4
1800;23089.6;6196.4;122.1
1900;25011.1;6522.2;126.9
2000;26621.4;6887.5;134.6
2100;28379.2;7275.4;140.7
2200;29136.6;7678.2;148.1
2300;29888.2;8062.7;158.9
2400;31720.3;8399;162.8
2500;34515.9;8762.9;170.4
2600;35222.3;9222.7;179.6
2700;36593.7;9607.3;187.6
2800;38371.4;9964.3;195.6
2900;40480.1;10294.6;213
3000;41760.6;10737.8;223.7
3100;43468.3;11185.3;223
3200;45604.9;11481.8;231.1
3300;46544.6;11913.8;231.5
3400;48469.6;12225.7;243
3500;49916.2;12621.6;247.8
3600;53597.6;12963.6;263.9
3700;52200.7;13454.5;265.4
3800;54426.7;13800.1;271.3
3900;56899.2;14290.7;283.9
4000;58137.7;14660.5;290.4
4100;60827.4;14905.3;298.8
4200;61645.3;15430.4;306.2
4300;61864.1;15797.6;309.3
4400;65221.5;16222.6;320.2
4500;65740.1;16623.6;327.9
4600;68051.7;17007.4;339.5
4700;69668;17407;347
4800;71353.3;17765.6;351.2
4900;73233.1;18184.1;358.3
5000;74358;18691.4;374.7
5100;75559.3;19025.8;376.6
5200;77708.3;19385.5;380.1
5300;81374.8;19846.6;397.7
5400;81830;20201.5;404.8
5500;84228;20575.7;411.9
5600;84541.7;21075.2;416.3
5700;88507.9;21331.6;430.3
5800;87024.6;21889.7;432
5900;89640.4;22245.9;439.2
6000;93247.9;22603.5;462.7
6100;92764.2;23100.5;463
6200;93806.7;23479.9;463.8
6300;97118.6;23803.5;470.3
6400;100173;24199.2;487.7
6500;100825;24680.5;491
6600;103576;25071.2;502
6700;104413;25475.8;511.5
6800;103694;25969.7;514.3
6900;108022;26212;528.7
7000;107281;26798.8;532.7
7100;109352;27207.7;538.5
7200;113773;27517;551.4
7300;115107;27895.1;556.7
7400;116057;28321;568.8
7500;117269;28729.7;573.5
7600;119231;29141.6;585.2
7700;121097;29499.6;591.1
7800;122769;29984.5;599.7
7900;122846;30400;616.3
8000;124892;30829.2;617
8100;127656;31169.5;621.7
8200;129625;31628.2;631.6
8300;130225;32052.2;649.2
8400;131530;32584.7;660.4
8500;135778;32886.7;668.9
8600;140166;33197.2;678
8700;138933;33643.5;673.4
8800;143880;34071.7;690.9
8900;144775;34437.3;697.2
9000;145077;34888.6;709.4
9100;142995;35497.8;709.7
9200;152042;35602;731
9300;150493;36074.1;729.5
9400;152163;36474.8;738
9500;150746;37096.8;744
9600;155202;37387.3;755.7
9700;157296;37825.6;778.8
9800;162578;38168.7;777.9
9900;161184;38619.9;787.1
10000;163337;39096.1;800.5
