100;2477.6;2472.5;11.7
200;9530.1;9524.5;37.3
300;22007.6;22001.3;67.5
400;39496.2;39490;100.3
500;61736.3;61730.6;149.5
600;89762.4;89756.6;205.6
700;121731;121723;279
800;161026;161020;370.6
900;201322;201316;461.1
1000;250690;250683;574
1100;304521;304513;694.2
1200;354614;354608;782.3
1300;419152;419145;955.6
1400;492810;492803;1078.4
1500;561592;561584;1238.6
1600;636584;636578;1401.1
1700;719060;719052;1578.9
1800;816288;816279;1843
1900;903107;903100;1987.7
2000;1.00049e+06;1.00048e+06;2192.9
2100;1.10434e+06;1.10433e+06;2380.6
2200;1.20603e+06;1.20602e+06;2652.2
2300;1.32816e+06;1.32815e+06;2924.1
2400;1.434e+06;1.43399e+06;3159.5
2500;1.56967e+06;1.56966e+06;3385.7
2600;1.69311e+06;1.6931e+06;3671
2700;1.82528e+06;1.82528e+06;3949.5
2800;1.95477e+06;1.95477e+06;4310.3
2900;2.11815e+06;2.11814e+06;4748.4
3000;2.25844e+06;2.25843e+06;5046.3
3100;2.39659e+06;2.39658e+06;5162
3200;2.55757e+06;2.55756e+06;5558.1
3300;2.71964e+06;2.71963e+06;5860.1
3400;2.88864e+06;2.88863e+06;6308
3500;3.06299e+06;3.06299e+06;6585.3
3600;3.23122e+06;3.23121e+06;6950.6
3700;3.43455e+06;3.43454e+06;7370.3
3800;3.60446e+06;3.60445e+06;7730.9
3900;3.8172e+06;3.81719e+06;8177.8
4000;3.98897e+06;3.98896e+06;8618.5
4100;4.1942e+06;4.19419e+06;9021.8
4200;4.40719e+06;4.40718e+06;9419.4
4300;4.63974e+06;4.63973e+06;9958.3
4400;4.81667e+06;4.81666e+06;10348.2
4500;5.0502e+06;5.05019e+06;10787.8
4600;5.29319e+06;5.29318e+06;11423.4
4700;5.47699e+06;5.47698e+06;11680.2
4800;5.74886e+06;5.74885e+06;12244.2
4900;6.00735e+06;6.00734e+06;12795.5
5000;6.23198e+06;6.23197e+06;13309.4
5100;6.53501e+06;6.535e+06;13988
5200;6.76075e+06;6.76074e+06;14406.3
5300;7.05275e+06;7.05274e+06;15077.1
5400;7.28622e+06;7.28621e+06;15542.5
5500;7.50055e+06;7.50054e+06;15969.6
5600;7.84322e+06;7.84321e+06;16692.6
5700;8.17437e+06;8.17437e+06;17458.5
5800;8.43878e+06;8.43878e+06;17993.8
5900;8.6619e+06;8.66189e+06;18510.9
6000;9.00186e+06;9.00185e+06;19158
6100;9.33042e+06;9.33041e+06;19813.7
6200;9.63418e+06;9.63417e+06;20577.4
6300;9.88084e+06;9.88083e+06;20999.3
6400;1.02611e+07;1.02611e+07;21822.1
6500;1.05441e+07;1.05441e+07;22451.4
6600;1.09714e+07;1.09714e+07;23318.3
6700;1.1207e+07;1.12069e+07;23767.1
6800;1.14945e+07;1.14945e+07;24367.4
6900;1.18922e+07;1.18922e+07;25344.5
7000;1.22265e+07;1.22265e+07;26083.6
7100;1.26321e+07;1.26321e+07;26803.2
7200;1.29257e+07;1.29257e+07;27417
7300;1.34124e+07;1.34124e+07;28621.5
7400;1.36368e+07;1.36368e+07;28880.5
7500;1.4022e+07;1.4022e+07;29763.3
7600;1.44953e+07;1.44953e+07;30844.8
7700;1.48373e+07;1.48373e+07;31545
7800;1.52536e+07;1.52535e+07;32308.3
7900;1.55599e+07;1.55599e+07;33110
8000;1.6084e+07;1.6084e+07;34121
8100;1.63517e+07;1.63517e+07;34725.7
8200;1.68218e+07;1.68218e+07;35631.1
8300;1.72163e+07;1.72163e+07;36491.4
8400;1.7601e+07;1.7601e+07;37576.8
8500;1.80227e+07;1.80227e+07;38239.2
8600;1.84987e+07;1.84987e+07;39215.3
8700;1.88881e+07;1.88881e+07;40147.8
8800;1.93748e+07;1.93748e+07;41033.8
8900;1.97936e+07;1.97936e+07;42010.8
9000;2.02076e+07;2.02076e+07;42841.3
9100;2.07127e+07;2.07127e+07;43942
9200;2.10624e+07;2.10624e+07;44670.9
9300;2.16733e+07;2.16733e+07;45995.5
9400;2.20247e+07;2.20247e+07;46647.8
9500;2.25468e+07;2.25468e+07;47911.9
9600;2.30307e+07;2.30307e+07;48721.5
9700;2.36082e+07;2.36082e+07;50154.7
9800;2.40083e+07;2.40083e+07;50960.7
9900;2.45146e+07;2.45146e+07;51930.3
10000;2.49866e+07;2.49866e+07;52942.2
