100;612.06;267.74;7.32
200;1439.21;639.2;9.99
300;2419.89;1042.09;15.94
400;3380.83;1478.65;21.14
500;4426.08;1966.89;27.39
600;5470.27;2418.82;34.55
700;6598.77;2878.19;39.89
800;7754.03;3391.97;45.85
900;8936.32;3934.16;53.1
1000;10027.9;4394.42;58.82
1100;11261.7;4964.95;65.33
1200;12447;5485.88;74.78
1300;13794.7;6056.35;81.34
1400;14942.5;6628.68;86.77
1500;16303;7071.35;94.14
1600;17397.2;7638.25;100.12
1700;18746;8327.04;106.98
1800;19893.7;8731.07;114.19
1900;21196;9416.3;121.64
2000;22751.3;9977.3;128.84
2100;23866.7;10469.6;135.86
2200;25233.7;11089.5;143.24
2300;26477.3;11822.2;151.12
2400;27952.5;12444.7;157.97
2500;29252.8;13038.2;166.37
2600;30707.2;13517.9;172.53
2700;32037.5;14175.7;181.04
2800;33134;14693.5;186.79
2900;34970.3;15500.6;196.29
3000;36230.5;15996;202.9
3100;37370.8;16444.8;209.93
3200;38854.8;17044.9;217.53
3300;40377.3;17914.5;225.27
3400;41428.7;18327.3;233.86
3500;42892.9;19071.6;240.03
3600;44366.5;19592.8;248.22
3700;45950.2;20253.2;257.68
3800;47342.2;21055.3;263.99
3900;48864.7;21298;271.56
4000;50373.6;22284;279.62
4100;51655.6;22627;288.52
4200;53131.9;23366.9;295.91
4300;54607;24178.6;302.27
4400;56079.2;25004.7;312.29
4500;57387;25317.6;318.86
4600;59002;25924.1;326.89
4700;60428.5;26621.3;334.94
4800;61692.2;27322.6;343.48
4900;63109.3;27833.8;350.29
5000;64624;28442.4;357.96
5100;66231.5;29288.5;366.24
5200;67545.9;29814.3;373.88
5300;69671.1;30465;383.78
5400;70574.6;31229.2;391.33
5500;71991.4;31567.2;400.99
5600;73392.2;32338.1;406.4
5700;75539;33131.3;416.02
5800;76841.9;33885.6;423.88
5900;78101.9;34741;430.68
6000;79896.1;35338.6;440.84
6100;81031.7;35943.6;447.01
6200;82813.7;36659;459.56
6300;84056;36958;464.17
6400;85858.1;38099;475.37
6500;87338.6;38534.6;482.37
6600;89161.6;39127.4;488.58
6700;90172.9;39536.2;496.73
6800;91845.7;40497.5;505.32
6900;93519.4;40955.2;515.98
7000;95619.7;42540.3;523.5
7100;96536.3;42357.2;530.32
7200;98176;43209.1;540.63
7300;99211.3;43682.7;546.72
7400;100730;44263;553.84
7500;102836;45320.3;563.87
7600;104714;45945.1;571.69
7700;105487;46214;579.75
7800;107294;46728.4;589.91
7900;108528;48346.1;599.28
8000;110002;48902.1;606.49
8100;111777;49359.7;613.61
8200;114411;50549.9;623.64
8300;115045;50933.6;629.86
8400;116864;51638.1;639.69
8500;117919;52365.6;650.57
8600;119763;53343.9;657.29
8700;121549;53470.7;664.96
8800;123119;54425.4;675.92
8900;125005;55077.3;683
9000;125654;55233.3;690.75
9100;127598;56357.7;695.78
9200;129030;57236.8;707.62
9300;131529;58042.8;716.53
9400;133806;58572.1;729.37
9500;134112;59362.2;733.37
9600;135444;59369.1;743.9
9700;138147;61025.7;751.24
9800;138798;60926.6;758.11
9900;139838;61889.2;765.61
10000;141338;62822.7;776.91
