100;972.97;155.53;10.12
200;2256.82;356.92;13.74
300;3623.16;576.55;21.55
400;5059.9;804.32;29.31
500;6562.89;1046.62;37.44
600;8056.34;1296.74;47.03
700;9588.92;1548.28;54.2
800;11175.4;1805.52;62.29
900;12798.5;2061.45;71.5
1000;14474.9;2330.3;79.97
1100;16170.5;2603.79;88.41
1200;17785.2;2872.05;99.42
1300;19465.9;3148.86;108.22
1400;21143.9;3428.84;115.49
1500;22912.1;3710.64;124.75
1600;24763.2;3987.73;132.68
1700;26386.6;4272.93;140.47
1800;28245.4;4567.58;151.45
1900;30182.7;4847.86;161.14
2000;31611.3;5152.57;169.39
2100;33432.7;5434.82;177.82
2200;35184.7;5734.48;187.06
2300;37194.4;6028.52;197.48
2400;38583.6;6330.41;204.92
2500;40780.4;6628.68;215.43
2600;42752.1;6930.05;224.2
2700;44430.6;7228.63;234.13
2800;46278.8;7538.31;242.23
2900;48025;7849.32;252.9
3000;49847.8;8154.49;261.6
3100;51772.9;8463.25;270.72
3200;53696.8;8769.9;279.56
3300;55678.2;9083.91;289.88
3400;57710.5;9380.95;299.81
3500;59021.6;9718.16;308.56
3600;61670.4;10006.7;319.06
3700;63147.6;10333.2;328.39
3800;64743.6;10666.9;337.35
3900;67198.7;10968.8;349.73
4000;68897.5;11285.9;356.96
4100;70617.2;11610.6;366.12
4200;72828.1;11933.3;378
4300;74590.1;12247.8;385.55
4400;76531.7;12578.4;396.26
4500;78394.9;12907.1;405.12
4600;80496;13229.1;416.55
4700;82406.9;13566.1;425.99
4800;84720.2;13880.8;438.81
4900;86291.7;14217.4;444.98
5000;88608.3;14526.5;454.19
5100;90331.3;14881.1;465.13
5200;91791.5;15208.3;474.78
5300;94169.8;15536.9;484.16
5400;95851;15885.5;495.92
5500;98184.7;16193.4;505.49
5600;100276;16531.6;514.14
5700;102509;16852.8;523.16
5800;103880;17202.7;532.84
5900;106198;17546;547.86
6000;107861;17870.1;553.2
6100;110687;18182.5;563.87
6200;111888;18581;575.35
6300;114683;18869.1;584.24
6400;116838;19200.1;594.71
6500;118603;19552;604.43
6600;120425;19901.8;615.57
6700;122102;20246.1;623.82
6800;123992;20595.7;636.38
6900;126247;20944.9;645.09
7000;128897;21254.1;654.07
7100;129705;21633.7;665.13
7200;132997;21941.8;677.45
7300;134316;22301.8;686.1
7400;135917;22660.8;694.11
7500;138257;23006.8;703.42
7600;140048;23351.5;716.17
7700;142700;23698.3;725.12
7800;145538;24011.5;737.4
7900;145822;24446.6;747.57
8000;148529;24737.7;756.8
8100;150806;25082.2;768.57
8200;152781;25448.5;776.73
8300;154822;25838.7;788.67
8400;157142;26140.3;796.9
8500;159597;26469.2;809.6
8600;160454;26882.7;820.39
8700;162285;27245.7;828.23
8800;165517;27508.3;837.45
8900;167152;27918.8;848.77
9000;168867;28279.5;859.24
9100;171397;28627.7;867.81
9200;173146;29006.9;880.53
9300;175304;29347.7;886.44
9400;177239;29745.5;899.25
9500;179751;30066.7;911.25
9600;182015;30427.9;923.62
9700;183389;30793.7;929.04
9800;186228;31146.9;943.72
9900;189011;31492.4;950.92
10000;190199;31902.6;965.7
