n;avg;min;max;standard_deviation
100;264.00;264;264;0.00
200;565.00;565;565;0.00
300;1125.00;1125;1125;0.00
400;1682.00;1682;1682;0.00
500;2503.20;2016;2712;318.95
600;2785.00;2785;2785;0.00
700;3801.00;3801;3801;0.00
800;3459.00;3459;3459;0.00
900;4425.00;4425;4425;0.00
1000;6117.00;6117;6117;0.00
1100;5028.00;5028;5028;0.00
1200;5125.00;5125;5125;0.00
1300;6737.00;6737;6737;0.00
1400;7115.00;7115;7115;0.00
1500;8217.31;7269;9832;1237.43
1600;7372.00;7372;7372;0.00
1700;8729.00;8729;8729;0.00
1800;11530.00;11530;11530;0.00
1900;13219.00;13219;13219;0.00
2000;10665.00;10296;11526;563.66
2100;12049.00;12049;12049;0.00
2200;13139.00;13139;13139;0.00
2300;12729.00;12729;12729;0.00
2400;14949.86;13319;15437;891.32
2500;12099.00;12099;12099;0.00
2600;14771.00;14771;14771;0.00
2700;15160.00;15160;15160;0.00
2800;14410.78;14332;14938;203.80
2900;14643.00;14643;14643;0.00
3000;17658.00;17658;17658;0.00
3100;17505.74;16036;17745;593.00
3200;17351.00;17351;17351;0.00
3300;19719.60;19282;19829;218.80
3400;21885.00;21885;21885;0.00
3500;20712.00;20712;20712;0.00
3600;21340.50;19734;22029;1051.70
3700;20110.00;20110;20110;0.00
3800;22008.10;21963;22073;54.10
3900;24091.00;24091;24091;0.00
4000;21366.72;20639;23803;1331.51
4100;29077.00;29077;29077;0.00
4200;25721.82;25440;26721;530.65
4300;33391.00;33391;33391;0.00
4400;25324.04;24365;25661;568.47
4500;27019.00;27019;27019;0.00
4600;28339.78;25538;30057;2193.46
4700;32314.00;32314;32314;0.00
4800;29342.50;28426;29836;672.53
4900;28817.00;28817;28817;0.00
5000;33652.20;29871;33981;1115.02
5100;36576.90;29540;40366;5163.67
5200;35046.00;35046;35046;0.00
5300;32203.64;31659;32395;322.83
5400;38344.52;32719;40121;3161.27
5500;30646.00;30646;30646;0.00
5600;35532.72;32267;36564;1835.18
5700;35305.51;34893;35474;263.64
5800;40433.00;40433;40433;0.00
5900;36552.80;36224;38279;753.38
6000;37113.75;33975;40950;3470.02
6100;40807.97;40805;40838;9.44
6200;40580.00;40580;40580;0.00
6300;39913.82;39310;42488;1246.73
6400;41572.69;40244;43071;1410.95
6500;42960.30;41325;43695;1096.11
6600;44365.20;42598;44478;446.48
6700;40886.00;40886;40886;0.00
6800;44041.18;43749;45836;724.16
6900;47925.25;47189;49564;1098.42
7000;48421.48;45295;52739;3674.05
7100;39763.11;39293;40180;442.70
7200;44478.81;41820;49877;3788.50
7300;50829.72;49067;56731;3225.26
7400;45989.85;43201;46482;1171.55
7500;47439.18;47399;47973;146.45
7600;43266.00;43266;43266;0.00
7700;48029.00;48029;48029;0.00
7800;56180.90;52778;56360;780.68
7900;50364.23;50232;52121;481.97
8000;50513.56;50447;51279;225.72
8100;50647.76;49964;58511;2318.74
8200;51434.93;51262;57056;983.35
8300;48240.12;47531;56395;2404.74
8400;54756.32;49199;55661;2242.23
8500;55074.21;54339;57840;1425.99
8600;56638.12;51191;58863;3481.26
8700;53733.45;53556;53829;130.21
8800;69628.35;58819;79214;10179.13
8900;55917.86;54371;58054;1817.78
9000;60086.00;51693;63683;5494.51
9100;66840.30;62238;67984;2156.91
9200;56886.80;55712;61052;2212.08
9300;68977.39;67026;70225;1560.31
9400;60833.98;57563;65541;3923.85
9500;69035.69;66578;69689;1267.14
9600;67238.92;56852;75344;3881.26
9700;65001.06;63591;65577;901.17
9800;69715.20;69671;69756;42.47
9900;60245.50;57094;61296;1819.52
10000;63017.42;62149;67155;1874.47
