n;avg;min;max;standard_deviation
100;420.78;298;522;41.46
200;975.83;841;1139;50.34
300;1549.10;1338;1764;69.54
400;2166.91;1964;2419;85.95
500;2840.21;2515;3257;129.46
600;3486.56;3097;3871;156.57
700;4173.51;3621;4639;192.05
800;4874.17;4373;5406;175.16
900;5553.39;5071;6282;234.35
1000;6311.30;5608;7342;262.52
1100;6943.32;6188;7821;282.33
1200;7775.52;7074;9214;323.40
1300;8486.67;7751;9171;334.67
1400;9227.29;8119;10109;374.83
1500;9966.70;9141;11160;400.86
1600;10742.24;9852;11664;408.15
1700;11507.41;10495;13267;495.94
1800;12179.35;11243;13845;423.84
1900;12989.48;12033;14679;433.70
2000;13839.08;12786;15077;464.71
2100;14579.69;13322;16012;607.49
2200;15424.25;14199;17001;598.95
2300;16208.87;14537;18098;714.72
2400;16913.76;15192;18832;633.03
2500;17769.40;16623;19530;710.27
2600;18643.07;17337;22068;889.94
2700;19319.01;17593;21208;776.50
2800;20103.89;18432;21628;719.71
2900;21014.94;19254;22874;784.09
3000;21762.40;20122;25065;927.41
3100;22502.13;20757;24020;726.25
3200;23382.70;22029;25907;702.48
3300;24245.86;22148;26987;969.35
3400;25056.38;23386;27379;860.01
3500;25877.35;23757;29355;1046.67
3600;26765.10;24559;30958;1037.14
3700;27640.08;25783;31498;1043.57
3800;28278.99;25817;31430;1031.65
3900;29198.73;27101;32697;1038.34
4000;30200.31;27555;33647;1255.87
4100;31081.30;28403;33804;1043.80
4200;31625.53;29261;34736;1092.56
4300;32657.85;30139;36441;1349.98
4400;33458.03;30709;36801;1153.81
4500;34112.73;31867;38786;1109.83
4600;34966.04;32644;38684;1102.47
4700;36065.37;33304;42250;1473.61
4800;36892.13;33840;40826;1470.56
4900;37620.18;34323;41442;1360.16
5000;38847.49;36138;43901;1548.78
5100;39486.06;35508;43921;1551.51
5200;40507.25;37655;44424;1526.29
5300;41269.13;37628;45502;1328.84
5400;42016.58;39168;46096;1468.76
5500;42848.82;39415;47988;1488.13
5600;43833.14;39296;47674;1556.01
5700;44484.99;41452;47314;1350.43
5800;45544.22;42058;50267;1562.36
5900;46532.32;43643;53368;1733.97
6000;47158.53;44341;55363;1794.45
6100;48193.65;44001;55031;1814.17
6200;49193.72;44812;54202;1724.58
6300;49577.84;46668;54485;1710.11
6400;50569.62;46904;56252;1800.08
6500;51417.12;46818;55086;1610.04
6600;52563.70;47944;56795;1835.92
6700;52996.54;48999;58945;1856.27
6800;54425.34;49839;59295;1917.36
6900;55224.95;51412;63224;2023.25
7000;56263.15;53324;62853;1984.81
7100;57227.82;52125;62456;2162.36
7200;57955.67;53283;64008;2008.26
7300;58553.47;54539;63789;2008.14
7400;59694.51;56214;66505;2169.60
7500;60223.99;55834;65751;1967.33
7600;61344.68;57277;67787;2180.68
7700;62277.55;57641;67280;2208.63
7800;62977.89;58059;68167;2084.36
7900;63931.73;57293;72388;2364.49
8000;65222.09;60215;73252;2093.83
8100;65921.17;61401;73746;2475.93
8200;66226.67;62588;72319;2132.05
8300;68249.26;61332;76787;2665.00
8400;68063.08;64098;76987;2158.68
8500;69322.86;63782;77931;2454.46
8600;70117.98;65851;78527;2484.70
8700;71246.56;65770;81215;2752.72
8800;71494.94;66940;79132;2252.41
8900;72703.14;68517;77402;2250.29
9000;73797.24;68902;83070;2483.56
9100;75062.19;68399;84050;2688.41
9200;75846.62;70330;83478;2801.07
9300;76821.84;70735;84797;2517.88
9400;77434.71;71503;84963;2550.52
9500;78359.73;73211;87464;2729.40
9600;78893.38;72872;89262;3036.18
9700;79936.38;74604;89960;3078.54
9800;81083.21;75200;88268;2700.12
9900;82204.45;75618;89180;2813.54
10000;83290.68;76801;91809;3055.19
