n;avg;min;max;standard_deviation
100;1477.00;1477;1477;0.00
200;4355.00;4355;4355;0.00
300;7315.00;7315;7315;0.00
400;9768.00;9768;9768;0.00
500;11507.00;11507;11507;0.00
600;15200.40;14844;15204;35.82
700;19826.00;19826;19826;0.00
800;19370.50;19347;19441;40.70
900;28448.10;24580;28695;977.26
1000;28489.00;28489;28489;0.00
1100;30818.16;28481;35355;3256.27
1200;38079.88;35052;40184;2524.09
1300;40226.61;39420;40589;540.65
1400;37368.80;35798;41034;2399.44
1500;43457.95;41854;46189;2092.96
1600;48343.67;47029;49712;1341.23
1700;52230.55;50484;53171;1281.62
1800;50271.43;46963;67225;6843.09
1900;59853.49;55489;66680;5458.41
2000;59946.09;57945;73938;3373.93
2100;65631.60;63582;66998;1673.49
2200;73162.74;68773;74275;2067.96
2300;70504.84;68418;74334;1756.09
2400;82252.80;80334;84598;2121.31
2500;82151.08;80197;85151;2325.68
2600;87040.63;75922;94500;8391.27
2700;89927.98;85554;96694;5062.63
2800;99267.36;93870;101766;2543.38
2900;94157.05;89871;101860;4043.91
3000;106179.61;104359;107474;1365.41
3100;107870.09;94638;118295;9169.93
3200;114799.11;99972;133017;14964.61
3300;110823.40;107688;114553;3108.28
3400;120007.16;107628;129907;9031.74
3500;109718.38;102307;118861;6298.78
3600;117482.81;106974;127098;7956.13
3700;124306.98;114136;131548;7126.39
3800;125644.46;122653;134958;4037.31
3900;132552.62;128800;142506;4937.62
4000;140025.86;124574;155635;11847.80
4100;148486.86;138885;154668;7094.96
4200;149967.93;140164;188965;16785.33
4300;153572.22;132293;162012;9269.18
4400;142250.52;131464;166419;11874.43
4500;154397.25;129299;174092;16041.00
4600;175513.06;166550;187186;7740.04
4700;158861.20;148876;176051;10746.40
4800;161115.24;151863;172780;7637.20
4900;174944.61;172102;179363;2252.68
5000;182901.74;170509;198305;12463.17
5100;184726.88;171312;207888;13153.34
5200;179077.48;159434;214700;20700.13
5300;186393.14;166227;206500;13841.21
5400;195987.63;183108;227962;12167.39
5500;196580.27;171872;218669;18857.68
5600;197424.07;166950;218505;16529.01
5700;213097.56;195766;247745;20470.18
5800;202234.02;179014;217677;13874.73
5900;210943.50;193576;236276;13406.14
6000;222647.59;186263;259375;19257.63
6100;224142.21;220601;229105;2957.93
6200;232281.91;206908;260959;17663.99
6300;231762.32;214901;268142;13159.60
6400;244702.32;214921;286152;23170.43
6500;242400.97;218972;259757;15875.71
6600;237780.36;226014;247656;7741.42
6700;252388.00;218561;293602;23250.23
6800;250772.33;231101;297628;25120.98
6900;249450.68;224000;298534;25513.80
7000;259785.18;241351;284642;13912.01
7100;269895.33;238069;309340;22087.48
7200;261588.36;231846;291823;20299.78
7300;274427.49;237899;304747;23203.42
7400;287128.08;251617;306966;17168.54
7500;267333.44;226573;300241;25528.28
7600;287003.36;260715;317806;20941.19
7700;276195.20;232892;298583;19752.88
7800;291246.49;251228;346418;31715.99
7900;301354.19;252099;346223;31288.36
8000;307787.67;272802;341981;20595.33
8100;288837.24;265512;321016;17600.95
8200;304667.60;272372;327602;19648.47
8300;308958.52;284872;335564;15350.88
8400;325938.82;274101;360189;29873.92
8500;314862.16;286220;359113;25716.15
8600;329584.95;287203;370517;23982.13
8700;338736.19;307143;358562;15324.00
8800;324490.17;292858;352569;16941.48
8900;340063.25;300695;373618;21050.41
9000;352964.09;331798;369922;13360.34
9100;347023.06;316542;370231;17419.76
9200;342459.03;322722;371597;17898.62
9300;342297.46;312176;378117;24993.11
9400;352197.99;305645;388842;20893.72
9500;382789.80;327884;454404;37098.68
9600;364734.62;329138;425691;29861.14
9700;365292.58;304693;394675;32569.01
9800;378845.90;338932;400530;21263.64
9900;388222.14;307679;427396;42022.46
10000;377335.16;340166;417808;24715.98
