n;avg;min;max;standard_deviation
100;8;7;13;1.29
200;17;15;32;2.71
300;25;22;44;3.18
400;34;31;54;3.22
500;42;38;52;2.53
600;51;44;78;5.22
700;60;53;85;5.14
800;69;63;85;4.16
900;78;71;104;5.57
1000;88;78;132;7.52
1100;96;85;136;8.63
1200;105;93;138;9.61
1300;110;99;154;8.42
1400;121;109;207;12.22
1500;126;117;148;6.00
1600;135;122;192;10.91
1700;144;131;192;9.78
1800;154;133;204;12.29
1900;163;143;214;13.31
2000;168;150;222;10.92
2100;176;159;237;10.99
2200;188;167;240;14.43
2300;196;178;259;15.84
2400;202;184;251;12.94
2500;211;189;283;13.95
2600;221;199;275;13.66
2700;229;207;277;14.27
2800;240;219;288;14.82
2900;252;220;336;18.11
3000;257;231;302;14.06
3100;265;238;310;11.77
3200;274;245;325;15.92
3300;280;255;323;13.14
3400;295;262;353;17.46
3500;299;273;362;16.65
3600;309;284;363;16.89
3700;320;287;376;17.54
3800;324;287;388;17.93
3900;332;291;429;19.14
4000;342;314;412;19.13
4100;348;316;422;18.36
4200;356;327;446;19.15
4300;365;329;410;17.71
4400;378;347;458;18.96
4500;385;347;445;17.10
4600;394;358;449;18.97
4700;402;360;457;20.39
4800;407;364;459;22.01
4900;419;385;472;19.91
5000;423;378;476;18.94
5100;432;390;484;19.47
5200;442;394;527;20.88
5300;452;410;522;23.52
5400;461;411;567;25.42
5500;469;415;553;25.55
5600;477;431;555;24.31
5700;483;445;562;21.69
5800;488;434;548;21.18
5900;500;449;578;22.77
6000;505;460;575;25.00
6100;511;462;609;23.31
6200;524;477;606;25.68
6300;535;488;616;23.09
6400;556;481;682;27.29
6500;552;501;640;26.00
6600;565;510;626;27.73
6700;566;519;688;30.70
6800;580;517;674;29.66
6900;592;532;754;31.51
7000;595;527;731;32.08
7100;608;548;692;25.43
7200;615;557;726;29.96
7300;647;594;768;35.53
7400;636;584;729;32.51
7500;643;577;727;26.38
7600;656;593;741;29.08
7700;664;607;736;30.26
7800;666;599;748;28.89
7900;674;624;749;24.81
8000;678;620;771;31.21
8100;691;630;778;29.17
8200;699;612;789;32.35
8300;704;637;839;31.57
8400;707;645;779;29.38
8500;714;647;836;33.91
8600;727;682;862;34.21
8700;733;678;846;29.76
8800;748;680;877;35.08
8900;751;687;844;31.56
9000;758;692;869;33.96
9100;774;704;904;40.79
9200;773;717;871;31.35
9300;795;723;887;29.39
9400;797;736;872;31.05
9500;803;730;891;35.28
9600;813;728;887;34.14
9700;826;743;932;36.81
9800;826;765;949;38.72
9900;843;754;1015;42.07
10000;849;766;952;35.55
