n;avg;min;max;standard_deviation
100;8;8;13;1.45
200;18;15;36;2.82
300;26;24;35;1.79
400;36;31;77;5.73
500;44;40;69;4.42
600;53;46;88;5.32
700;61;56;84;4.42
800;72;63;98;6.77
900;81;73;112;6.15
1000;90;82;123;6.78
1100;98;87;134;7.95
1200;106;96;147;9.16
1300;114;104;156;7.98
1400;124;112;152;7.25
1500;131;118;185;8.88
1600;139;122;191;9.72
1700;148;135;201;11.53
1800;159;143;218;14.02
1900;165;149;209;11.60
2000;174;155;215;12.51
2100;185;165;235;12.34
2200;195;175;260;14.47
2300;203;182;253;13.17
2400;210;190;268;13.47
2500;217;201;285;13.19
2600;227;203;296;16.72
2700;233;210;272;11.20
2800;251;224;310;17.93
2900;258;230;347;18.92
3000;270;246;328;15.15
3100;274;252;326;13.67
3200;288;259;378;19.78
3300;295;263;349;18.47
3400;298;271;345;15.83
3500;313;279;391;21.51
3600;319;284;387;17.99
3700;328;294;382;17.37
3800;336;307;405;15.99
3900;343;315;397;15.76
4000;349;317;403;16.49
4100;359;317;413;17.38
4200;371;331;434;20.82
4300;381;348;447;21.92
4400;386;347;454;19.60
4500;396;369;442;17.33
4600;405;370;493;21.91
4700;419;376;500;26.04
4800;428;386;497;24.21
4900;429;383;520;24.79
5000;445;395;558;27.28
5100;443;396;512;20.54
5200;458;418;521;21.06
5300;466;421;538;24.62
5400;473;424;549;22.91
5500;482;440;552;21.61
5600;492;456;600;24.49
5700;499;452;562;22.30
5800;501;453;568;24.78
5900;518;468;578;24.47
6000;522;481;596;21.98
6100;535;479;607;23.54
6200;537;496;641;23.83
6300;551;498;628;24.58
6400;567;517;636;21.70
6500;575;527;675;29.82
6600;577;526;672;28.09
6700;583;512;684;28.09
6800;598;545;736;32.72
6900;602;533;704;33.05
7000;616;553;735;31.20
7100;629;577;738;30.30
7200;637;580;733;29.13
7300;648;594;751;31.01
7400;654;596;731;27.62
7500;666;607;824;35.58
7600;680;589;784;34.57
7700;687;625;817;35.57
7800;685;610;752;31.28
7900;698;623;793;30.87
8000;724;656;840;33.32
8100;716;665;806;27.97
8200;723;663;858;36.00
8300;734;679;831;30.25
8400;732;667;823;29.78
8500;741;684;858;34.48
8600;753;679;882;39.24
8700;767;698;932;41.33
8800;769;704;901;37.36
8900;779;709;906;35.50
9000;789;715;918;33.65
9100;802;735;896;34.01
9200;805;731;910;39.10
9300;819;766;892;30.87
9400;828;768;970;37.39
9500;827;766;951;33.07
9600;840;763;934;36.39
9700;845;777;967;33.31
9800;866;794;984;34.05
9900;869;800;993;38.00
10000;877;813;961;32.27
