n;avg;min;max;standard_deviation
100;8;8;24;2.49
200;15;14;31;2.89
300;20;19;29;2.04
400;29;27;46;3.74
500;38;36;54;3.37
600;42;41;52;2.44
700;51;49;68;3.73
800;59;54;78;4.45
900;67;62;100;6.14
1000;77;72;98;5.21
1100;83;77;107;5.11
1200;88;81;129;7.90
1300;93;88;113;4.03
1400;106;95;149;10.58
1500;108;100;131;6.53
1600;119;112;155;8.43
1700;125;117;178;7.66
1800;132;124;158;8.01
1900;142;134;175;7.24
2000;148;140;189;9.35
2100;155;146;214;8.74
2200;166;152;214;10.33
2300;170;158;219;11.54
2400;173;165;217;8.81
2500;180;169;237;12.48
2600;192;180;264;14.51
2700;201;180;258;12.42
2800;204;187;250;11.77
2900;214;199;250;9.63
3000;218;197;284;13.30
3100;233;217;291;12.50
3200;240;222;303;13.76
3300;244;226;293;11.53
3400;247;224;310;15.55
3500;253;228;313;16.41
3600;269;253;328;13.34
3700;270;252;330;12.59
3800;272;246;323;13.60
3900;287;267;359;17.48
4000;292;271;349;12.86
4100;303;282;340;12.18
4200;308;285;364;16.32
4300;309;278;381;16.87
4400;320;301;367;12.59
4500;326;300;439;21.40
4600;343;319;407;17.94
4700;342;316;387;13.76
4800;353;328;400;14.44
4900;356;329;433;18.39
5000;359;333;402;14.41
5100;370;347;414;13.60
5200;377;357;432;16.10
5300;383;357;456;19.18
5400;390;368;448;16.07
5500;397;368;446;16.16
5600;408;376;476;19.13
5700;414;388;473;14.82
5800;428;395;510;20.61
5900;433;407;497;18.32
6000;442;410;517;20.24
6100;449;415;559;22.21
6200;443;406;499;19.70
6300;459;432;545;21.41
6400;463;433;543;21.53
6500;468;437;566;20.81
6600;477;442;545;18.75
6700;487;445;585;22.01
6800;492;456;581;22.51
6900;491;457;540;16.04
7000;509;473;641;25.28
7100;510;480;598;21.57
7200;526;476;638;25.48
7300;534;502;634;22.48
7400;537;491;663;26.52
7500;541;498;609;21.59
7600;542;510;607;20.05
7700;558;508;659;28.40
7800;564;495;623;24.40
7900;575;532;630;19.67
8000;579;522;664;26.42
8100;583;520;677;27.75
8200;593;549;681;23.75
8300;599;550;728;31.34
8400;604;567;668;18.20
8500;609;568;691;26.35
8600;611;539;691;29.83
8700;622;590;685;20.13
8800;637;593;839;30.58
8900;639;590;712;23.86
9000;655;602;742;26.19
9100;665;629;734;22.28
9200;660;597;769;28.86
9300;661;602;740;30.58
9400;678;632;774;29.14
9500;685;649;768;24.96
9600;686;619;757;28.30
9700;689;639;764;23.02
9800;702;654;770;25.07
9900;708;666;808;30.21
10000;714;670;803;27.32
