n;avg;min;max;standard_deviation
100;584.50;434;712;59.68
200;1316.31;1140;1498;72.37
300;2119.17;1944;2332;83.06
400;2933.30;2690;3212;116.40
500;3818.13;3561;4145;124.79
600;4679.17;4270;5158;172.91
700;5584.63;5124;6125;204.23
800;6445.33;6046;7144;238.04
900;7424.17;6924;8019;236.29
1000;8302.30;7854;9376;265.19
1100;9264.75;8716;10025;293.33
1200;10219.64;9408;11335;370.27
1300;11164.55;10342;12256;333.33
1400;12121.09;11331;13350;411.75
1500;13072.34;12391;13901;323.95
1600;14111.73;12854;15452;491.31
1700;15081.30;13921;16826;522.67
1800;16091.95;14440;17477;490.47
1900;17067.77;16084;18337;504.05
2000;17960.62;16762;19655;557.53
2100;19028.70;17896;21528;528.44
2200;20000.17;18930;21813;622.23
2300;21101.18;19678;23135;659.57
2400;22098.29;20521;25029;752.80
2500;23154.58;21774;26122;780.19
2600;24135.03;22623;26603;622.90
2700;25172.58;23373;26945;724.20
2800;26198.36;24576;29570;840.04
2900;27241.04;25767;29919;758.32
3000;28205.83;26334;31263;934.43
3100;29158.09;27373;31853;895.62
3200;30208.50;28747;32918;865.99
3300;31190.79;29498;33782;862.26
3400;32292.29;30361;36332;958.08
3500;33448.44;30933;38122;1136.50
3600;34510.79;32545;37837;1064.62
3700;35567.62;33459;39900;1028.40
3800;36444.97;34361;39548;991.35
3900;37565.31;35419;40908;1031.72
4000;38799.00;36145;41215;1083.59
4100;39921.73;37027;42865;1204.09
4200;40924.06;37740;45151;1425.31
4300;41941.62;39360;45456;1251.92
4400;43010.14;40195;47548;1230.37
4500;44196.19;41151;48701;1321.21
4600;45104.59;42555;49830;1324.33
4700;46162.05;43060;52270;1485.53
4800;47383.93;44529;51824;1509.22
4900;48288.73;45370;52983;1404.18
5000;49053.03;46173;55019;1469.12
5100;50362.36;48085;54757;1435.88
5200;51503.14;48404;56960;1421.52
5300;52586.51;49256;57247;1391.03
5400;53731.84;50961;58438;1452.82
5500;54716.51;51942;59547;1534.16
5600;55829.16;52674;59648;1613.71
5700;56956.16;53429;61337;1627.33
5800;58259.03;54459;62831;1837.55
5900;59091.89;55959;64734;1867.13
6000;60012.99;55731;68126;1925.31
6100;61359.42;57879;67491;1894.48
6200;62563.42;58534;68214;1754.80
6300;63607.45;59784;69415;1753.53
6400;64459.99;60552;70723;2035.62
6500;65961.88;62709;70107;1918.26
6600;66901.49;62591;72504;1699.92
6700;67983.88;63226;77451;1926.38
6800;69103.04;64922;75256;2011.78
6900;69840.91;65365;75587;2160.58
7000;71329.06;66290;77852;1927.96
7100;72277.91;67523;77202;2127.08
7200;73717.34;70802;80461;2045.72
7300;74577.32;70667;81252;1900.94
7400;75692.30;70494;81542;2158.00
7500;77097.68;73206;84675;2308.90
7600;77851.14;72752;85052;2344.15
7700;78903.38;74473;86060;2154.01
7800;80283.56;75536;88439;2281.29
7900;81239.99;76887;90854;2387.85
8000;82170.96;76416;88101;2239.65
8100;82939.11;78698;90350;2543.21
8200;84730.43;79812;89575;2199.58
8300;86077.24;80631;94367;2530.23
8400;86830.52;81549;94870;2326.07
8500;87989.97;82615;95222;2680.28
8600;88620.86;84366;95477;2433.46
8700;89828.10;84752;97893;2368.07
8800;91079.91;86029;98346;2495.54
8900;92033.95;87231;100434;2346.24
9000;93494.06;88515;101606;2443.41
9100;94869.17;89482;102789;2578.36
9200;95898.56;89914;105918;2960.16
9300;96616.63;91872;106194;2819.28
9400;97904.59;93268;104751;2521.34
9500;98972.10;93860;108238;2432.00
9600;100278.71;95167;109077;2525.26
9700;101950.04;96144;111243;2816.49
9800;102603.79;95253;113745;3044.36
9900;103530.93;97142;113207;3079.95
10000;104764.56;97767;113374;3235.14
