n;avg;min;max;standard_deviation
100;1349.00;1349;1349;0.00
200;3314.00;3314;3314;0.00
300;5228.00;5228;5228;0.00
400;6743.00;6743;6743;0.00
500;8839.00;8839;8839;0.00
600;13499.60;10886;13526;262.68
700;12797.00;12797;12797;0.00
800;17975.75;17700;18803;477.61
900;17320.80;17229;18759;363.35
1000;20582.00;20582;20582;0.00
1100;21677.44;21536;21952;197.06
1200;24331.69;23262;25871;1283.19
1300;28667.35;28517;29002;224.31
1400;36865.50;31283;39258;3654.60
1500;34228.64;31880;35608;1799.89
1600;37474.51;37132;37831;349.43
1700;38421.20;36282;42394;2915.24
1800;39854.40;38742;43295;1927.62
1900;35491.93;27814;47501;9602.33
2000;48542.00;47686;49177;428.36
2100;49204.60;48675;49999;648.62
2200;54172.71;50596;57792;2318.59
2300;58152.70;48718;63332;6090.78
2400;52108.30;48673;56307;3797.87
2500;58939.80;57964;61358;1137.69
2600;61304.13;57685;63688;2488.92
2700;62770.42;59404;65363;2538.44
2800;67221.26;62740;72407;4786.29
2900;72313.14;66990;79573;4838.99
3000;67068.48;50797;77609;10512.12
3100;79916.63;79707;81365;237.69
3200;78962.94;77898;81872;1521.54
3300;78912.32;52009;86281;6936.92
3400;87053.07;80612;92412;5097.16
3500;78247.31;56679;95236;16472.38
3600;89192.41;84092;96750;4260.10
3700;91901.88;82932;103825;7518.85
3800;93791.64;91575;95483;1595.25
3900;99167.38;94573;110575;5622.98
4000;101727.29;98484;102643;1260.85
4100;105539.56;92812;113276;3777.50
4200;109144.20;106071;115133;3240.46
4300;113810.49;108966;117303;3379.17
4400;118911.91;109357;128235;6364.75
4500;117123.75;104875;126964;9054.18
4600;127204.50;124812;131294;2368.31
4700;119571.44;114989;124973;3383.83
4800;130648.12;124776;136684;4298.95
4900;130681.93;123781;141609;6559.83
5000;134671.69;121572;139170;4760.39
5100;122078.26;116075;130283;5304.29
5200;137779.78;126473;144197;6870.08
5300;138684.78;133668;152115;5308.31
5400;141182.87;95034;152852;16211.61
5500;147322.57;134032;164125;10442.90
5600;151197.43;138281;169905;11621.40
5700;151416.02;142178;160766;7944.04
5800;153789.88;136583;170065;11142.72
5900;152015.91;134870;176946;13759.11
6000;166648.12;151137;175484;6977.85
6100;154471.52;145176;175107;7821.82
6200;155519.68;105271;178885;25381.81
6300;171371.06;157750;189317;10366.30
6400;170875.23;150021;198254;16229.70
6500;175030.60;164078;188900;8527.76
6600;167119.14;162275;176313;4732.39
6700;189823.87;172748;201913;8503.37
6800;184990.70;161365;198123;11977.87
6900;182277.88;176349;189970;4986.86
7000;179725.50;119656;201152;27767.88
7100;205329.52;190920;220478;8057.48
7200;193217.47;172896;212986;13111.72
7300;197627.06;178554;211729;8883.72
7400;199830.44;193162;209832;5579.29
7500;203293.70;175345;218622;13935.46
7600;203010.92;194907;223789;9081.04
7700;222713.59;206058;238137;10497.68
7800;213145.03;198449;224893;9572.78
7900;218355.63;184807;254143;20301.15
8000;212428.43;194943;233380;11792.40
8100;224378.53;213750;243859;10006.76
8200;219877.89;206230;238419;11829.14
8300;221276.46;211059;235020;7599.91
8400;249689.93;225645;265203;11551.80
8500;231634.34;209360;244449;11368.50
8600;236216.15;221427;252857;10860.79
8700;240951.05;214689;258770;13950.32
8800;244572.57;220141;258392;12127.15
8900;243198.74;213935;270143;14784.28
9000;247323.82;228991;267513;10849.98
9100;257899.25;234185;275988;14519.87
9200;261426.80;238442;283746;15704.23
9300;260524.48;240687;290633;19079.52
9400;253929.11;238357;270092;10188.01
9500;265665.20;232271;302861;16478.76
9600;268160.76;258805;275694;5243.12
9700;277484.81;255871;334013;23650.97
9800;270996.14;249624;299563;12043.52
9900;270619.49;180209;316020;38573.01
10000;276240.74;247495;304879;16242.33
