n;avg;min;max;standard_deviation
100;9;9;19;1.81
200;13;12;22;1.80
300;24;23;41;2.22
400;32;31;58;3.51
500;43;41;65;3.94
600;50;48;83;4.95
700;57;54;87;4.65
800;66;62;93;5.32
900;77;72;104;6.36
1000;78;72;101;5.16
1100;97;89;132;8.63
1200;100;93;143;8.88
1300;105;98;153;7.33
1400;116;109;139;6.81
1500;126;108;165;11.62
1600;129;119;165;8.19
1700;135;115;167;13.70
1800;151;142;183;8.75
1900;157;147;203;10.36
2000;163;143;235;14.49
2100;178;167;236;11.46
2200;181;170;215;8.95
2300;172;155;216;10.97
2400;193;184;238;8.47
2500;208;193;283;16.53
2600;212;199;266;11.70
2700;223;205;298;17.37
2800;235;221;272;9.47
2900;245;219;289;12.74
3000;244;224;296;13.88
3100;257;237;315;13.04
3200;256;222;311;16.88
3300;263;235;305;16.48
3400;269;248;320;12.69
3500;292;265;343;15.10
3600;293;272;343;14.50
3700;298;256;343;18.59
3800;305;273;345;16.40
3900;322;302;381;14.46
4000;323;281;409;22.84
4100;330;303;393;19.25
4200;342;321;399;13.81
4300;344;318;415;17.75
4400;358;333;413;16.64
4500;362;333;434;19.01
4600;369;340;443;19.36
4700;385;362;468;17.09
4800;390;366;428;12.77
4900;403;373;832;46.50
5000;408;350;472;25.76
5100;419;386;490;19.16
5200;410;370;478;21.01
5300;442;400;543;22.41
5400;432;386;512;22.19
5500;441;417;487;16.86
5600;462;435;533;17.86
5700;448;378;525;28.01
5800;478;438;585;21.82
5900;465;406;534;27.15
6000;485;457;542;16.16
6100;488;401;589;34.45
6200;497;424;611;33.63
6300;510;474;582;22.80
6400;511;476;572;21.09
6500;513;430;634;39.14
6600;534;493;595;19.93
6700;545;499;664;29.27
6800;550;505;637;24.96
6900;544;479;654;32.72
7000;569;491;680;34.75
7100;576;530;705;28.59
7200;586;552;704;23.09
7300;581;513;673;30.75
7400;592;522;674;26.68
7500;602;559;713;26.50
7600;617;555;691;23.10
7700;616;562;694;25.25
7800;631;589;701;24.51
7900;638;587;739;24.99
8000;645;585;765;28.65
8100;655;600;742;27.72
8200;652;598;722;27.11
8300;667;620;753;23.74
8400;674;614;746;30.42
8500;677;635;740;22.83
8600;685;616;754;23.52
8700;687;626;785;30.65
8800;704;660;794;26.42
8900;713;671;773;24.00
9000;734;685;849;28.62
9100;741;685;825;26.10
9200;740;692;817;24.40
9300;736;671;828;32.59
9400;746;670;869;35.93
9500;764;716;838;26.50
9600;785;733;944;31.41
9700;779;725;859;24.79
9800;771;713;911;33.43
9900;802;716;965;36.75
10000;810;741;980;39.07
