n;avg;min;max;standard_deviation
100;11;11;21;1.68
200;24;22;39;2.33
300;38;37;62;3.78
400;47;45;67;3.29
500;60;58;93;3.90
600;76;72;111;6.44
700;85;81;118;6.31
800;101;95;134;6.84
900;97;91;123;5.34
1000;124;117;163;7.53
1100;128;119;177;7.46
1200;135;124;174;10.62
1300;159;150;195;9.69
1400;169;159;206;9.96
1500;186;174;221;8.47
1600;184;157;267;22.49
1700;211;197;270;12.04
1800;218;205;256;9.29
1900;235;217;307;13.85
2000;243;222;292;13.81
2100;252;229;309;14.94
2200;258;231;305;15.53
2300;253;222;318;23.42
2400;277;253;336;18.78
2500;309;296;375;12.97
2600;295;262;377;21.52
2700;338;302;391;17.92
2800;322;276;399;27.42
2900;368;335;452;19.70
3000;378;335;434;22.37
3100;389;357;438;17.20
3200;370;335;450;22.84
3300;396;361;456;23.57
3400;423;394;473;17.93
3500;418;376;490;25.13
3600;413;343;528;41.97
3700;462;432;616;24.25
3800;465;435;544;19.66
3900;488;455;576;19.55
4000;487;432;554;29.20
4100;514;472;587;21.63
4200;492;402;593;50.47
4300;527;461;626;26.80
4400;541;496;648;26.27
4500;509;278;649;96.02
4600;574;525;642;23.10
4700;561;473;655;42.87
4800;590;531;721;33.57
4900;599;543;674;26.43
5000;547;307;685;126.28
5100;626;525;679;30.05
5200;650;606;711;25.27
5300;658;608;732;22.65
5400;671;619;756;23.29
5500;588;334;730;127.90
5600;661;600;735;26.19
5700;669;562;793;45.20
5800;713;667;788;23.77
5900;644;356;831;142.24
6000;739;661;818;25.93
6100;773;711;864;34.50
6200;684;366;881;152.93
6300;758;694;885;39.53
6400;795;728;938;37.29
6500;806;739;974;38.53
6600;794;678;918;45.82
6700;825;756;924;32.98
6800;826;767;936;31.39
6900;843;774;958;39.21
7000;862;767;979;38.30
7100;855;720;953;51.83
7200;868;724;994;63.24
7300;900;758;1074;46.36
7400;860;471;995;105.75
7500;861;419;1072;190.51
7600;930;870;1067;38.20
7700;956;892;1056;35.79
7800;949;833;1106;51.54
7900;956;888;1067;39.65
8000;952;820;1085;55.43
8100;975;875;1086;44.72
8200;1017;955;1108;30.31
8300;963;808;1101;68.74
8400;1028;939;1118;39.65
8500;1032;956;1159;34.26
8600;1030;859;1182;66.67
8700;1037;859;1136;69.65
8800;1077;974;1221;42.48
8900;1074;891;1185;69.22
9000;1113;976;1220;49.18
9100;1110;922;1259;72.81
9200;1142;1050;1238;35.31
9300;1156;1068;1249;43.08
9400;1157;1086;1300;40.81
9500;1147;998;1308;57.99
9600;1161;1045;1336;47.88
9700;1193;1057;1374;64.70
9800;1185;1057;1408;60.76
9900;1233;1124;1375;45.37
10000;1222;1057;1392;60.89
