n;avg;min;max;standard_deviation
100;9;9;18;1.26
200;15;14;24;1.33
300;24;23;41;2.31
400;32;31;44;2.06
500;39;38;58;3.95
600;48;27;72;5.08
700;56;54;78;3.88
800;63;60;98;5.06
900;74;68;106;5.40
1000;82;78;116;4.98
1100;92;85;143;9.89
1200;95;90;119;5.48
1300;104;98;125;5.52
1400;114;106;147;8.45
1500;123;115;154;6.11
1600;136;126;170;8.26
1700;136;126;191;10.18
1800;144;134;187;10.79
1900;154;144;184;7.41
2000;167;150;227;11.61
2100;164;152;207;9.01
2200;180;170;215;8.94
2300;194;180;246;11.37
2400;192;182;251;11.82
2500;204;194;249;9.21
2600;215;202;278;13.03
2700;222;202;266;12.99
2800;233;215;267;11.12
2900;239;219;297;13.57
3000;252;227;308;15.13
3100;258;236;293;11.69
3200;253;230;314;18.18
3300;268;247;344;16.73
3400;280;254;338;15.89
3500;285;262;362;17.08
3600;297;270;335;14.93
3700;273;151;333;54.63
3800;309;281;342;14.77
3900;326;300;397;17.67
4000;333;305;400;19.70
4100;337;311;408;15.10
4200;303;167;384;75.64
4300;353;327;417;15.55
4400;360;331;395;12.84
4500;367;338;430;17.06
4600;386;353;471;22.25
4700;390;364;446;17.04
4800;397;365;439;15.92
4900;402;370;484;20.67
5000;407;369;474;21.69
5100;422;381;488;21.47
5200;372;216;469;83.35
5300;432;407;485;16.48
5400;444;407;496;18.41
5500;441;411;494;14.90
5600;455;414;542;21.34
5700;466;438;525;18.88
5800;481;448;551;19.29
5900;484;448;569;20.67
6000;489;429;584;22.57
6100;490;451;553;22.18
6200;460;251;595;101.10
6300;513;470;590;25.39
6400;519;476;614;24.89
6500;524;483;618;26.10
6600;560;511;652;26.10
6700;545;506;636;26.06
6800;556;520;628;23.72
6900;571;524;670;24.56
7000;575;527;693;32.54
7100;595;542;689;25.77
7200;554;290;707;110.37
7300;603;550;677;25.40
7400;602;550;700;27.07
7500;607;563;714;26.93
7600;622;577;690;27.20
7700;620;567;692;26.84
7800;646;607;788;26.81
7900;643;594;708;26.15
8000;652;606;771;26.56
8100;659;600;748;32.42
8200;661;622;809;26.92
8300;670;626;750;26.50
8400;681;642;744;28.17
8500;691;630;757;26.68
8600;705;650;826;32.21
8700;618;354;821;150.42
8800;702;655;796;26.54
8900;730;678;816;25.45
9000;747;681;850;35.91
9100;753;686;858;32.38
9200;750;692;869;28.65
9300;761;710;885;29.16
9400;771;700;954;37.74
9500;730;384;865;124.60
9600;784;711;995;36.69
9700;797;729;931;34.22
9800;803;754;952;32.88
9900;809;736;930;36.70
10000;813;744;956;33.50
