n;avg;min;max;standard_deviation
100;1456.00;1456;1456;0.00
200;3211.00;3211;3211;0.00
300;5495.00;5495;5495;0.00
400;8161.00;8161;8161;0.00
500;10771.00;10771;10771;0.00
600;12698.46;12694;13140;44.38
700;16238.00;16238;16238;0.00
800;20323.75;19749;22048;995.50
900;27616.60;22973;27913;1173.18
1000;25708.00;25708;25708;0.00
1100;27868.32;26611;30309;1751.78
1200;31516.64;31165;31761;293.13
1300;33017.40;32323;34563;1035.98
1400;39295.50;38790;40475;772.16
1500;41632.68;35562;45198;4652.30
1600;39165.18;34862;43644;4390.12
1700;51006.40;50648;51672;488.42
1800;48437.54;48156;49720;453.64
1900;57690.43;57442;58079;310.70
2000;58331.36;53531;60629;3273.97
2100;67839.80;63947;73679;4767.69
2200;67535.93;63643;70272;2111.48
2300;68122.07;59829;73951;6923.99
2400;69925.40;69899;69947;23.88
2500;84120.98;66301;94042;10797.20
2600;85468.70;81758;95310;4393.12
2700;92578.95;85130;96375;4151.16
2800;83213.50;79491;84616;1631.39
2900;94338.24;91700;103800;1927.74
3000;88994.59;86765;91118;1978.46
3100;98196.75;91853;101577;2880.18
3200;95151.87;92121;99959;2938.16
3300;102021.55;95797;111101;5587.80
3400;110005.05;108051;112966;2061.39
3500;107993.07;95212;120680;8236.71
3600;117496.95;113753;123194;4289.94
3700;125620.26;113160;136336;9459.60
3800;121600.01;114280;125431;3765.54
3900;128793.79;120439;141999;7454.27
4000;125613.60;119640;130546;3703.69
4100;137811.53;115424;149334;8539.05
4200;154470.59;146033;163855;6861.03
4300;138598.68;126033;145153;8042.08
4400;141036.91;132426;155888;7461.71
4500;157545.11;144067;170854;10354.92
4600;153734.56;146126;166692;7649.18
4700;157621.90;141686;167923;7974.77
4800;139371.22;126424;159347;10871.28
4900;164970.78;153928;173819;7240.51
5000;166717.85;159328;173621;4803.52
5100;174606.40;162342;186701;9989.04
5200;181674.20;159941;207032;18621.61
5300;195051.71;173618;222882;21059.80
5400;171021.46;164615;179170;5265.14
5500;180177.68;160747;189261;10557.29
5600;186804.77;168562;216574;14527.32
5700;191627.94;168792;207134;13668.26
5800;203951.30;179795;215524;10389.35
5900;204965.84;192052;220617;11697.08
6000;204465.68;197351;230410;8826.30
6100;189875.08;154875;207935;19332.58
6200;215540.51;196981;226935;7619.38
6300;221879.16;207832;251355;10908.75
6400;215975.45;198149;231311;10035.03
6500;224096.48;211387;242600;10411.23
6600;227976.94;208882;245799;11590.60
6700;242135.51;211413;268461;18717.31
6800;232647.77;213502;260434;17167.13
6900;253883.16;234697;270902;14230.06
7000;248429.92;229202;277919;16940.99
7100;254672.88;196146;291473;32306.58
7200;251176.77;223848;283511;18238.37
7300;265969.56;234914;317967;28022.82
7400;257593.54;229388;282299;18167.43
7500;270467.67;238133;320196;24027.40
7600;289200.37;247673;311832;18170.15
7700;290689.44;269077;327850;22284.05
7800;278506.79;220142;319289;32525.35
7900;282149.19;249959;311606;16924.17
8000;285744.10;251822;322281;21446.25
8100;287519.16;245073;318415;23368.83
8200;280958.43;258021;296509;12053.37
8300;307087.40;273998;346217;21057.07
8400;300515.59;276225;324643;18810.39
8500;297966.69;271250;332892;23765.37
8600;322108.08;283344;369677;27708.49
8700;304221.57;265930;344882;27160.68
8800;336965.29;283975;366606;24150.01
8900;314039.15;285132;366997;26460.60
9000;337214.35;290545;367360;19735.72
9100;333870.72;308148;355735;14663.47
9200;319153.93;286982;372197;22621.48
9300;343771.09;307872;374931;20154.65
9400;340560.03;323834;377359;19644.71
9500;357482.93;322779;392081;25015.38
9600;354726.00;292294;419926;34714.17
9700;369684.77;349457;402124;20558.40
9800;356530.07;315522;428031;35980.03
9900;375406.10;342275;421289;25819.31
10000;389526.19;352747;426383;18485.88
