n;avg;min;max;standard_deviation
100;1523.00;1523;1523;0.00
200;3459.00;3459;3459;0.00
300;5637.00;5637;5637;0.00
400;6604.00;6604;6604;0.00
500;9387.00;9387;9387;0.00
600;11417.84;11405;12689;127.76
700;15099.00;15099;15099;0.00
800;15176.25;14997;15236;103.49
900;17807.04;17658;20142;589.92
1000;20599.00;20599;20599;0.00
1100;19840.90;18214;22999;2266.70
1200;25145.20;24567;25547;482.00
1300;28976.50;28310;30460;994.36
1400;32414.60;32408;32430;10.08
1500;32475.21;30669;33536;1384.20
1600;35142.18;32946;37428;2240.55
1700;38302.20;37647;39519;892.89
1800;42036.31;38909;42720;1330.73
1900;43310.41;41665;45884;2057.82
2000;50014.12;48261;50798;1147.70
2100;48961.00;46767;52252;2687.09
2200;53563.39;52207;55229;960.61
2300;56052.41;53614;59548;2914.48
2400;56485.55;54488;58927;2208.37
2500;61116.10;60284;62164;895.35
2600;58001.35;55864;59359;1581.48
2700;68201.36;66234;69715;1569.36
2800;68113.46;66719;69607;1292.62
2900;76385.02;68596;81868;5043.80
3000;80457.61;74973;85034;4170.35
3100;73167.99;69459;79548;3620.47
3200;83827.80;76555;87755;4137.95
3300;83724.02;74557;91641;7634.89
3400;84615.33;78592;88938;4281.93
3500;85303.06;80326;91285;4806.06
3600;98574.83;89505;105379;5754.40
3700;91583.52;83030;96995;5063.50
3800;91827.14;89558;95516;1814.08
3900;103315.31;97408;107367;4224.93
4000;105072.60;92969;113805;8555.28
4100;109132.39;105300;114470;3700.12
4200;105214.49;100086;112051;4772.49
4300;102754.40;96730;114581;6137.18
4400;109315.22;100170;116078;6061.60
4500;113331.86;105384;128871;6830.41
4600;118125.55;111779;127532;6143.32
4700;115536.48;104341;122895;7217.91
4800;126908.72;122016;131566;3581.60
4900;124697.47;118553;128535;4310.99
5000;127573.47;121458;138195;6675.43
5100;132291.06;122036;136039;3778.50
5200;136768.57;123330;152818;8920.38
5300;137467.50;129719;148946;5690.18
5400;143668.92;138242;153731;6039.52
5500;137262.13;118129;151833;12959.97
5600;148106.51;138957;159138;7307.30
5700;146520.86;124147;158439;11028.36
5800;147213.32;131051;161608;9593.58
5900;158509.71;140293;166298;9653.14
6000;143123.88;101529;165138;21686.52
6100;159541.94;146681;175187;10297.54
6200;162784.03;146191;177690;11630.71
6300;169651.13;153346;183064;10466.65
6400;165033.63;154101;173752;6911.51
6500;187116.35;175283;198682;9237.44
6600;169308.62;125144;180482;15205.75
6700;176831.60;157012;187075;9454.93
6800;184041.62;175050;193694;7759.47
6900;186680.57;174737;198419;8288.99
7000;191008.01;161407;222472;19672.08
7100;199516.24;184953;219325;10596.40
7200;201144.70;179238;212061;10209.76
7300;204464.69;176043;228327;16385.74
7400;200781.88;178961;222849;15849.21
7500;192109.40;128443;221449;29198.82
7600;205036.59;193663;215352;7613.36
7700;206718.39;197872;218162;7913.91
7800;208476.32;201354;217838;5645.74
7900;217815.05;203452;233615;8800.87
8000;221942.58;204967;236390;10638.12
8100;219472.43;202356;232721;9163.56
8200;223740.83;187835;246653;15098.45
8300;228963.17;203581;249160;11959.87
8400;233486.85;191408;260274;22030.90
8500;230954.13;219370;243955;9396.12
8600;243916.26;214004;264489;15026.65
8700;221544.60;148803;261643;34262.16
8800;225488.90;154338;255396;30484.88
8900;242973.29;222984;254531;9629.24
9000;250100.29;240893;266636;6370.33
9100;245690.84;229134;260287;10022.71
9200;249773.87;239416;258314;8522.44
9300;241215.80;161466;285222;34182.40
9400;255393.37;227927;273262;15517.90
9500;262335.94;245708;276857;10010.90
9600;272587.50;256024;284108;9766.25
9700;273250.28;236402;299054;17625.34
9800;260336.31;237859;276127;10492.68
9900;257811.18;172526;289309;34145.84
10000;274460.04;248409;310841;17616.35
