n;avg;min;max;standard_deviation
100;8;7;16;1.17
200;16;14;25;1.44
300;24;22;41;2.31
400;32;29;50;2.71
500;40;35;64;3.83
600;49;44;72;4.64
700;56;51;74;3.28
800;66;57;99;5.95
900;73;65;100;5.07
1000;82;72;122;6.42
1100;90;81;123;7.05
1200;98;89;140;9.07
1300;102;93;136;6.09
1400;113;103;140;6.72
1500;121;109;159;8.98
1600;128;116;168;10.69
1700;135;124;190;9.00
1800;144;131;193;12.20
1900;150;136;229;11.32
2000;159;144;203;11.14
2100;167;153;206;9.60
2200;177;158;242;14.63
2300;184;165;242;12.83
2400;190;173;258;12.91
2500;199;183;262;13.66
2600;208;187;278;15.78
2700;213;195;270;13.08
2800;225;205;273;12.17
2900;235;216;284;14.13
3000;244;216;308;15.21
3100;252;232;302;12.06
3200;260;234;349;16.79
3300;267;239;348;19.49
3400;274;251;332;17.00
3500;282;252;339;14.71
3600;290;265;355;18.39
3700;300;271;384;20.05
3800;310;275;382;19.52
3900;310;279;371;16.20
4000;319;293;382;15.45
4100;325;297;368;15.94
4200;336;307;413;17.64
4300;341;312;398;18.55
4400;349;318;407;17.37
4500;365;327;434;20.52
4600;367;335;438;19.21
4700;372;344;439;17.61
4800;385;342;450;19.71
4900;384;358;435;15.94
5000;404;368;499;22.82
5100;410;353;460;21.01
5200;418;386;476;21.31
5300;423;387;479;16.55
5400;431;381;508;22.49
5500;436;392;501;22.73
5600;448;404;526;22.78
5700;454;423;523;20.77
5800;457;408;520;20.51
5900;477;438;564;23.10
6000;480;448;557;22.69
6100;491;454;592;26.28
6200;493;446;584;24.24
6300;502;453;572;24.04
6400;520;473;626;26.85
6500;518;469;626;25.36
6600;531;485;674;28.11
6700;534;489;634;30.81
6800;542;493;642;28.12
6900;552;500;622;26.16
7000;555;512;669;26.70
7100;571;525;718;28.08
7200;575;516;698;29.90
7300;586;535;675;31.35
7400;591;542;710;27.07
7500;605;547;675;27.94
7600;606;542;693;29.44
7700;621;574;718;25.14
7800;631;573;761;30.05
7900;636;582;689;23.32
8000;632;569;728;28.06
8100;647;593;741;26.48
8200;650;585;735;28.08
8300;663;590;735;26.39
8400;670;610;778;29.53
8500;677;622;771;32.46
8600;682;621;781;26.87
8700;698;642;838;34.72
8800;702;639;872;33.69
8900;710;658;823;31.44
9000;715;654;830;31.41
9100;722;660;848;28.35
9200;734;673;802;28.54
9300;740;680;877;37.47
9400;751;680;861;32.39
9500;759;692;959;36.46
9600;765;704;879;32.98
9700;774;699;924;35.54
9800;779;688;873;31.46
9900;787;718;898;33.91
10000;803;720;914;38.62
