n;avg;min;max;standard_deviation
100;8;7;17;1.66
200;16;14;32;2.52
300;23;21;56;4.20
400;30;27;45;2.69
500;38;34;72;5.55
600;46;41;71;5.93
700;54;47;78;5.33
800;62;52;85;4.56
900;69;63;96;5.58
1000;78;69;101;6.03
1100;84;75;118;7.15
1200;91;80;121;6.87
1300;96;85;119;5.22
1400;106;94;158;8.07
1500;112;102;134;6.20
1600;120;106;149;8.84
1700;128;114;170;11.11
1800;134;120;167;7.89
1900;140;127;190;9.45
2000;148;135;188;9.87
2100;155;138;212;11.05
2200;162;144;204;10.22
2300;170;156;209;10.38
2400;181;161;252;16.40
2500;184;168;242;13.28
2600;191;169;254;12.75
2700;199;178;269;13.16
2800;209;187;256;12.37
2900;219;194;286;14.07
3000;227;207;298;14.39
3100;237;222;280;11.51
3200;238;220;335;13.94
3300;248;227;304;15.27
3400;255;226;293;12.66
3500;267;239;327;17.73
3600;269;236;340;17.75
3700;276;251;340;14.47
3800;283;249;324;16.98
3900;289;254;336;15.14
4000;296;265;359;16.14
4100;304;277;354;16.89
4200;310;279;364;14.78
4300;316;288;370;16.08
4400;325;290;383;17.13
4500;333;298;424;20.17
4600;340;304;420;19.71
4700;345;315;401;15.74
4800;355;313;399;16.03
4900;361;327;419;16.12
5000;368;334;447;18.12
5100;381;338;455;20.59
5200;384;339;447;19.12
5300;389;346;466;18.52
5400;399;353;443;17.00
5500;403;358;475;19.22
5600;415;375;494;19.90
5700;416;390;494;17.73
5800;422;386;496;18.49
5900;433;396;496;19.39
6000;438;401;534;19.69
6100;445;405;518;19.28
6200;453;399;523;19.14
6300;460;417;525;21.23
6400;477;425;537;18.83
6500;476;430;542;20.21
6600;488;440;601;25.73
6700;493;439;596;25.09
6800;501;453;612;25.82
6900;506;451;598;23.92
7000;517;470;603;23.53
7100;528;478;610;23.50
7200;532;475;631;23.72
7300;545;501;614;23.60
7400;548;501;611;22.58
7500;552;497;640;25.57
7600;561;514;660;27.92
7700;574;516;656;23.85
7800;570;530;676;24.41
7900;580;538;631;19.91
8000;586;533;680;24.54
8100;592;547;690;27.33
8200;603;542;697;29.41
8300;604;545;697;21.05
8400;608;572;715;24.49
8500;618;569;708;24.27
8600;629;577;702;24.55
8700;636;593;756;27.05
8800;639;549;748;27.86
8900;650;601;720;25.78
9000;655;593;743;27.87
9100;661;592;746;31.71
9200;665;612;755;26.39
9300;678;628;788;25.05
9400;686;614;775;27.63
9500;689;639;774;22.93
9600;699;637;789;28.53
9700;707;650;767;24.59
9800;708;644;806;27.66
9900;719;659;808;30.25
10000;727;667;871;30.33
