n;avg;min;max;standard_deviation
100;910.23;625;1156;107.74
200;2132.22;1833;2407;118.81
300;3413.74;3051;3818;137.21
400;4687.39;4280;5070;152.13
500;6053.39;5257;6566;220.27
600;7487.72;7027;8202;229.55
700;8949.09;8425;10058;279.61
800;10230.58;9528;11024;290.97
900;11738.55;11059;12508;317.80
1000;13240.52;12427;14184;391.80
1100;14713.79;13932;16032;370.18
1200;16107.71;15442;17124;325.36
1300;17475.98;16512;18820;447.39
1400;19051.30;18076;20164;494.86
1500;20630.57;19357;21987;522.70
1600;22105.60;20924;23871;605.02
1700;23540.35;22297;25860;657.86
1800;24996.50;23068;26531;604.57
1900;26629.96;25281;28160;598.34
2000;28117.18;26699;29965;684.73
2100;29726.44;28310;31721;737.17
2200;31237.29;29925;33419;688.76
2300;32693.01;31094;35150;825.71
2400;34185.13;31885;36823;757.17
2500;35621.92;34287;38331;763.51
2600;37296.12;35728;39450;789.78
2700;38904.51;35739;41633;943.60
2800;40414.15;38286;43005;897.89
2900;41997.29;39846;44634;953.41
3000;43454.86;41640;46056;918.45
3100;45129.03;43246;49032;1076.89
3200;46775.53;44105;50215;1067.91
3300;48138.03;45796;51483;955.19
3400;49848.29;47505;52446;1052.20
3500;51269.21;48983;54891;1096.22
3600;52669.67;50780;57743;1221.85
3700;54323.45;51468;57536;1250.55
3800;56094.75;53379;60511;1367.88
3900;57829.94;55010;60509;1203.96
4000;59293.75;56480;62262;1171.62
4100;61005.26;58241;64065;1228.52
4200;62489.60;60209;66979;1249.85
4300;64310.45;61509;69638;1600.24
4400;65813.32;63381;70861;1418.29
4500;67293.31;63905;70000;1410.26
4600;68515.08;65298;71690;1485.40
4700;70291.55;67195;73748;1344.00
4800;72060.92;69374;76529;1576.81
4900;73767.78;70322;77940;1595.19
5000;75423.27;72001;81724;1809.91
5100;76889.90;73364;80843;1589.27
5200;78332.35;74026;83746;1808.39
5300;80122.96;76895;85693;1715.98
5400;81620.13;78509;87553;1737.29
5500;83193.35;78316;88427;1947.38
5600;85223.29;80765;91718;1910.92
5700;86501.06;82964;92153;1665.75
5800;88094.33;83614;93865;1969.20
5900;89907.32;86482;95192;1997.39
6000;91590.43;87137;95973;1837.03
6100;93203.69;89594;97069;1648.22
6200;94852.43;90271;103740;2227.59
6300;96673.28;92186;102070;1991.27
6400;98252.68;94200;102659;1815.37
6500;99704.90;95550;107220;1983.44
6600;101143.94;96356;104947;1770.47
6700;102548.16;97628;106863;1876.32
6800;104220.44;99824;110542;2025.12
6900;106369.76;101719;113086;2442.63
7000;107659.57;101212;113924;2611.15
7100;109145.34;103601;119585;2386.02
7200;110813.26;105765;116314;2141.75
7300;112727.86;106372;119534;2137.86
7400;114861.15;108592;121594;2527.62
7500;115803.47;110898;122584;2489.92
7600;117692.57;112174;124289;2453.73
7700;119595.59;115107;128528;2463.55
7800;120830.64;115797;127631;2229.92
7900;122388.76;117644;132170;2627.45
8000;124017.80;119309;130127;2320.51
8100;125929.51;121657;131917;2420.42
8200;127785.24;120999;136642;2908.03
8300;129384.31;124700;137863;2594.06
8400;131118.53;124228;137555;2555.41
8500;133016.45;126114;141321;2835.35
8600;134294.34;127533;146512;3261.69
8700;135908.90;130765;141844;2613.80
8800;137238.36;131061;146482;2834.27
8900;138974.97;132645;147723;2807.14
9000;141089.82;134590;146939;2928.90
9100;142305.71;135701;150867;3151.93
9200;144060.36;139259;155167;2908.34
9300;145752.49;138671;152909;2496.21
9400;147417.76;141035;157414;2896.55
9500;148959.04;143960;155943;2864.52
9600;151104.80;143706;157949;2905.73
9700;151915.85;146247;159357;2546.00
9800;153892.19;147466;163577;3200.30
9900;155873.25;147653;164500;2881.24
10000;156895.15;149801;164488;3197.97
