n;avg;min;max;standard_deviation
100;1411.00;1411;1411;0.00
200;3153.00;3153;3153;0.00
300;3451.00;3451;3451;0.00
400;7731.00;7731;7731;0.00
500;10280.00;10280;10280;0.00
600;11582.81;7505;11624;409.84
700;15916.00;15916;15916;0.00
800;16361.75;16237;16736;216.07
900;19641.94;19312;19663;83.36
1000;19890.00;19890;19890;0.00
1100;21893.04;21687;22293;287.07
1200;25759.56;23291;27475;2057.83
1300;29283.76;27832;29936;973.09
1400;30481.00;26645;32125;2511.25
1500;31732.48;30843;33247;1160.66
1600;33816.31;33660;33979;159.47
1700;38236.30;36991;40549;1697.06
1800;39751.86;37824;42675;1209.88
1900;40474.50;40221;40871;317.04
2000;45116.49;43959;46082;645.64
2100;51374.00;47045;54260;3534.61
2200;50472.86;48531;52167;1190.77
2300;53404.72;51189;55001;1876.44
2400;54494.90;53252;56014;1374.08
2500;59851.52;55898;65664;4562.35
2600;61237.85;59318;64093;1998.75
2700;53160.61;40224;60926;9554.47
2800;65849.86;63034;71992;2986.04
2900;67211.95;60945;72526;5635.33
3000;70958.24;69272;74274;1891.77
3100;72830.76;52946;79695;9208.94
3200;77981.22;73047;83456;4215.91
3300;80764.81;75784;92098;5735.79
3400;90916.10;80360;98675;7541.70
3500;86611.71;82993;88944;2565.81
3600;87814.22;81833;91780;2756.82
3700;94120.30;91419;97341;2472.50
3800;99340.87;95614;102541;2516.25
3900;91585.29;86299;97241;4147.52
4000;99726.94;96126;110409;4217.31
4100;99682.84;92221;111409;6039.54
4200;104480.81;102587;106461;1374.43
4300;111718.34;106530;116796;3946.35
4400;109196.22;103402;121618;6057.65
4500;112442.25;103173;123287;6868.83
4600;117968.24;110981;125219;5053.67
4700;116462.96;109045;123882;5499.15
4800;112589.76;79117;125754;19905.13
4900;127960.05;125131;133678;3287.15
5000;127551.77;124489;138651;3638.55
5100;125361.24;113619;133555;6810.23
5200;127643.26;117883;135676;5771.67
5300;134847.65;124409;147890;8330.15
5400;139747.68;128212;155314;9399.84
5500;142590.17;135952;154405;7215.13
5600;146606.71;135047;156380;8240.24
5700;148005.46;141103;153465;5379.66
5800;148586.80;141216;161933;7347.48
5900;156350.79;150528;170045;4905.24
6000;159226.98;148044;169428;8212.26
6100;155511.97;145794;160394;5785.10
6200;164742.38;149404;173816;7908.90
6300;170327.84;149839;179704;7282.95
6400;177145.19;153166;192633;13209.81
6500;168918.93;163142;177512;4607.65
6600;170314.80;163030;187737;7686.88
6700;173287.41;112998;183838;18058.38
6800;183561.87;162183;200782;14167.85
6900;191408.39;176985;202493;10231.50
7000;187036.46;175075;197426;7303.50
7100;202138.88;184366;216408;9745.13
7200;178834.44;120954;203430;26771.72
7300;202904.94;177709;233233;9795.38
7400;190014.76;131283;214403;26046.77
7500;198533.37;188837;207186;6036.11
7600;208888.41;192718;218677;9768.49
7700;208328.62;196644;228612;11231.63
7800;215529.88;130774;230844;20224.25
7900;214382.66;194880;235890;13888.08
8000;218263.41;193813;242066;14575.18
8100;229969.84;213838;248161;10267.84
8200;220087.69;182803;241644;17223.26
8300;222295.33;206299;236906;9536.69
8400;236945.51;224983;252929;9405.07
8500;229743.19;211319;242962;10272.02
8600;226304.27;209081;259104;16059.17
8700;240927.86;225857;259942;10747.37
8800;252623.51;236590;270451;11244.66
8900;242376.97;231824;257013;8681.61
9000;241314.98;227036;267801;11439.24
9100;251706.40;226933;267127;11938.16
9200;250562.24;234589;270146;11089.48
9300;254450.10;238057;297523;12874.86
9400;257423.87;232892;266668;8448.97
9500;260589.53;243662;295469;16012.68
9600;266792.19;239094;294614;17854.20
9700;265128.74;243191;290141;14945.93
9800;275686.14;260655;296433;12842.43
9900;278946.71;261475;301341;12819.31
10000;277393.89;255168;304183;16305.63
