n;avg;min;max;standard_deviation
100;1808.55;1336;2750;296.45
200;4504.84;3168;5999;611.08
300;7134.90;5196;9219;751.56
400;10141.09;7999;12528;973.48
500;12929.30;10037;16798;1251.10
600;16300.07;12323;20050;1467.47
700;19610.17;16299;27304;2042.39
800;22946.56;19334;29323;1955.14
900;25841.21;20614;32415;2184.39
1000;28925.86;24307;35378;2327.74
1100;32526.08;24076;46177;3345.06
1200;36063.19;29627;43305;3024.39
1300;39206.30;29947;47778;3283.92
1400;43661.76;36804;53919;3685.58
1500;46427.27;37381;58124;4420.01
1600;49578.42;42991;57756;3337.62
1700;53758.90;42648;73154;5153.41
1800;57409.94;45922;73348;5591.53
1900;60982.15;51480;70955;4670.51
2000;64896.73;51826;77772;5204.90
2100;67518.77;53931;80667;5614.28
2200;72011.71;55198;89821;5931.79
2300;74879.00;61422;87762;6445.87
2400;78815.42;66741;92806;6495.70
2500;82693.10;68957;98670;6665.17
2600;85211.59;72907;102441;6576.52
2700;89410.43;72992;105145;7157.84
2800;94128.79;77871;113803;7223.39
2900;98823.87;86617;117805;6863.29
3000;101867.68;81320;123034;9760.07
3100;104457.13;84837;131590;8345.43
3200;109503.63;89735;138324;9052.17
3300;112990.73;94233;147618;8647.93
3400;117030.05;96201;144379;9791.95
3500;120148.95;100648;142056;9749.29
3600;125025.05;108080;153347;8061.22
3700;127866.18;102079;159484;11587.88
3800;133051.36;101999;178014;12846.14
3900;136732.39;112342;159923;9792.74
4000;140515.96;116066;176990;11781.60
4100;144654.43;116165;184072;12315.24
4200;146322.03;117789;179519;12087.10
4300;153646.65;133213;182466;12197.80
4400;154226.47;127153;194593;14160.63
4500;158879.46;130088;192140;12314.17
4600;166225.61;132247;206340;14161.30
4700;168085.01;143078;211225;14239.69
4800;175167.05;142194;227318;15304.10
4900;176072.13;145124;209864;12899.02
5000;181270.18;154284;220816;13058.48
5100;184751.98;153862;217994;14185.26
5200;189297.04;156155;220801;13673.67
5300;190773.54;165014;234998;14405.97
5400;200215.89;158299;251260;17390.42
5500;202568.67;168193;244193;14198.51
5600;204706.77;167165;258304;17892.92
5700;208648.37;175197;254065;16324.89
5800;212658.03;169231;250747;16828.52
5900;215207.87;171554;278825;19142.96
6000;219451.62;170808;269283;17613.35
6100;226136.68;188247;290338;17648.61
6200;234274.10;196161;290235;18816.11
6300;233297.17;196349;276398;16000.15
6400;237365.18;201290;289428;16242.14
6500;237698.96;195402;288427;18493.84
6600;247802.56;207305;297129;19172.02
6700;246613.38;202423;311254;21667.84
6800;252551.01;209566;310553;21875.34
6900;257432.76;200531;318136;21409.60
7000;260744.59;217423;309038;20123.73
7100;263550.44;224148;317218;20210.34
7200;268737.31;226384;318046;21621.79
7300;272957.82;217368;339129;23440.30
7400;281980.41;226364;335057;22874.30
7500;281034.46;228175;381156;25060.65
7600;288564.98;238362;375869;26051.77
7700;284706.37;251516;345322;20506.87
7800;294484.32;237752;353388;25430.87
7900;296852.69;241499;369298;22770.78
8000;302168.70;258445;365228;24025.09
8100;307089.54;250797;377645;24062.36
8200;310306.71;256039;378649;25632.06
8300;310818.88;256429;374618;24369.58
8400;323264.36;269465;399110;24841.18
8500;321949.55;267705;387390;25684.50
8600;324671.70;264097;395024;25210.84
8700;337151.14;272261;395065;25847.56
8800;339162.55;263759;411041;28883.26
8900;341582.92;286458;404861;25783.89
9000;352212.46;285908;436480;28511.39
9100;350477.30;290441;421730;25692.82
9200;354042.93;284774;458923;28631.93
9300;357549.37;283585;444065;31186.76
9400;366457.76;307708;445894;29085.24
9500;366900.06;297714;432825;29435.26
9600;368243.13;291949;441107;28459.52
9700;373313.69;307866;442696;29821.05
9800;376402.80;305218;453019;30254.07
9900;385362.19;328028;453690;26677.54
10000;389126.93;322313;482533;32711.11
