n;avg;min;max;standard_deviation
100;8;7;21;1.82
200;15;13;33;2.31
300;23;21;34;2.61
400;31;27;47;2.69
500;38;34;57;4.02
600;46;40;66;3.97
700;54;49;73;4.37
800;63;54;88;5.78
900;71;63;103;6.55
1000;77;69;102;5.17
1100;85;78;124;6.16
1200;93;84;129;8.79
1300;98;90;155;8.21
1400;108;95;141;7.96
1500;112;103;149;6.44
1600;120;107;144;6.49
1700;129;117;200;10.51
1800;136;124;187;10.16
1900;142;127;189;10.97
2000;151;136;201;12.96
2100;158;143;207;9.97
2200;167;149;228;12.69
2300;172;160;243;11.95
2400;182;166;234;13.90
2500;185;171;216;9.31
2600;193;179;248;12.25
2700;201;186;247;10.76
2800;213;195;251;9.41
2900;220;200;273;12.23
3000;229;212;295;13.90
3100;235;213;279;11.89
3200;245;215;305;15.96
3300;252;223;317;17.14
3400;260;237;318;14.32
3500;265;240;338;14.99
3600;274;246;324;14.00
3700;280;255;353;15.54
3800;288;260;336;15.35
3900;293;261;346;14.54
4000;301;276;354;16.28
4100;310;280;376;16.78
4200;316;291;397;18.85
4300;325;295;425;22.27
4400;332;305;414;19.99
4500;347;318;413;18.18
4600;347;314;397;16.37
4700;357;325;440;19.95
4800;364;329;464;22.72
4900;372;334;430;19.36
5000;376;343;494;21.77
5100;384;342;471;22.21
5200;396;357;474;21.21
5300;398;365;467;18.27
5400;405;376;470;20.43
5500;417;383;510;19.13
5600;423;380;535;21.38
5700;425;389;493;19.35
5800;433;405;504;19.33
5900;439;388;544;19.97
6000;449;413;525;19.81
6100;456;421;524;21.79
6200;465;430;537;23.16
6300;471;432;545;20.61
6400;487;441;603;23.77
6500;485;441;576;19.74
6600;498;450;584;24.96
6700;503;461;560;19.35
6800;508;463;623;29.44
6900;519;467;622;26.83
7000;529;479;667;27.66
7100;538;489;638;24.35
7200;546;485;623;26.40
7300;554;496;652;23.32
7400;564;516;642;25.15
7500;567;511;696;28.64
7600;578;518;662;26.81
7700;586;520;659;21.34
7800;585;536;672;23.60
7900;598;535;686;26.68
8000;597;532;659;22.45
8100;608;562;678;27.05
8200;610;559;695;26.42
8300;619;558;680;23.64
8400;625;581;702;23.86
8500;632;582;757;27.14
8600;636;581;775;28.79
8700;651;592;735;24.91
8800;658;604;716;24.57
8900;666;622;765;26.58
9000;675;615;751;29.25
9100;683;617;832;29.42
9200;686;620;827;32.29
9300;698;627;761;25.49
9400;706;624;805;31.82
9500;714;661;795;27.38
9600;724;642;841;32.48
9700;725;651;795;28.24
9800;739;667;818;29.42
9900;742;672;815;27.41
10000;747;692;833;25.83
