n;avg;min;max;standard_deviation
100;895.37;714;1253;84.40
200;2123.80;1822;2443;131.90
300;3346.17;2934;3889;213.25
400;4660.81;4176;5207;255.36
500;6011.63;5374;6731;316.09
600;7277.99;6249;8023;337.38
700;8628.58;7641;9598;445.93
800;10023.46;8923;11552;472.68
900;11394.06;10257;12708;581.65
1000;12843.75;11441;14204;628.79
1100;14004.81;12743;16338;623.64
1200;15570.05;14188;17388;693.82
1300;16841.96;15225;19273;792.43
1400;18272.44;16464;21099;970.90
1500;19774.52;18015;22324;849.03
1600;21089.47;19133;23740;905.85
1700;22696.16;20573;24937;1007.22
1800;24062.86;21273;26821;1071.62
1900;25392.62;23409;27800;1053.55
2000;26939.20;24083;29338;1211.82
2100;28290.04;25818;31405;1166.94
2200;29575.03;26984;33897;1347.44
2300;30883.56;28709;33507;1219.65
2400;32394.57;29837;35119;1178.59
2500;34422.03;31740;37550;1543.16
2600;35592.12;32611;39326;1533.39
2700;37358.06;34198;41912;1694.43
2800;38427.31;35273;42600;1602.97
2900;39875.27;36972;45618;1673.74
3000;41438.77;37982;46290;1701.52
3100;42830.93;38533;47618;1844.22
3200;44287.31;40598;49234;1878.50
3300;45836.82;41631;50299;1787.20
3400;47696.34;43574;51991;1964.33
3500;48724.74;45591;56042;2041.56
3600;50404.38;45655;54976;2139.24
3700;52097.90;47714;57757;2164.85
3800;53324.73;49325;59376;2363.27
3900;54964.15;50980;60521;2295.53
4000;55769.41;51507;61083;2101.21
4100;57371.51;52756;63358;2229.53
4200;59703.26;55239;65811;2462.44
4300;60943.37;56006;68549;2655.38
4400;62162.64;57467;67978;2609.00
4500;63939.09;57293;70135;2762.60
4600;65484.40;59693;71774;2545.97
4700;66834.99;61519;73838;2676.04
4800;67989.30;62522;75625;2946.78
4900;69979.53;65241;76275;2549.14
5000;71350.22;65530;77419;2696.92
5100;72999.56;67407;79295;2991.88
5200;74616.53;67777;80652;2901.26
5300;76043.20;70404;81920;2813.23
5400;77616.69;71528;85721;3062.57
5500;79572.58;73092;86730;3246.93
5600;80444.86;73175;89764;3143.03
5700;82015.01;76549;89404;2971.95
5800;83364.24;77648;91330;3048.61
5900;85467.92;79355;94247;3290.03
6000;86453.12;80032;96355;3498.86
6100;87653.53;81554;96018;3402.16
6200;89852.28;83163;97477;3464.41
6300;91142.61;85541;101283;3419.55
6400;93672.14;84972;103406;3514.58
6500;94409.37;84300;104458;4016.59
6600;95973.53;88551;105805;3893.14
6700;97085.36;89928;107508;3958.55
6800;99039.41;92056;107472;3715.86
6900;100553.66;92116;110422;4054.88
7000;101353.56;94241;108297;3515.10
7100;103374.95;95249;114306;3821.68
7200;104937.51;97197;115623;4175.42
7300;106816.92;96903;118787;4237.95
7400;108020.46;99501;118275;4239.89
7500;109028.47;102385;119702;3893.83
7600;111451.03;104568;124623;3899.44
7700;113051.78;105578;122274;3935.08
7800;114342.01;107570;122500;3728.50
7900;115790.92;107634;126621;4210.18
8000;118318.42;108611;131990;4973.77
8100;119636.95;109049;129442;4385.35
8200;121484.74;111806;131049;4700.40
8300;122049.25;114475;131536;4239.65
8400;123692.59;114783;135042;4529.81
8500;125254.46;114517;135742;4677.55
8600;126687.95;118358;141611;4889.79
8700;128401.15;119326;144633;4674.36
8800;131333.17;122746;144761;5367.88
8900;131746.79;121581;143822;5411.59
9000;133166.39;124630;144826;4683.20
9100;134213.60;124544;144243;4470.13
9200;135792.36;126577;153373;5193.45
9300;138142.08;126999;152471;5678.02
9400;139157.37;128389;150620;5386.72
9500;140330.32;128852;149741;4888.39
9600;142376.07;132915;157516;5322.68
9700;144854.15;132470;159076;5765.53
9800;145596.64;135332;160444;6077.14
9900;147458.18;135742;163207;5665.46
10000;148586.84;137410;159289;5475.78
