n;avg;min;max;standard_deviation
100;1070.00;1070;1070;0.00
200;2554.00;2554;2554;0.00
300;3914.00;3914;3914;0.00
400;5556.00;5556;5556;0.00
500;6866.00;6866;6866;0.00
600;7789.23;7789;7812;2.29
700;9263.00;9263;9263;0.00
800;10942.75;10607;11950;581.54
900;11826.92;11771;12703;221.34
1000;13613.00;13613;13613;0.00
1100;15807.02;14720;16367;780.20
1200;16601.30;16088;16958;427.89
1300;18825.70;18529;18959;198.87
1400;22236.20;21693;22469;355.61
1500;21406.90;21270;21640;178.64
1600;23233.40;22518;23978;729.85
1700;25468.55;25051;26244;569.02
1800;27982.96;27203;28389;329.93
1900;28654.61;28343;29142;389.71
2000;31017.96;30704;31968;251.17
2100;31883.00;31373;32648;624.62
2200;34594.74;32710;35186;1031.06
2300;34934.69;34520;35508;487.33
2400;35981.80;34963;37227;1126.33
2500;37801.73;36594;42836;1755.02
2600;40772.91;37974;42335;2016.95
2700;38511.60;30159;43408;6152.90
2800;43986.50;42722;45161;1143.16
2900;44812.78;42910;46528;1731.65
3000;47530.68;44377;49737;1985.95
3100;46532.63;44441;49685;1984.56
3200;49560.88;48693;50161;694.42
3300;51315.74;47632;54206;2959.01
3400;53146.11;50687;55362;1858.37
3500;54369.93;52418;56468;1427.56
3600;56655.13;55433;59486;1410.82
3700;59952.44;59340;61136;782.99
3800;60525.65;58966;61072;757.25
3900;57399.78;43485;65423;9667.08
4000;60922.38;60463;62688;684.08
4100;63087.10;59988;65854;2375.42
4200;67031.42;64203;69241;2063.59
4300;61713.41;50157;69025;7359.36
4400;70203.85;65918;73567;2914.21
4500;69879.52;67054;72271;1963.46
4600;72760.93;69904;76144;2588.33
4700;72290.14;53063;78718;9696.67
4800;78957.75;57226;81634;5572.14
4900;78275.56;74061;84955;4172.22
5000;80503.78;77116;85072;3029.01
5100;81345.16;77047;83921;2508.57
5200;86937.69;80212;87977;1299.21
5300;83103.13;80631;88482;2288.36
5400;86866.00;85686;89695;1080.65
5500;82423.23;64850;88348;9353.52
5600;90225.50;87614;93839;2614.33
5700;92097.39;88848;94945;1961.26
5800;92823.41;86791;96133;3444.69
5900;95683.99;91053;99198;2789.73
6000;96098.96;94027;99933;1936.25
6100;100571.44;95193;105044;3656.23
6200;102442.77;95820;106085;4010.81
6300;105108.76;101216;108907;3217.52
6400;102035.95;95814;109452;4812.42
6500;105802.97;99946;110095;3542.36
6600;109551.68;104045;113489;2831.80
6700;108902.16;104769;112631;2491.19
6800;109491.10;106024;113351;2323.46
6900;115576.78;107617;119836;3803.87
7000;113499.25;108398;120703;3400.40
7100;117231.07;114818;118761;1275.12
7200;114451.47;83842;125053;13943.97
7300;119723.00;114363;123772;2029.10
7400;118130.04;85975;133313;14989.09
7500;123030.96;118370;130676;3852.33
7600;125462.11;121647;129661;2934.94
7700;129201.65;123227;132448;2579.17
7800;130132.85;124979;139615;4708.37
7900;126433.77;123324;131823;2782.35
8000;132876.88;128570;136654;2850.03
8100;135846.96;126462;141727;4078.17
8200;136332.57;130319;141784;3563.21
8300;139006.37;134930;143055;2677.43
8400;140580.67;133669;146814;4213.74
8500;140024.15;135896;145605;3150.98
8600;142767.64;105443;150969;6390.40
8700;146604.73;134657;151645;5195.39
8800;147030.58;139851;154044;4530.48
8900;149644.78;144327;154633;3461.51
9000;149489.87;142892;154982;3906.08
9100;148747.29;117195;163259;13320.25
9200;153951.66;149013;160064;4287.30
9300;153099.17;148202;156566;3217.72
9400;158661.22;151173;166598;4797.34
9500;156237.95;154086;158287;1337.89
9600;159955.68;157135;170331;4026.84
9700;161996.10;152858;168927;5446.59
9800;165931.11;162178;170929;3000.31
9900;166860.36;158413;179506;5560.60
10000;167855.49;159442;179110;6977.37
