n;avg;min;max;standard_deviation
100;747.00;747;747;0.00
200;1670.00;1670;1670;0.00
300;2644.00;2644;2644;0.00
400;3469.00;3469;3469;0.00
500;4460.00;4460;4460;0.00
600;5369.90;5366;5756;38.80
700;7023.00;7023;7023;0.00
800;7747.00;7709;7861;65.82
900;8861.40;8844;9134;68.87
1000;10431.00;10431;10431;0.00
1100;11122.26;10820;11709;421.13
1200;11682.11;11161;12432;625.12
1300;13408.98;13267;13725;211.82
1400;15083.30;15032;15203;78.36
1500;15606.75;14961;15986;494.87
1600;17587.21;17426;17755;164.47
1700;17639.45;17501;17714;101.59
1800;19037.86;17994;19670;452.03
1900;21021.74;19476;22010;1235.96
2000;21531.49;21364;21607;110.63
2100;23319.20;22799;23666;424.74
2200;24609.15;22842;25497;1122.45
2300;25125.27;24186;25785;784.07
2400;25220.90;24770;25772;498.49
2500;26729.35;26274;27329;496.71
2600;28427.96;27325;28664;464.38
2700;29700.72;29088;30101;459.60
2800;30623.52;30132;31274;554.38
2900;31613.90;31400;32522;268.44
3000;32489.04;30676;33474;1049.56
3100;33897.46;33557;34407;315.11
3200;36572.00;36141;36841;260.29
3300;36654.63;34452;38375;1493.59
3400;37000.75;35998;37588;680.37
3500;39168.00;37915;40377;1027.92
3600;40589.57;38614;41361;869.13
3700;41743.06;40735;42856;943.93
3800;43335.83;42801;44666;600.68
3900;43665.94;42923;44381;643.09
4000;45709.22;44064;46233;657.42
4100;46513.85;45253;47783;989.09
4200;48384.32;46557;48953;838.14
4300;49880.33;47887;51960;1408.87
4400;49746.04;48352;53087;1557.89
4500;51962.31;50995;53053;807.30
4600;53656.95;51719;55324;1307.93
4700;55256.68;52830;57348;1326.68
4800;55087.23;52482;57547;1717.84
4900;55510.30;54154;57827;1460.44
5000;58981.30;56412;60188;1317.38
5100;56923.64;55096;61670;1810.58
5200;60418.46;58269;61968;1193.59
5300;60752.22;58714;62952;1597.87
5400;63003.03;61358;66630;1387.92
5500;63432.09;60470;66213;2074.55
5600;64490.26;61387;67068;1990.90
5700;65696.59;62824;68870;2012.47
5800;67674.06;66149;70439;1493.43
5900;67781.18;64815;69795;1662.87
6000;67205.86;54035;72883;6555.57
6100;72202.38;70561;74362;1192.76
6200;71518.94;68700;73467;1611.19
6300;74245.07;71537;76334;1491.15
6400;76596.04;74111;78664;1539.86
6500;76197.52;74801;79020;1616.30
6600;76132.10;60914;80902;5505.10
6700;79001.10;76290;82285;2489.18
6800;78870.31;75819;81902;1914.43
6900;81500.00;77509;85603;2571.54
7000;82493.61;79550;85261;2575.87
7100;83605.10;79341;86666;2468.96
7200;84936.72;79499;88528;2940.32
7300;88029.41;83863;90727;2107.20
7400;88211.78;85037;93854;2824.20
7500;86732.39;72346;92271;6681.38
7600;92190.47;89304;96287;2205.98
7700;91519.75;87923;96311;3070.13
7800;92274.52;90650;92898;743.08
7900;92464.11;89751;95940;2182.31
8000;96363.21;94090;100476;2482.03
8100;94515.30;91082;97787;2407.67
8200;99317.81;95958;103009;1932.12
8300;98566.58;95856;104329;2615.55
8400;100162.12;94750;105106;4067.48
8500;101453.77;94595;106417;4026.12
8600;101145.82;96781;109656;3722.11
8700;100834.26;81558;115407;8584.59
8800;102698.07;87702;111655;6381.96
8900;104100.20;101976;108768;1977.08
9000;107456.53;103080;112554;3293.19
9100;110608.17;104621;116751;3867.14
9200;110683.73;107681;115442;2365.27
9300;111969.03;89506;120131;9097.72
9400;112285.43;109720;117152;2410.45
9500;114857.72;109713;120198;3003.34
9600;118344.06;114322;121954;2384.82
9700;117450.80;112128;123386;3503.75
9800;117866.93;112803;122282;3022.20
9900;117241.86;98310;126969;7713.15
10000;122760.71;117668;127976;3143.90
