n;avg;min;max;standard_deviation
100;1349.00;1349;1349;0.00
200;3229.00;3229;3229;0.00
300;6750.00;6750;6750;0.00
400;7516.00;7516;7516;0.00
500;11410.00;11410;11410;0.00
600;12620.83;12615;13198;58.01
700;15855.00;15855;15855;0.00
800;17831.50;16300;18342;884.21
900;20457.68;18510;20582;492.07
1000;23969.00;23969;23969;0.00
1100;29287.76;28010;29946;917.10
1200;33266.10;31417;35927;2218.17
1300;34757.31;33951;36552;1202.94
1400;39801.30;39657;40138;220.42
1500;42025.88;41033;42609;760.90
1600;45655.77;42531;48658;3062.89
1700;44664.35;40219;47058;3262.00
1800;48726.78;46174;57343;4454.44
1900;53133.68;51311;54299;1457.40
2000;55928.03;50109;57848;2757.91
2100;58311.60;57416;59655;1096.88
2200;65425.81;63518;70725;2941.84
2300;64102.71;63029;64232;176.90
2400;79260.30;79200;79334;66.66
2500;69350.27;65281;73513;3238.93
2600;79878.07;69253;86241;7636.10
2700;82172.53;79407;88051;3139.00
2800;86585.40;75096;99794;9960.26
2900;87051.62;82564;91821;4436.49
3000;88997.52;80578;102258;8039.08
3100;101501.95;88447;102626;2455.57
3200;104053.19;102593;105713;1395.12
3300;98628.38;87980;105707;6510.79
3400;111319.17;102885;117258;5970.40
3500;101613.28;95059;131043;8811.68
3600;122117.01;96054;133728;11947.35
3700;121439.36;110265;130644;8688.67
3800;121155.75;109906;141703;11634.67
3900;119684.87;110968;131894;7823.32
4000;131205.37;114992;150086;15351.76
4100;130820.50;123051;145854;10003.43
4200;131539.02;111012;148110;14690.99
4300;151310.78;132089;171953;15257.74
4400;137115.39;124907;155045;9715.04
4500;149962.65;144901;171455;5967.09
4600;157206.54;147158;176890;12000.22
4700;149157.80;131789;160066;11138.82
4800;160115.56;154120;171557;5998.21
4900;166059.51;149894;185736;13773.18
5000;172551.57;160455;188821;10395.40
5100;176281.82;165359;189395;8850.78
5200;175891.04;171253;209499;5659.15
5300;179765.38;164316;208671;16370.55
5400;180385.91;149141;202318;19319.04
5500;171602.07;161082;184107;7778.63
5600;189302.15;175106;224269;17093.24
5700;179631.03;159562;201405;12974.57
5800;192933.43;169065;237563;17937.68
5900;206934.76;188653;227591;11830.88
6000;206874.91;182266;236088;19216.39
6100;206980.47;186522;235220;18900.58
6200;225796.58;195841;268888;28091.00
6300;201678.52;170706;239349;23098.81
6400;222682.41;209839;245756;11628.55
6500;221091.68;203023;257855;19077.26
6600;234021.38;209595;255455;14249.71
6700;240946.05;215237;294284;26977.75
6800;231836.03;182782;272113;30436.60
6900;226636.36;201823;243496;15377.24
7000;247790.01;209497;270676;21800.55
7100;244228.13;203881;288190;24491.67
7200;252543.46;229469;276731;16232.11
7300;248816.72;192607;284105;31299.64
7400;251011.24;235328;280006;18485.11
7500;264126.94;222726;307040;30180.87
7600;260325.46;238669;277777;15539.70
7700;293396.29;254173;350517;26252.40
7800;270286.73;251354;281967;10402.85
7900;269711.93;233073;290998;18454.68
8000;276996.74;248337;305377;18065.09
8100;274709.44;240743;348569;29036.14
8200;282405.89;259760;308744;17033.60
8300;287746.27;268658;329780;20598.40
8400;279915.50;237789;343181;36002.88
8500;301690.18;279887;328277;14480.55
8600;295480.02;250776;355099;37073.42
8700;312554.05;267559;335800;21109.28
8800;301996.30;258339;374269;33937.37
8900;332990.74;296684;372141;23611.96
9000;319802.04;284994;355783;21287.04
9100;319717.98;276602;365323;29925.82
9200;332514.09;300219;373988;22828.75
9300;327034.51;279373;361696;25840.71
9400;332310.39;305607;354440;16168.56
9500;340594.30;290563;383645;29503.20
9600;354477.19;334916;378903;13190.93
9700;350433.36;306886;408437;29973.45
9800;350294.14;322417;379667;20575.54
9900;364426.16;331818;420865;28501.48
10000;359400.37;326965;398495;21873.39
