n;avg;min;max;standard_deviation
100;527.61;387;615;48.42
200;1181.96;892;1359;87.21
300;1901.30;1444;2132;126.16
400;2637.32;2096;2999;153.07
500;3427.57;2600;3785;215.19
600;4178.51;3122;4767;304.81
700;5039.11;4082;5510;275.97
800;5810.81;4378;6396;370.32
900;6735.06;5367;7669;295.66
1000;7499.84;6089;8258;375.33
1100;8392.97;6256;9142;409.95
1200;9300.22;7627;9922;340.04
1300;10144.17;8376;11173;428.53
1400;10970.63;8711;11760;382.75
1500;11790.79;8983;12874;579.59
1600;12645.66;10084;13615;672.80
1700;13648.54;10671;15109;638.70
1800;14626.39;13621;15917;476.75
1900;15427.45;12278;17097;723.97
2000;16280.68;13024;17931;806.81
2100;17245.34;14118;18815;587.17
2200;17996.38;14413;19642;640.28
2300;19080.81;15538;21398;887.88
2400;19951.53;16705;21961;783.19
2500;20944.70;16496;22921;761.23
2600;21860.18;17191;23945;839.34
2700;22786.37;18439;24481;796.13
2800;23685.08;19035;25806;1019.11
2900;24297.13;19795;26475;1193.94
3000;25297.23;20459;26859;1041.52
3100;26505.94;21095;29080;1248.55
3200;27406.96;22035;29976;1090.32
3300;28423.72;26749;31159;817.74
3400;29460.11;22795;32058;1053.73
3500;30485.37;28466;33738;1057.29
3600;31227.14;25333;33652;1150.75
3700;32109.52;27056;34270;1210.67
3800;32914.10;25915;36865;1696.08
3900;34251.71;27371;37114;1532.91
4000;35093.24;28041;38572;1288.26
4100;36036.97;29147;39139;1618.30
4200;37135.47;30293;39420;1295.71
4300;38194.72;30316;42158;1377.37
4400;39009.16;34483;41144;1063.12
4500;40085.10;33187;42879;1281.05
4600;40955.64;33473;44866;1452.28
4700;41851.64;34036;45188;1617.94
4800;42953.23;35374;46340;1335.81
4900;43982.60;38330;47690;1318.38
5000;45109.58;41096;48727;1372.16
5100;45886.83;37058;49897;1714.41
5200;46879.11;39808;50594;1589.83
5300;47532.97;37382;51684;1734.96
5400;49122.62;45200;52649;1405.32
5500;49510.14;39613;53928;2110.95
5600;50642.10;41693;55160;1782.76
5700;51471.83;43208;54763;1647.21
5800;52315.82;43878;55602;1934.86
5900;53847.27;45662;56951;1603.87
6000;54680.73;48386;58561;1675.46
6100;55562.62;46503;59791;2084.48
6200;56915.00;52947;61521;1639.73
6300;57749.65;48714;65345;1970.39
6400;58705.00;50187;62941;1825.41
6500;58936.76;48181;64148;2849.79
6600;60802.80;57338;65366;1591.27
6700;61266.22;51460;65723;2416.60
6800;63043.49;59586;68145;1745.98
6900;63775.13;51222;69983;2484.92
7000;64887.75;51885;69660;2446.76
7100;65627.50;53575;71257;2549.20
7200;66801.53;53539;72717;2738.76
7300;67818.38;54799;72807;2475.55
7400;68763.35;56301;76366;2516.26
7500;70130.50;64681;76238;1955.44
7600;70967.07;67206;75212;1811.47
7700;71858.59;61877;77026;2167.86
7800;72906.88;60455;76780;2236.88
7900;74163.84;64064;79463;2149.90
8000;74957.81;66865;82908;2104.29
8100;76052.96;70642;81951;2098.15
8200;76962.74;63509;83778;3008.26
8300;78175.89;63509;84526;2604.18
8400;78874.99;67671;85412;2360.46
8500;80096.44;64871;85603;2851.57
8600;80772.25;64290;86313;3021.83
8700;82052.22;77322;88251;2032.19
8800;82929.12;72823;87749;2285.63
8900;84697.78;78548;91279;2518.06
9000;85372.95;80397;89799;2113.43
9100;86479.08;81221;91297;2177.67
9200;87284.02;73430;93578;2828.86
9300;88246.82;83087;94140;2159.58
9400;89011.82;71120;97120;3774.93
9500;90039.81;71871;96872;3067.38
9600;91413.45;74547;97879;2975.79
9700;93280.14;87503;100699;2618.33
9800;93681.63;88451;99520;2453.27
9900;94363.32;78146;101735;3504.83
10000;96181.15;81710;103105;2882.58
