n;avg;min;max;standard_deviation
100;8;5;18;2.33
200;17;13;34;2.62
300;25;23;42;3.00
400;34;29;71;4.70
500;42;36;73;4.92
600;51;46;104;6.71
700;61;55;79;5.12
800;70;63;93;5.83
900;79;71;114;7.74
1000;88;80;128;7.04
1100;96;88;136;6.19
1200;105;97;163;8.40
1300;114;104;157;10.91
1400;122;113;172;9.52
1500;129;121;166;6.87
1600;138;128;181;9.55
1700;146;137;186;8.41
1800;154;142;186;7.22
1900;165;149;201;10.70
2000;173;155;225;11.02
2100;184;169;232;13.26
2200;195;177;277;15.66
2300;203;187;302;15.39
2400;210;194;269;13.90
2500;216;205;254;8.78
2600;225;210;303;12.82
2700;235;220;296;13.86
2800;248;228;279;11.08
2900;259;243;317;14.79
3000;269;251;328;14.91
3100;276;255;322;9.85
3200;287;265;344;15.98
3300;298;272;351;17.69
3400;305;278;389;19.95
3500;314;286;375;16.86
3600;322;290;371;17.61
3700;328;302;383;17.17
3800;336;309;396;15.85
3900;348;321;428;17.36
4000;359;325;431;20.89
4100;361;334;458;16.58
4200;373;338;452;17.98
4300;383;352;481;18.94
4400;391;351;489;21.74
4500;403;374;461;19.59
4600;408;382;470;18.44
4700;420;390;480;19.72
4800;426;398;479;18.39
4900;436;398;503;21.87
5000;443;408;501;17.55
5100;451;418;513;18.34
5200;462;425;522;18.01
5300;475;443;543;21.52
5400;479;445;537;19.95
5500;488;449;564;20.98
5600;496;459;653;25.00
5700;498;469;590;17.95
5800;513;481;597;23.16
5900;522;490;591;22.06
6000;527;492;592;20.80
6100;538;506;612;20.70
6200;546;511;612;22.75
6300;559;522;624;21.67
6400;576;541;651;21.86
6500;577;535;667;22.89
6600;588;539;720;28.45
6700;597;549;682;24.67
6800;602;562;696;23.86
6900;610;570;700;22.89
7000;628;586;716;29.14
7100;638;575;708;24.79
7200;646;595;752;28.21
7300;653;600;736;28.05
7400;662;616;733;22.71
7500;674;625;772;30.60
7600;684;642;808;28.59
7700;687;637;765;26.05
7800;700;641;777;27.75
7900;714;653;814;27.22
8000;705;654;786;23.77
8100;717;662;821;26.37
8200;725;678;813;24.30
8300;740;694;835;28.05
8400;742;694;829;24.09
8500;752;708;827;25.35
8600;762;718;849;28.73
8700;797;744;865;24.21
8800;791;740;887;28.90
8900;793;745;863;23.82
9000;798;747;894;28.05
9100;811;754;892;26.85
9200;821;766;945;35.10
9300;818;755;895;27.06
9400;836;770;952;28.89
9500;843;788;961;29.00
9600;856;791;956;29.95
9700;860;801;934;24.76
9800;868;816;958;27.65
9900;886;832;1002;28.90
10000;896;840;1010;29.32
