n;avg;min;max;standard_deviation
100;8;4;17;1.85
200;14;11;24;2.05
300;22;19;38;2.43
400;29;25;48;3.02
500;37;33;55;2.84
600;44;40;65;4.43
700;52;46;80;5.10
800;59;53;85;4.87
900;70;61;111;8.87
1000;75;67;112;5.87
1100;82;74;157;9.03
1200;90;80;126;9.37
1300;94;84;140;8.31
1400;104;91;137;7.47
1500;107;95;134;5.73
1600;116;105;157;9.05
1700;123;113;170;9.11
1800;131;118;164;8.99
1900;138;121;207;12.07
2000;145;129;185;9.86
2100;152;137;204;12.40
2200;160;144;196;9.75
2300;166;152;225;10.10
2400;174;158;218;10.13
2500;181;163;243;13.06
2600;188;169;234;11.29
2700;195;172;234;12.44
2800;206;186;253;10.33
2900;213;191;269;13.85
3000;220;204;267;11.90
3100;231;213;269;11.21
3200;238;211;298;16.48
3300;240;213;291;13.89
3400;252;222;310;16.80
3500;260;230;338;18.78
3600;264;232;310;15.39
3700;269;250;312;12.29
3800;278;230;320;15.23
3900;283;259;334;13.84
4000;291;254;337;13.99
4100;299;276;350;15.80
4200;304;273;413;17.57
4300;311;278;398;17.06
4400;320;295;361;16.32
4500;327;295;383;18.15
4600;332;296;383;16.33
4700;342;315;416;19.12
4800;348;308;415;19.52
4900;358;316;501;23.42
5000;361;326;410;15.49
5100;368;340;430;15.31
5200;378;334;486;21.00
5300;381;350;433;16.22
5400;391;363;454;16.68
5500;396;357;458;19.42
5600;405;360;462;17.50
5700;411;361;496;20.70
5800;416;374;482;19.35
5900;421;375;469;17.98
6000;432;397;525;20.86
6100;435;392;486;18.17
6200;442;400;498;17.34
6300;453;417;521;17.18
6400;469;418;593;24.52
6500;472;430;543;22.18
6600;477;432;566;22.84
6700;485;432;571;23.34
6800;493;455;569;24.56
6900;497;446;598;25.62
7000;509;462;625;28.76
7100;519;481;616;20.10
7200;529;481;613;28.75
7300;536;497;617;22.66
7400;534;491;603;22.17
7500;548;498;656;30.85
7600;557;514;656;27.64
7700;564;508;667;28.10
7800;568;515;638;24.73
7900;575;519;671;24.96
8000;579;524;700;29.27
8100;582;534;663;23.91
8200;587;527;664;23.50
8300;602;549;798;31.43
8400;607;557;689;27.11
8500;614;570;711;27.88
8600;621;555;750;31.70
8700;624;582;709;23.42
8800;633;569;772;31.68
8900;640;569;796;30.31
9000;647;594;723;25.86
9100;648;582;755;27.83
9200;660;611;782;27.35
9300;669;614;741;24.58
9400;677;614;775;27.78
9500;680;619;756;27.35
9600;685;619;778;24.67
9700;700;630;801;26.59
9800;698;626;754;21.35
9900;714;663;812;28.79
10000;725;644;862;29.52
