n;avg;min;max;standard_deviation
100;426.94;280;505;48.57
200;976.48;789;1150;68.55
300;1579.62;1347;1786;95.43
400;2211.71;1848;2600;130.88
500;2897.87;2389;3319;136.93
600;3597.31;3024;4019;177.69
700;4287.89;3743;4937;202.08
800;5000.46;4413;5627;230.70
900;5726.05;5141;6368;249.51
1000;6408.06;5591;7476;325.10
1100;7166.54;6306;8036;343.46
1200;7901.58;7221;8852;321.24
1300;8644.14;7551;9466;380.59
1400;9453.71;8294;10576;392.68
1500;10161.11;8944;11274;467.76
1600;11038.17;9936;12083;444.01
1700;11760.84;10429;13385;570.06
1800;12417.20;11096;13946;487.04
1900;13330.70;11401;15490;578.74
2000;14041.24;12847;15531;531.27
2100;15102.81;13412;16643;663.53
2200;15687.67;13588;17372;740.94
2300;16724.94;15210;18389;645.23
2400;17352.62;15367;19471;694.25
2500;18254.24;16056;20185;764.90
2600;19110.52;16820;21207;830.79
2700;19899.73;18140;21863;681.85
2800;20692.79;17943;22770;926.52
2900;21515.87;18987;24348;936.72
3000;22345.97;19937;24724;974.70
3100;23103.02;21070;26331;886.88
3200;23970.07;21448;26907;927.73
3300;25080.42;22789;29168;1037.03
3400;25778.12;23958;30673;1066.91
3500;26540.94;23521;29516;1037.81
3600;27240.97;24132;30862;978.70
3700;28446.14;26543;30790;927.66
3800;29120.85;26567;33386;1050.14
3900;29980.66;27246;34674;1242.14
4000;30951.27;27308;35533;1257.81
4100;31502.46;28251;35393;1292.33
4200;32757.03;27909;37240;1664.83
4300;33655.27;30141;37068;1285.34
4400;34510.43;30494;37704;1365.47
4500;35053.24;31775;40408;1451.12
4600;35952.63;31213;40716;1318.35
4700;37019.82;34405;40917;1340.55
4800;38154.59;34004;42313;1598.06
4900;38644.28;35479;42340;1284.64
5000;39666.01;36515;44398;1599.25
5100;40516.37;36721;45025;1647.31
5200;41130.38;38161;43968;1259.98
5300;42339.57;37174;46677;1652.71
5400;43121.00;40343;48612;1602.50
5500;43547.08;39213;49661;1781.82
5600;45060.66;40579;50654;1808.33
5700;45577.46;40534;51464;1868.58
5800;46936.52;41233;52259;1833.91
5900;47526.06;43747;52365;1869.29
6000;48350.76;44021;53791;1770.60
6100;49279.37;45740;54082;1663.79
6200;50572.07;46001;54892;1977.26
6300;51239.49;46424;57209;1965.82
6400;52499.53;47894;59407;2178.55
6500;52904.40;47287;60385;1941.65
6600;53556.66;48767;59562;1917.46
6700;54887.77;48685;60703;2153.99
6800;55743.82;51607;62822;2042.88
6900;56931.31;50686;63273;2141.43
7000;57719.93;53421;66103;2093.31
7100;58445.32;52357;63696;2170.65
7200;59210.35;51744;67918;2361.47
7300;60311.85;55394;67892;2311.13
7400;61077.84;56711;66221;2066.60
7500;62326.93;55644;66353;2007.24
7600;62885.49;58478;70932;2142.19
7700;63604.65;58244;70329;2385.66
7800;65018.12;57746;71531;2277.33
7900;66397.56;61357;72493;2352.90
8000;66670.93;60720;73270;2401.95
8100;67603.11;62392;75680;2627.95
8200;68940.09;63226;78024;2593.49
8300;69160.98;64961;74449;2161.10
8400;70191.30;64592;77083;2540.42
8500;71441.04;65855;78656;2512.90
8600;72557.67;68200;78904;2205.37
8700;73235.63;68809;84901;2705.39
8800;74269.62;67077;84746;2372.28
8900;75321.26;67786;86780;3042.80
9000;76227.41;70859;88091;3061.86
9100;77121.73;67754;86053;2816.45
9200;77566.10;70530;84865;2553.73
9300;78639.32;71113;85195;2889.62
9400;79870.22;74355;87004;2474.81
9500;80525.84;73702;88340;2929.88
9600;81936.51;74899;90727;2621.40
9700;82520.83;76846;89206;2517.26
9800;84340.05;78045;96070;3393.20
9900;84102.05;78087;98361;3197.23
10000;85346.95;77770;92411;2332.66
