n;avg;min;max;standard_deviation
100;8;8;17;1.64
200;17;17;28;1.56
300;25;24;34;1.92
400;33;31;54;4.02
500;41;39;61;2.71
600;51;48;76;5.14
700;60;58;88;4.17
800;69;63;105;6.73
900;77;73;110;5.50
1000;84;79;109;4.34
1100;93;88;113;5.83
1200;104;98;142;7.05
1300;112;104;139;7.68
1400;123;114;176;10.83
1500;135;126;164;7.42
1600;142;132;199;9.72
1700;150;141;193;10.28
1800;159;149;228;10.71
1900;168;155;228;14.14
2000;179;166;220;8.84
2100;181;170;230;10.01
2200;195;183;246;11.52
2300;201;189;259;11.39
2400;210;199;264;11.65
2500;218;207;262;10.82
2600;222;210;275;11.06
2700;235;218;329;14.67
2800;251;235;327;15.05
2900;256;242;291;8.09
3000;272;248;325;14.53
3100;275;257;341;13.12
3200;285;265;339;14.17
3300;293;273;357;16.36
3400;299;275;350;14.49
3500;307;285;379;13.91
3600;317;294;373;17.02
3700;330;309;419;18.39
3800;346;318;397;17.05
3900;348;328;396;13.51
4000;358;338;423;16.70
4100;361;339;407;13.81
4200;368;345;436;16.71
4300;381;358;426;14.44
4400;385;351;440;18.04
4500;393;368;462;16.38
4600;407;377;475;17.92
4700;422;391;484;18.59
4800;422;394;486;17.48
4900;438;413;485;18.45
5000;445;415;510;18.43
5100;457;428;533;17.86
5200;469;436;552;21.07
5300;473;442;553;18.22
5400;474;445;534;16.45
5500;499;470;586;21.31
5600;500;463;577;19.74
5700;511;476;564;19.30
5800;520;476;578;21.48
5900;521;489;588;17.40
6000;537;502;631;20.62
6100;545;499;645;23.28
6200;552;514;640;22.27
6300;567;528;658;25.72
6400;566;519;639;26.19
6500;573;535;692;26.96
6600;590;548;701;26.92
6700;592;552;678;23.45
6800;595;556;688;26.68
6900;613;578;693;23.28
7000;617;570;688;22.65
7100;638;582;738;28.89
7200;646;593;798;30.40
7300;650;601;724;23.80
7400;655;610;728;23.93
7500;665;618;743;28.17
7600;676;637;742;21.08
7700;687;642;760;22.62
7800;695;642;834;28.96
7900;703;644;752;22.57
8000;714;671;846;28.30
8100;718;680;800;24.28
8200;730;685;833;29.95
8300;738;691;826;27.05
8400;741;697;819;26.41
8500;747;695;864;26.15
8600;749;704;869;28.21
8700;793;739;885;28.32
8800;794;745;859;22.22
8900;801;748;886;27.23
9000;810;764;910;23.44
9100;820;756;958;27.61
9200;813;763;985;34.15
9300;827;787;902;25.16
9400;833;770;912;28.21
9500;846;800;981;26.60
9600;852;804;964;27.00
9700;852;801;935;28.47
9800;869;822;965;28.33
9900;884;824;1035;34.57
10000;903;842;999;31.41
