n;avg;min;max;standard_deviation
100;747.00;747;747;0.00
200;1599.00;1599;1599;0.00
300;2626.00;2626;2626;0.00
400;3500.00;3500;3500;0.00
500;4790.00;4790;4790;0.00
600;5781.66;5748;5782;3.38
700;6899.00;6899;6899;0.00
800;7429.75;7375;7594;94.83
900;8737.42;8701;9308;144.15
1000;9703.00;9703;9703;0.00
1100;10968.82;10655;11578;437.23
1200;11979.59;11802;12103;148.04
1300;12895.26;12881;12927;21.27
1400;14625.20;14534;14838;139.31
1500;15305.81;15227;15440;102.84
1600;16889.05;16555;17210;327.43
1700;17688.45;17303;17896;282.84
1800;19822.57;19197;20159;265.80
1900;19745.96;19358;19994;310.21
2000;20579.92;20458;21802;248.03
2100;22308.80;22154;22541;189.59
2200;23467.97;23266;23776;242.48
2300;24470.98;23681;24609;173.17
2400;25424.05;25275;25546;134.82
2500;27136.16;26886;27173;84.02
2600;27801.15;27453;28907;478.61
2700;30333.67;29572;31094;733.12
2800;31182.66;30030;32179;1064.04
2900;31823.14;31504;32146;306.80
3000;32982.16;32084;34658;1203.44
3100;33626.47;33391;33902;236.42
3200;35509.10;35257;35819;257.55
3300;37306.28;35426;39976;2136.27
3400;37594.72;37095;38559;648.38
3500;39115.47;37826;39775;568.99
3600;40615.05;40367;41174;279.17
3700;41678.98;39726;42397;1057.36
3800;43217.43;42522;43955;489.15
3900;44242.85;43681;44560;386.41
4000;45380.43;44658;45867;511.69
4100;46884.75;44953;48332;1350.12
4200;47373.45;45948;48491;826.71
4300;48139.23;46932;48663;587.88
4400;49730.42;48591;51051;854.09
4500;51656.89;49828;52965;1121.25
4600;53234.01;51703;54775;1096.55
4700;53756.72;51915;55423;1284.95
4800;55495.01;54384;57348;1182.16
4900;57450.46;54984;58791;1572.08
5000;58176.29;55995;61490;1984.32
5100;59595.36;57847;61564;1497.79
5200;60457.62;58335;63166;1748.16
5300;62304.04;60977;65062;1571.58
5400;61841.92;60782;63471;858.58
5500;64167.57;61947;66450;1523.89
5600;65229.48;62850;68356;1820.70
5700;65728.32;64151;67709;1359.43
5800;67890.52;65287;70907;1788.91
5900;68275.06;66418;71050;1640.96
6000;70912.98;69931;72166;821.83
6100;72211.79;69801;76292;1933.85
6200;74801.04;73235;77241;1335.35
6300;75311.65;72918;78639;2069.11
6400;75464.32;74702;76533;677.78
6500;76272.49;75091;77885;906.90
6600;77696.28;75634;79758;1450.23
6700;79215.99;76087;83984;2466.51
6800;81250.84;79001;83982;1736.58
6900;81905.82;80482;83654;724.10
7000;81637.25;80022;83114;937.66
7100;86333.58;82826;89524;2165.45
7200;85422.04;83254;89936;2121.99
7300;87967.13;86827;89287;911.11
7400;87672.02;84898;90544;1846.68
7500;89146.42;85462;93240;2388.70
7600;90683.54;87319;95319;2434.23
7700;90744.02;86767;95034;2644.28
7800;94511.41;90963;98518;2325.89
7900;93305.65;91486;95746;1401.06
8000;95999.51;93181;99534;2025.98
8100;98239.09;95514;100843;2100.32
8200;98122.90;94156;103819;2754.83
8300;100497.33;98123;104485;2042.40
8400;101673.82;97421;105479;2775.63
8500;102720.53;98507;105190;1436.42
8600;103989.78;101337;106329;1783.10
8700;104579.39;101462;108226;2492.52
8800;105816.73;102596;109159;1998.83
8900;106409.40;103079;116354;3148.14
9000;108812.27;105431;110862;1484.31
9100;108631.48;104190;111580;2134.94
9200;110596.28;107723;115346;2499.53
9300;111866.92;108833;121975;1607.57
9400;113540.76;110482;118244;2145.51
9500;115241.45;112084;118837;2442.07
9600;116568.99;114152;121707;2238.75
9700;117557.18;115551;120261;1668.93
9800;117248.97;114546;120955;1993.88
9900;121356.87;119545;125359;2106.52
10000;123907.38;117897;130493;3598.12
