n;avg;min;max;standard_deviation
100;9;8;20;1.73
200;18;16;31;2.66
300;27;24;38;2.07
400;37;32;61;3.73
500;45;42;63;4.26
600;56;48;79;6.48
700;64;57;95;4.85
800;75;68;105;6.84
900;84;75;123;7.71
1000;92;83;149;8.17
1100;101;91;133;6.43
1200;110;98;138;6.84
1300;117;107;146;7.80
1400;128;115;159;7.57
1500;135;123;173;8.66
1600;147;129;195;12.71
1700;152;136;191;9.90
1800;163;146;206;12.49
1900;169;151;207;10.01
2000;180;160;234;14.49
2100;187;172;246;11.53
2200;202;177;282;16.32
2300;211;191;253;14.14
2400;216;199;272;12.63
2500;227;201;280;15.55
2600;234;211;285;15.45
2700;244;224;310;15.67
2800;257;233;314;16.30
2900;267;242;324;16.13
3000;273;243;323;15.79
3100;287;262;339;16.30
3200;293;266;341;15.28
3300;302;271;388;17.37
3400;312;273;377;19.36
3500;322;281;405;18.99
3600;330;299;374;18.41
3700;343;309;453;23.76
3800;347;310;407;18.41
3900;355;325;400;16.09
4000;362;326;408;16.34
4100;375;339;425;20.65
4200;384;348;451;21.21
4300;386;353;446;16.67
4400;396;361;452;18.57
4500;409;382;460;18.62
4600;415;375;475;19.65
4700;431;393;492;22.17
4800;436;391;526;25.15
4900;449;411;526;23.07
5000;456;420;506;19.52
5100;462;422;541;22.13
5200;482;438;572;23.89
5300;487;439;554;22.54
5400;488;445;590;27.10
5500;500;456;566;21.42
5600;503;466;558;21.35
5700;513;466;580;26.53
5800;525;470;634;28.27
5900;533;485;608;24.63
6000;539;488;595;26.23
6100;547;502;637;23.85
6200;558;511;621;23.35
6300;572;527;676;27.52
6400;585;534;678;31.43
6500;592;542;711;33.99
6600;597;541;737;26.15
6700;610;557;744;34.26
6800;620;561;733;32.40
6900;623;570;708;27.69
7000;638;580;763;34.09
7100;655;595;779;31.03
7200;658;596;764;33.52
7300;663;599;775;29.80
7400;673;604;837;37.09
7500;683;633;777;30.42
7600;696;630;785;32.83
7700;708;638;821;36.18
7800;708;646;774;32.23
7900;727;659;855;32.97
8000;723;652;823;34.91
8100;728;675;812;32.33
8200;738;677;828;29.91
8300;758;688;938;40.28
8400;761;708;916;37.49
8500;766;705;845;31.91
8600;777;711;869;34.33
8700;816;743;932;36.92
8800;809;728;960;37.54
8900;812;724;889;32.75
9000;820;742;911;34.59
9100;822;757;977;38.40
9200;832;745;962;41.73
9300;837;742;942;37.88
9400;852;777;972;35.98
9500;860;794;960;37.10
9600;873;779;986;38.71
9700;876;800;977;34.17
9800;889;813;1006;40.85
9900;899;808;1048;37.89
10000;909;842;1024;38.72
