n;avg;min;max;standard_deviation
100;1411.00;1411;1411;0.00
200;2977.00;2977;2977;0.00
300;5370.00;5370;5370;0.00
400;6614.00;6614;6614;0.00
500;11309.00;11309;11309;0.00
600;13537.04;11462;13558;208.55
700;15965.00;15965;15965;0.00
800;18277.00;17098;21814;2042.09
900;19887.14;19814;21033;289.50
1000;20045.00;20045;20045;0.00
1100;27936.38;27441;28898;690.19
1200;26296.18;26059;26461;197.72
1300;36012.65;34091;36876;1288.04
1400;36999.90;33999;38286;1964.55
1500;36927.88;36475;37699;590.95
1600;41932.36;40384;43420;1517.70
1700;48830.10;48535;48989;216.54
1800;45554.34;43678;53265;3455.53
1900;46720.31;46555;46826;132.18
2000;54991.01;52348;59521;2968.17
2100;65757.80;60827;69045;4025.98
2200;62474.30;59607;68050;2772.65
2300;63719.57;60394;68440;3943.93
2400;67171.20;61593;73989;6166.93
2500;77993.48;73538;85262;5580.71
2600;79395.70;76364;83508;3124.79
2700;80106.91;70354;94172;10734.96
2800;85116.86;77510;89451;4077.22
2900;85102.51;76728;88629;3638.44
3000;81838.10;79319;82633;1377.18
3100;80581.25;74331;108030;12745.51
3200;100543.59;85668;114010;12710.62
3300;108292.12;102989;111865;3234.58
3400;109055.72;104408;113887;3979.90
3500;105343.34;91445;118030;10191.25
3600;110537.63;109246;112287;1141.74
3700;114608.36;106968;119400;5540.69
3800;109022.52;101162;128964;9404.60
3900;120205.12;108526;132152;9032.48
4000;126804.37;108098;142315;10696.87
4100;129731.56;115177;140985;10747.89
4200;127242.57;114911;146702;12035.39
4300;130274.94;122361;147826;9315.74
4400;136843.89;123221;154481;8209.59
4500;143216.72;132194;155922;9284.67
4600;141860.20;130348;152755;8205.06
4700;152938.14;136041;165302;11264.71
4800;140418.73;133610;151204;4554.49
4900;154819.72;136227;168491;11707.25
5000;162526.19;148688;172459;8898.90
5100;167029.84;157421;173602;5804.41
5200;154776.15;127663;178691;16569.16
5300;169563.31;144123;182981;13955.77
5400;182622.38;169027;199463;10567.05
5500;176960.43;161218;198911;13353.51
5600;185446.83;168953;219489;19881.68
5700;185507.37;163385;201983;12394.20
5800;191414.92;178178;208274;9262.97
5900;222234.44;181008;252616;23272.21
6000;205005.82;174222;255962;29160.09
6100;195536.16;175069;219805;16458.48
6200;203376.03;188455;227652;13214.91
6300;205286.68;186557;239830;17816.24
6400;218688.05;195848;248830;21160.84
6500;201540.70;183741;218632;14684.99
6600;216993.90;200721;244727;15950.27
6700;226918.21;204943;254807;14835.25
6800;239576.12;209404;268652;20208.23
6900;236946.28;211218;260816;14334.19
7000;238602.98;190224;274225;26284.40
7100;254825.96;209359;287048;24748.56
7200;238471.04;210394;268310;19875.55
7300;256546.15;221007;284159;21068.36
7400;254684.00;207240;307351;29191.78
7500;269958.94;251531;290259;14829.08
7600;281888.23;225870;330881;26817.03
7700;279038.37;255212;312168;18144.37
7800;272344.04;226340;305859;26735.46
7900;257163.57;220973;294029;22128.25
8000;276060.23;251708;316962;22162.82
8100;294727.37;245326;327325;25760.27
8200;295949.58;275682;319304;16606.00
8300;281038.45;247768;320747;23207.16
8400;281628.69;255653;324799;15082.13
8500;301425.79;257676;330925;19044.80
8600;309523.06;273488;335641;23114.47
8700;311757.17;290046;339242;17966.00
8800;312820.49;298674;337093;15107.76
8900;300550.10;276324;346405;17007.77
9000;321331.84;276374;352137;21396.71
9100;323521.52;292033;369403;25436.01
9200;350094.99;283765;402348;39444.94
9300;342823.20;278000;397280;28233.93
9400;330715.23;283185;377349;35188.64
9500;328898.23;283971;382405;28228.16
9600;347395.56;304229;402763;30482.88
9700;347539.22;317297;384890;23411.52
9800;350589.10;336163;387923;16723.83
9900;357310.58;314417;407324;28370.04
10000;375637.02;328960;399836;19957.99
