n;avg;min;max;standard_deviation
100;435.00;435;435;0.00
200;1071.00;1071;1071;0.00
300;1603.00;1603;1603;0.00
400;2211.00;2211;2211;0.00
500;2909.00;2909;2909;0.00
600;3464.82;3463;3645;18.11
700;4282.00;4282;4282;0.00
800;4953.00;4889;5145;110.85
900;6219.88;5419;6271;202.34
1000;6188.00;6188;6188;0.00
1100;7396.52;7250;7472;105.16
1200;7579.45;7520;7665;71.32
1300;8637.34;8633;8647;6.47
1400;9315.20;8912;9488;263.96
1500;9979.07;9860;10049;91.25
1600;10878.31;10174;11555;690.36
1700;11881.00;11244;12224;467.43
1800;13168.94;12694;13290;218.95
1900;13151.26;12440;13606;568.72
2000;14078.62;12984;14578;726.51
2100;14871.20;14681;14998;155.30
2200;16150.75;15291;16664;619.51
2300;15769.79;15237;16520;628.97
2400;17183.50;16540;17710;582.07
2500;18397.10;18060;19205;333.10
2600;18915.08;17699;20849;1045.78
2700;20260.66;19787;20743;457.47
2800;20044.58;19840;20225;180.62
2900;22003.10;20635;23852;1288.00
3000;21868.94;20904;22783;735.55
3100;24235.35;22878;25800;1345.48
3200;24155.03;23585;24982;661.65
3300;24780.01;23830;26182;885.64
3400;25319.43;24372;26271;789.90
3500;26056.09;25291;26828;633.39
3600;26995.53;25949;28654;898.45
3700;27325.34;26378;28357;781.89
3800;29558.68;27646;31694;1215.79
3900;30342.96;30000;30677;249.75
4000;30630.24;30158;31275;358.68
4100;32091.09;30851;32800;595.08
4200;31163.73;29348;32128;1199.18
4300;32699.14;31174;34346;1171.63
4400;34628.22;33259;35693;936.51
4500;35178.54;33810;37956;1247.98
4600;34997.66;34576;36150;683.12
4700;36433.78;33340;38559;1949.39
4800;37655.05;36417;41917;1170.64
4900;38353.80;37533;41218;1118.80
5000;39420.40;37662;40909;1308.79
5100;40707.10;39382;42405;1057.27
5200;42607.58;41296;43682;771.08
5300;41432.70;40649;42152;549.62
5400;44425.37;42053;45842;1101.83
5500;42673.30;40154;44254;1445.92
5600;44779.79;42674;46816;1291.87
5700;45270.88;42323;47847;2268.31
5800;46075.69;44339;47641;1141.15
5900;47591.68;44158;48762;1285.35
6000;48953.21;46601;50433;1390.70
6100;48068.58;45911;51043;1832.44
6200;49904.62;48812;50939;770.14
6300;49634.84;48184;51531;957.59
6400;51662.33;49781;54491;1774.28
6500;54215.00;52557;56964;1544.33
6600;53363.58;51050;56864;2078.51
6700;54879.82;52418;56553;1332.91
6800;56997.28;53209;59917;2449.26
6900;55784.70;53034;57670;1650.87
7000;56779.24;55373;58670;1033.80
7100;57845.67;54365;59780;1854.92
7200;57984.67;54960;59449;1607.90
7300;61015.94;55567;63011;1990.61
7400;60164.76;55967;65257;2867.24
7500;62749.54;59309;65241;1944.01
7600;63027.05;59370;65320;1728.30
7700;63703.88;61937;66118;1487.65
7800;64956.75;63706;66323;877.30
7900;66351.41;64950;69749;1270.05
8000;65387.28;62058;71846;3230.23
8100;67870.70;66195;70789;1487.81
8200;69220.00;65891;72405;2087.09
8300;69072.49;63281;73426;3055.75
8400;70295.59;65711;74416;3168.86
8500;71248.66;67781;78391;3210.99
8600;71656.28;68842;75785;2367.20
8700;72028.83;69473;75591;2107.73
8800;74119.60;71013;79514;2378.39
8900;75024.65;71823;79501;2146.71
9000;76174.13;73651;82883;2990.59
9100;76577.02;73214;79823;2226.88
9200;77752.75;75049;81101;1805.36
9300;77846.75;74843;82350;2310.36
9400;79747.06;75574;82616;1916.15
9500;81483.75;78081;83952;1445.06
9600;81712.67;78367;85280;2028.45
9700;82112.00;79067;85234;1811.41
9800;83668.86;79736;91183;2968.25
9900;86036.85;80125;90612;3764.28
10000;85188.19;81669;89005;2236.57
