n;avg;min;max;standard_deviation
100;426.94;280;505;48.57
200;970.55;720;1103;82.67
300;1573.83;1294;1768;105.18
400;2179.36;1665;2479;168.31
500;2886.65;2325;3234;186.34
600;3551.71;2720;4063;221.82
700;4261.66;3332;4646;211.22
800;4990.43;3885;5589;224.30
900;5661.13;4466;6271;300.11
1000;6410.88;4921;6919;320.52
1100;7078.86;6067;7708;370.83
1200;7882.02;6380;8587;352.58
1300;8633.96;7132;9862;457.81
1400;9393.57;7755;10197;430.99
1500;10143.80;8512;11015;414.57
1600;11009.41;10137;11960;378.56
1700;11607.32;8937;12859;668.26
1800;12439.08;10471;13795;521.64
1900;13210.62;12055;14250;475.51
2000;14125.04;12208;16118;601.76
2100;14851.68;12468;16780;535.87
2200;15475.29;12490;17296;747.56
2300;16420.85;14090;17408;524.68
2400;17104.85;14541;19124;857.77
2500;18063.69;14763;20268;878.69
2600;18828.09;15008;21431;877.74
2700;19767.50;17425;21117;557.57
2800;20436.11;15311;22493;1021.96
2900;21275.80;16628;23331;933.20
3000;22027.51;19042;23962;960.40
3100;22964.20;20552;25220;771.02
3200;23648.71;20642;26055;982.03
3300;24675.21;22130;26621;904.11
3400;25398.77;21848;28101;1066.32
3500;26288.76;22604;30128;1229.06
3600;26917.85;22687;29543;1042.71
3700;27837.31;23842;29959;1100.95
3800;28641.35;25181;30799;1132.12
3900;29498.16;25940;32335;1017.64
4000;30590.27;26169;32993;1099.83
4100;31209.75;26780;33463;1234.91
4200;32118.21;26633;35081;1447.48
4300;33125.57;27626;35019;1169.68
4400;34050.99;30862;37410;1112.46
4500;34855.74;27729;37848;1571.71
4600;35736.53;30942;38781;1233.15
4700;36658.07;29020;41566;1674.99
4800;37264.11;29810;40370;1685.60
4900;38219.25;32418;42801;1735.57
5000;38938.11;33356;42301;1616.80
5100;39644.58;33740;44406;1642.45
5200;40832.64;34591;43607;1634.27
5300;41533.09;36622;43690;1253.22
5400;42502.80;35645;46316;1645.11
5500;43318.28;36590;46778;1846.96
5600;44406.06;41434;47468;1308.17
5700;45150.35;38322;49200;1756.44
5800;46248.26;42698;50148;1512.53
5900;47196.80;41723;50864;1466.50
6000;47928.90;44224;52939;1607.26
6100;48621.41;42066;52223;1628.57
6200;49874.19;42758;54718;1903.56
6300;50769.25;41973;55181;2048.64
6400;51531.22;43936;55177;1791.47
6500;52180.26;43823;56452;1874.36
6600;53352.93;45777;58627;2107.18
6700;54333.83;44767;59460;1884.03
6800;55172.25;47865;58847;1568.49
6900;56149.80;49261;61742;1819.84
7000;57030.33;50418;60724;1720.38
7100;57744.03;48874;62006;2240.78
7200;58497.19;47296;62442;1959.86
7300;59768.72;56353;65367;1679.60
7400;60336.95;54896;65547;1759.81
7500;61642.67;52957;66457;2120.78
7600;62142.97;52498;67942;2093.26
7700;63211.01;56486;70770;2239.36
7800;64143.03;53585;70538;2178.67
7900;65304.53;55206;72754;2050.46
8000;66309.14;56448;72021;1983.81
8100;66663.56;60079;71040;2048.47
8200;67653.26;56990;74123;2428.34
8300;69045.34;63304;75193;2075.50
8400;69774.94;58646;75286;2636.60
8500;70415.89;60673;81042;2677.85
8600;71511.05;62526;76880;2096.63
8700;72057.47;61180;77704;2476.00
8800;73502.55;68496;79818;2138.94
8900;74667.26;64129;80402;2431.58
9000;74989.92;66573;80025;2234.43
9100;76457.36;65446;83998;2644.49
9200;76955.70;66768;82800;2703.60
9300;78248.28;69279;83207;2488.87
9400;79130.24;65403;88160;2630.36
9500;79588.44;66510;84756;2695.53
9600;81295.60;72968;86422;2234.10
9700;82051.72;76531;88217;2235.61
9800;82660.07;72052;88110;2713.19
9900;83571.36;73244;90399;3212.97
10000;84333.26;70145;89691;2745.96
