n;avg;min;max;standard_deviation
100;1403.58;819;1773;204.30
200;3214.28;1914;3958;425.01
300;5165.73;3088;6410;609.71
400;7152.90;4455;8572;683.51
500;9154.08;5774;10819;977.11
600;11364.18;6905;14057;1498.86
700;13875.46;8748;17292;1372.41
800;15855.43;9499;19836;2002.19
900;18721.76;12809;22524;1523.79
1000;20797.33;13032;25723;2221.46
1100;23179.95;14720;27887;2015.09
1200;25763.29;15147;33539;2266.12
1300;28008.34;17128;33706;2361.69
1400;30842.53;19659;36230;2186.58
1500;32835.32;19619;41487;3035.41
1600;35021.89;21900;42473;3716.08
1700;38074.66;23402;46132;3124.93
1800;40913.40;36012;48823;2729.43
1900;43588.12;27448;52088;4172.51
2000;46275.74;28940;54224;4018.55
2100;48809.16;32769;55793;3557.35
2200;51591.96;31902;61722;3784.01
2300;53722.29;33129;64559;4928.91
2400;56175.49;34860;67784;4574.03
2500;59364.31;40347;73267;4367.02
2600;62192.23;39541;74635;4713.27
2700;64431.28;41964;74830;4493.79
2800;67526.25;40758;79918;6007.35
2900;69204.02;41374;82985;7270.31
3000;72025.18;43163;86440;6793.26
3100;74600.71;47924;88416;6260.15
3200;78353.02;49900;89027;6234.23
3300;81211.56;70463;103799;5363.50
3400;83257.00;53291;102764;6427.04
3500;87142.93;76232;106291;5233.45
3600;89008.56;56744;105317;7401.02
3700;91128.62;55936;108504;8111.82
3800;93402.19;58961;107884;8575.43
3900;96227.91;59219;114893;8579.76
4000;100695.28;63512;122652;8375.57
4100;102254.95;61056;118186;10071.21
4200;105956.81;68378;120826;8957.47
4300;108831.85;77940;134542;7598.92
4400;109616.54;70795;134253;8198.80
4500;114985.82;78132;137668;7616.99
4600;116993.99;72132;135554;7820.36
4700;120141.56;75618;143486;10348.01
4800;121836.02;74430;145071;9462.24
4900;125850.87;79347;151986;9273.31
5000;129985.21;113420;162007;8691.50
5100;131741.47;81136;158224;10822.38
5200;134481.50;85236;158959;9802.78
5300;136532.99;81355;158958;11188.29
5400;142320.00;126871;160757;7912.04
5500;142755.10;90625;165690;12082.54
5600;146902.48;98895;173007;9784.11
5700;149553.51;93749;167999;9591.73
5800;151459.57;96965;175191;13293.29
5900;152998.73;94819;181873;10676.64
6000;156999.22;95357;176153;10078.13
6100;160557.38;100260;189213;13723.92
6200;163663.89;140350;187618;9977.56
6300;166094.90;109615;190385;10890.81
6400;170091.45;109415;206771;12191.01
6500;168803.71;101046;205918;18536.03
6600;177326.76;145487;207534;10405.10
6700;177166.51;113451;221997;14456.47
6800;181427.16;160100;212254;11732.21
6900;182374.77;117948;208474;14276.25
7000;186972.21;118430;220552;15126.88
7100;190041.05;118371;219651;15515.29
7200;192689.71;114182;225413;17274.19
7300;195128.65;120416;219899;16680.80
7400;198495.67;127382;236118;14997.24
7500;204497.40;131161;243546;14738.54
7600;207649.22;180183;243489;13605.61
7700;207225.13;134440;240466;16740.19
7800;211048.24;138749;236576;14263.86
7900;215285.20;132882;245757;15478.39
8000;214310.49;147431;257348;13415.52
8100;219467.18;185184;255399;13406.52
8200;219815.95;137108;253694;18560.89
8300;226092.44;145353;265326;17386.77
8400;228210.45;136653;273396;18793.70
8500;230133.28;140124;267481;16489.32
8600;235784.02;149234;276916;18735.99
8700;238910.15;207694;262587;12517.68
8800;240767.55;162524;276109;16469.19
8900;246898.73;219783;282847;13508.90
9000;248580.12;211892;289884;15012.17
9100;252974.64;218128;290959;14677.99
9200;253830.75;163450;298183;20616.91
9300;259754.22;225789;313235;15998.47
9400;255496.71;159818;299725;21957.09
9500;262222.81;167484;318829;22148.70
9600;264499.40;166353;327279;19014.38
9700;272155.29;218061;310619;15097.53
9800;270415.46;231577;316511;13968.06
9900;273361.75;175853;325032;21344.46
10000;273877.28;188887;323923;18927.71
