n;avg;min;max;standard_deviation
100;1017.00;1017;1017;0.00
200;2073.00;2073;2073;0.00
300;3147.00;3147;3147;0.00
400;4644.00;4644;4644;0.00
500;5852.00;5852;5852;0.00
600;7925.47;7378;7931;55.02
700;9189.00;9189;9189;0.00
800;10441.00;10207;10519;135.10
900;10826.42;7966;11009;722.67
1000;12335.00;12335;12335;0.00
1100;14565.82;14303;15076;366.18
1200;15785.04;14631;16587;962.03
1300;17596.38;17566;17664;45.32
1400;18759.50;18203;20058;850.07
1500;20889.62;20213;21287;518.53
1600;22857.99;22686;23037;175.46
1700;21670.35;17160;24099;3309.69
1800;24806.73;23556;25149;507.03
1900;25813.12;25186;26794;784.30
2000;28752.55;28729;28964;44.83
2100;29394.80;28949;29692;363.99
2200;31719.72;30670;33110;819.70
2300;30048.34;25052;33554;4169.67
2400;34592.55;34485;34724;118.90
2500;35099.67;34835;35377;215.41
2600;36137.11;34798;38503;1212.06
2700;37754.63;37401;38080;317.43
2800;40509.52;40429;40673;83.14
2900;42350.24;40633;43974;1576.61
3000;42871.37;40988;43611;1044.05
3100;44758.89;43021;46835;1768.73
3200;46945.21;44652;49051;1766.98
3300;44877.90;36749;51063;6487.50
3400;50727.53;48291;52836;1867.40
3500;50442.69;49000;51235;867.57
3600;53650.50;51326;55228;1733.82
3700;55930.48;51127;58924;2557.45
3800;56722.82;53891;58728;1737.11
3900;58110.56;56925;59076;872.83
4000;62071.19;57801;63097;1644.77
4100;61626.09;59565;65166;1579.66
4200;62817.26;62217;64169;660.67
4300;62108.65;60593;63114;1064.60
4400;66208.18;62511;69574;3020.62
4500;68967.34;64422;69746;1010.27
4600;68029.90;66701;69945;1319.20
4700;68442.28;66290;73227;1431.72
4800;73473.46;70426;76077;2237.92
4900;74347.12;72630;76480;1539.64
5000;76316.90;75438;77153;592.35
5100;71110.90;54559;81728;9894.83
5200;78719.98;74251;82901;3463.11
5300;79877.70;75390;82364;2398.54
5400;80786.91;78540;83943;1958.15
5500;80449.76;79056;83650;1773.61
5600;84887.33;81084;89008;2971.53
5700;84041.99;81502;85455;1432.72
5800;87745.46;83268;91961;3391.93
5900;89605.98;87929;93418;1465.24
6000;93385.11;89100;96405;2547.70
6100;94062.50;87545;99021;3935.37
6200;96717.98;92049;99196;2615.70
6300;98622.38;94070;101935;3308.96
6400;98474.21;94869;102319;2580.62
6500;98274.59;95162;102287;3015.88
6600;100133.52;97370;104023;2707.21
6700;102199.03;97951;105226;2971.12
6800;104118.65;100352;110454;3524.42
6900;100032.00;74585;107303;11655.04
7000;107376.91;103770;111652;2953.26
7100;107339.73;104925;110327;1697.98
7200;111416.00;106517;120547;3555.24
7300;112598.41;107691;119052;3658.25
7400;114770.56;111102;119699;2619.24
7500;118639.10;111057;125576;4130.10
7600;117405.01;112842;124984;3663.86
7700;122608.54;117220;125877;2861.91
7800;122046.03;116678;126515;2970.88
7900;123418.23;116955;128651;3803.88
8000;126964.39;120032;130145;2759.33
8100;119939.53;89183;131576;13015.92
8200;128577.82;122880;132151;2965.51
8300;127784.72;124035;135621;3814.98
8400;129123.13;123577;136026;3570.85
8500;130546.20;127017;140419;4162.45
8600;133525.92;130097;136725;2344.81
8700;136951.69;129802;144914;4118.42
8800;137081.23;132135;143532;4198.69
8900;140231.24;134215;148918;4800.02
9000;140587.61;136272;143766;2467.95
9100;141201.59;134724;150137;4763.73
9200;143668.19;137326;149401;3574.87
9300;147452.99;140525;153416;3690.13
9400;148353.22;139072;159320;5451.39
9500;150224.97;140507;159269;5674.55
9600;148895.59;143012;157724;4058.87
9700;150585.90;145246;159606;4118.28
9800;149983.02;117159;165127;13373.99
9900;157999.42;149927;162170;3558.73
10000;156803.20;149015;164362;4682.22
