n;avg;min;max;standard_deviation
100;7;6;8;0.30
200;14;14;32;2.49
300;23;22;35;2.40
400;34;32;42;1.56
500;41;39;58;3.65
600;47;45;65;3.44
700;57;55;67;2.52
800;63;59;89;4.77
900;77;65;110;5.83
1000;85;79;117;4.66
1100;88;84;111;5.26
1200;98;92;123;5.63
1300;105;96;131;5.61
1400;112;102;139;6.99
1500;124;117;156;6.00
1600;127;120;177;7.91
1700;138;127;181;10.20
1800;146;136;206;10.76
1900;149;139;209;11.30
2000;162;147;206;11.18
2100;171;156;217;10.45
2200;178;161;236;13.03
2300;187;176;232;9.32
2400;194;183;281;13.73
2500;200;185;239;10.21
2600;206;190;262;11.99
2700;218;199;273;13.06
2800;228;209;284;8.99
2900;233;214;269;10.52
3000;241;218;294;14.90
3100;247;225;301;13.89
3200;262;246;312;11.29
3300;266;238;312;16.25
3400;269;242;322;14.93
3500;277;257;332;13.38
3600;295;273;343;16.04
3700;308;284;360;12.92
3800;299;266;332;12.40
3900;317;292;393;18.81
4000;323;300;367;16.22
4100;329;305;387;16.63
4200;339;308;374;13.31
4300;359;324;418;20.77
4400;354;322;436;21.04
4500;357;329;408;17.06
4600;369;338;443;16.55
4700;385;361;452;17.75
4800;394;361;470;17.96
4900;385;357;436;17.57
5000;400;365;449;18.30
5100;403;368;474;18.30
5200;411;376;483;19.45
5300;431;399;497;20.91
5400;438;398;497;23.59
5500;438;407;568;21.43
5600;454;423;541;22.28
5700;464;431;552;21.75
5800;475;440;577;24.95
5900;492;437;548;25.58
6000;486;454;569;17.35
6100;493;431;550;24.16
6200;491;442;575;30.12
6300;505;455;645;30.47
6400;516;476;602;26.70
6500;519;477;591;21.88
6600;523;477;619;26.71
6700;544;503;691;26.09
6800;545;506;659;25.05
6900;549;503;687;32.61
7000;549;505;619;24.18
7100;567;513;697;35.45
7200;566;516;688;22.83
7300;586;533;665;26.01
7400;581;525;704;30.60
7500;597;548;670;29.01
7600;605;553;679;26.89
7700;613;548;728;30.12
7800;631;586;699;22.64
7900;634;575;698;23.41
8000;635;584;722;25.13
8100;652;605;716;25.77
8200;646;597;734;25.33
8300;648;603;719;22.94
8400;659;617;723;24.89
8500;671;630;747;25.82
8600;674;617;755;23.86
8700;685;590;772;41.64
8800;700;644;766;26.88
8900;714;661;891;31.09
9000;717;671;826;28.36
9100;739;679;834;30.40
9200;732;668;851;31.01
9300;743;680;853;34.22
9400;756;704;867;29.38
9500;747;681;840;35.21
9600;772;707;869;28.92
9700;765;716;840;24.49
9800;775;719;844;28.50
9900;781;723;896;32.00
10000;794;717;915;38.53
