n;avg;min;max;standard_deviation
100;818.00;818;818;0.00
200;1883.00;1883;1883;0.00
300;3423.00;3423;3423;0.00
400;4732.00;4732;4732;0.00
500;5662.00;5662;5662;0.00
600;6490.26;6484;7110;62.29
700;8577.00;8577;8577;0.00
800;9346.50;9336;9350;6.06
900;10974.34;10259;11020;180.73
1000;12552.00;12552;12552;0.00
1100;13747.92;13014;14126;526.76
1200;14559.79;14511;14630;58.53
1300;16381.01;16204;16775;264.08
1400;16541.60;16511;16613;46.74
1500;18912.61;18819;19072;122.15
1600;18808.55;18704;18909;102.48
1700;20909.95;20680;21337;313.37
1800;22266.72;21775;23327;400.70
1900;23807.27;23069;24962;923.31
2000;25549.97;24015;25891;332.11
2100;26013.00;25047;26657;788.74
2200;27109.68;25884;27786;831.63
2300;30981.47;29881;31166;182.42
2400;29623.25;29270;30055;390.53
2500;31721.17;30684;33425;1307.44
2600;34207.25;31296;35427;1459.85
2700;36103.51;33448;37670;1623.15
2800;35955.56;35211;36206;311.40
2900;37898.49;35604;40227;2179.08
3000;39352.53;38459;40178;736.42
3100;40030.78;36826;42055;1752.44
3200;39792.18;39151;40629;688.90
3300;42668.28;41850;43529;739.91
3400;44370.25;43622;45094;584.94
3500;45000.76;43894;46475;1135.59
3600;45883.97;45501;46639;332.96
3700;47085.96;46126;47655;538.45
3800;49490.43;47698;51270;1651.38
3900;50854.65;47676;53522;2080.55
4000;52682.44;50374;54672;1756.79
4100;52590.97;50860;55764;2102.59
4200;55145.49;54109;56025;786.85
4300;55867.76;54692;58868;1299.74
4400;59664.56;57391;61881;1865.82
4500;59376.50;57723;63515;1629.98
4600;61913.69;60363;63436;1125.50
4700;63315.08;62162;64256;801.49
4800;66276.50;64460;68451;1409.40
4900;67387.09;62974;71122;3110.29
5000;65493.10;63755;67159;1386.69
5100;69702.88;65986;74086;3211.93
5200;69279.40;64960;71868;2693.77
5300;71995.94;67000;74683;2747.11
5400;73261.31;72036;74548;999.51
5500;72545.21;70341;75337;1832.22
5600;74717.30;71220;77972;2228.21
5700;75565.42;72972;80718;2559.09
5800;78791.70;77727;80467;1081.51
5900;79335.43;76308;82212;2425.70
6000;79836.36;77579;81542;1638.47
6100;81544.68;76604;86298;3230.30
6200;83023.54;79697;87104;2655.76
6300;87083.09;81942;92931;4086.16
6400;85509.61;80554;89333;3198.42
6500;86568.95;83007;92020;2483.39
6600;91033.14;88714;93318;1641.86
6700;91125.78;85137;94197;2308.27
6800;93214.94;87251;98023;3753.54
6900;93059.52;87700;100176;3709.63
7000;98387.89;91642;103819;3263.76
7100;99291.78;91997;104575;5318.03
7200;100293.50;94892;106709;4340.11
7300;100275.94;97032;103487;2655.93
7400;102416.08;98737;108486;3271.72
7500;103535.84;98572;114747;5363.07
7600;106608.55;98284;113611;4942.76
7700;103449.19;98011;111610;4843.75
7800;106867.83;101542;109778;3140.83
7900;109418.22;101756;115639;4938.38
8000;110817.51;108082;113061;1926.91
8100;112391.09;108052;116880;3393.90
8200;113413.74;105542;117650;3193.60
8300;114846.39;110139;121040;3752.00
8400;114762.17;108152;122324;4820.04
8500;118192.89;111002;124785;3985.19
8600;119274.01;115192;126694;3557.03
8700;121551.02;116784;128812;3440.99
8800;122627.65;115842;131676;5023.14
8900;124268.60;121545;129438;2765.27
9000;125341.34;118199;130510;4110.84
9100;128138.45;117143;137998;6034.90
9200;128478.33;123805;134023;4266.59
9300;128880.93;120329;136046;4876.19
9400;132115.43;124362;138865;3195.34
9500;128796.88;123576;138316;4492.43
9600;134725.91;128959;140471;3301.40
9700;133635.61;127273;140244;4282.03
9800;137536.90;131362;148112;5228.65
9900;137914.67;131873;146111;4367.81
10000;138462.41;133129;148167;5608.87
