n;avg;min;max;standard_deviation
100;7;4;16;1.62
200;15;8;35;3.53
300;22;12;37;3.80
400;29;15;38;3.53
500;37;20;65;5.79
600;45;23;70;6.84
700;53;28;80;8.16
800;62;33;89;6.82
900;70;37;138;10.23
1000;77;41;107;7.25
1100;85;43;121;10.98
1200;91;47;127;10.56
1300;98;48;140;12.69
1400;107;55;145;12.19
1500;112;59;152;12.42
1600;120;61;160;11.49
1700;129;67;176;11.75
1800;137;98;201;10.94
1900;143;88;192;11.51
2000;153;136;192;10.95
2100;157;76;194;18.84
2200;168;83;219;15.49
2300;173;91;225;20.23
2400;183;98;229;14.41
2500;186;97;228;20.72
2600;196;172;241;11.11
2700;205;187;246;11.35
2800;213;108;268;20.76
2900;224;202;285;12.10
3000;231;216;284;11.46
3100;239;121;299;24.56
3200;248;125;304;21.85
3300;248;131;295;25.66
3400;260;136;330;23.58
3500;269;158;318;17.57
3600;275;143;370;26.34
3700;285;153;352;22.62
3800;289;152;347;19.55
3900;299;165;389;22.70
4000;304;150;378;31.34
4100;313;165;360;25.81
4200;318;157;383;26.94
4300;323;176;378;28.00
4400;338;306;399;16.55
4500;345;317;399;15.29
4600;355;325;429;20.12
4700;361;212;452;24.64
4800;367;188;430;27.43
4900;376;328;434;18.89
5000;378;203;439;29.23
5100;391;210;454;27.20
5200;403;208;486;33.84
5300;403;218;474;30.87
5400;409;218;548;49.99
5500;415;223;478;26.69
5600;423;217;498;44.50
5700;436;404;493;18.38
5800;438;232;538;33.79
5900;452;410;531;21.22
6000;457;248;522;28.70
6100;460;240;508;28.20
6200;464;241;534;44.80
6300;473;253;557;38.12
6400;494;254;615;37.77
6500;501;267;592;35.37
6600;505;257;580;35.63
6700;504;244;597;42.01
6800;515;280;608;32.63
6900;524;272;662;42.29
7000;532;286;652;44.34
7100;548;281;655;36.30
7200;548;278;615;41.62
7300;556;293;659;51.95
7400;569;282;662;38.13
7500;574;308;650;36.30
7600;584;308;674;38.81
7700;587;338;680;34.42
7800;594;315;680;37.98
7900;613;559;724;27.79
8000;607;321;698;38.60
8100;615;312;738;50.08
8200;620;334;757;57.29
8300;625;325;766;48.05
8400;629;333;723;56.68
8500;641;342;740;39.87
8600;652;349;761;42.13
8700;665;613;759;27.34
8800;673;607;755;28.24
8900;680;619;783;31.66
9000;684;367;790;43.77
9100;688;362;766;61.36
9200;703;366;821;48.10
9300;703;370;846;63.72
9400;714;388;812;46.09
9500;722;360;850;50.21
9600;733;378;865;46.79
9700;740;381;859;47.91
9800;735;401;825;61.44
9900;754;453;856;44.50
10000;754;408;878;55.51
