n;avg;min;max;standard_deviation
100;12;11;28;2.20
200;25;24;47;3.98
300;38;36;63;3.56
400;48;46;81;4.72
500;53;51;69;2.60
600;73;68;97;5.10
700;84;81;112;5.03
800;99;94;118;4.08
900;102;95;134;7.44
1000;126;119;157;7.19
1100;130;116;175;9.10
1200;134;116;189;17.21
1300;155;148;199;8.17
1400;175;162;211;8.65
1500;175;159;225;11.20
1600;179;150;243;24.99
1700;194;179;224;11.55
1800;216;203;267;10.98
1900;235;222;290;12.85
2000;240;223;302;11.99
2100;253;231;315;15.89
2200;258;202;338;32.75
2300;252;222;310;25.11
2400;293;279;362;14.89
2500;310;291;374;15.22
2600;304;263;411;26.81
2700;337;315;388;14.14
2800;327;293;400;23.78
2900;360;325;436;20.21
3000;371;337;441;19.54
3100;384;359;449;16.81
3200;381;340;456;22.81
3300;383;328;455;32.91
3400;427;401;475;16.95
3500;426;360;500;25.02
3600;417;341;534;46.89
3700;456;426;535;19.50
3800;478;446;563;22.21
3900;478;441;551;20.97
4000;494;462;555;18.82
4100;495;455;597;23.89
4200;486;426;591;36.44
4300;526;469;623;30.59
4400;544;504;621;23.81
4500;546;477;674;34.43
4600;556;489;661;29.84
4700;555;452;632;52.77
4800;596;559;678;22.12
4900;606;562;698;25.02
5000;618;569;713;23.85
5100;616;547;705;27.76
5200;646;610;725;21.07
5300;653;609;742;27.97
5400;672;618;759;29.18
5500;651;594;740;32.12
5600;669;617;761;26.31
5700;657;560;740;53.37
5800;713;665;773;24.31
5900;727;590;888;45.58
6000;734;669;813;29.58
6100;764;710;905;31.47
6200;747;684;878;33.19
6300;745;659;914;51.15
6400;800;750;924;32.98
6500;808;755;911;35.01
6600;779;663;940;50.69
6700;817;744;914;37.21
6800;832;743;995;44.16
6900;811;736;954;39.62
7000;849;770;958;39.67
7100;847;728;974;50.54
7200;861;667;1007;82.29
7300;893;761;1002;44.18
7400;886;789;1005;43.26
7500;922;854;996;30.65
7600;937;869;1047;33.98
7700;954;890;1051;30.00
7800;962;810;1148;59.80
7900;976;915;1073;27.13
8000;974;813;1099;67.46
8100;982;881;1062;38.27
8200;1007;900;1238;54.41
8300;976;841;1103;63.07
8400;1015;939;1107;32.73
8500;1019;937;1154;37.23
8600;1040;896;1155;60.72
8700;1030;868;1193;72.11
8800;1094;999;1207;38.49
8900;1072;877;1216;71.10
9000;1105;942;1227;58.95
9100;1118;1003;1274;50.49
9200;1139;1047;1247;38.34
9300;1155;1035;1288;50.07
9400;1149;1079;1288;40.40
9500;1155;1022;1298;63.24
9600;1147;977;1319;70.09
9700;1161;1037;1358;62.99
9800;1174;1040;1345;63.79
9900;1202;1084;1384;49.79
10000;1216;1066;1368;59.40
