n;avg;min;max;standard_deviation
100;7;4;17;1.72
200;15;12;25;2.09
300;24;17;68;4.94
400;32;28;57;4.42
500;40;36;76;5.69
600;47;43;75;4.16
700;57;52;83;5.79
800;66;58;110;7.44
900;74;66;90;3.84
1000;84;74;125;7.87
1100;90;83;119;5.36
1200;98;92;131;6.51
1300;106;96;144;8.79
1400;114;105;162;7.83
1500;122;111;166;9.08
1600;130;120;162;7.81
1700;138;128;180;9.44
1800;147;137;186;9.85
1900;154;142;211;9.86
2000;163;150;210;10.15
2100;171;156;228;12.03
2200;182;167;227;13.16
2300;190;172;240;12.37
2400;196;178;245;11.45
2500;207;193;258;13.69
2600;215;196;289;16.13
2700;222;204;286;15.89
2800;233;217;270;10.70
2900;243;222;296;13.48
3000;251;229;298;12.73
3100;260;232;319;13.24
3200;266;239;302;11.79
3300;273;251;312;13.71
3400;283;264;330;13.49
3500;292;264;337;13.91
3600;297;273;347;13.94
3700;311;285;395;19.47
3800;319;289;398;17.15
3900;323;299;377;15.77
4000;334;304;384;15.77
4100;342;314;407;17.81
4200;350;324;443;17.67
4300;359;330;424;18.59
4400;367;338;429;17.93
4500;375;347;418;15.13
4600;385;352;445;16.81
4700;390;357;494;19.94
4800;397;367;465;18.64
4900;407;384;477;19.58
5000;414;385;501;18.91
5100;425;392;470;17.03
5200;433;395;483;18.34
5300;438;405;523;19.10
5400;447;416;524;20.98
5500;456;426;529;19.95
5600;469;436;550;21.98
5700;473;439;534;20.95
5800;474;445;536;17.97
5900;486;443;550;18.40
6000;494;462;565;18.89
6100;507;465;587;20.68
6200;509;471;566;17.17
6300;523;484;583;19.93
6400;536;498;616;22.31
6500;544;501;628;26.07
6600;551;509;624;24.14
6700;562;511;724;28.47
6800;567;526;668;26.34
6900;572;525;666;26.24
7000;583;545;676;25.21
7100;601;549;690;28.43
7200;600;560;709;24.64
7300;633;587;697;23.81
7400;624;571;700;25.84
7500;629;589;736;24.28
7600;643;589;800;29.51
7700;644;599;715;21.95
7800;646;609;758;22.82
7900;662;624;732;21.70
8000;665;618;748;22.83
8100;675;627;797;29.16
8200;680;634;807;28.01
8300;689;651;790;22.99
8400;699;651;894;31.55
8500;711;652;805;27.56
8600;716;666;838;33.76
8700;723;672;828;30.00
8800;728;667;813;27.27
8900;735;674;811;26.58
9000;743;690;839;28.95
9100;753;707;873;27.89
9200;761;703;921;28.04
9300;776;733;923;28.34
9400;780;723;867;25.62
9500;786;742;941;29.86
9600;800;719;905;32.12
9700;808;750;930;32.03
9800;814;766;909;25.66
9900;824;776;963;28.79
10000;831;764;907;26.15
