n;avg;min;max;standard_deviation
100;7;4;17;2.04
200;15;8;31;2.90
300;22;12;40;3.81
400;29;16;39;3.37
500;36;18;62;7.04
600;43;21;79;7.66
700;53;28;82;5.94
800;61;32;96;8.35
900;68;35;87;7.99
1000;76;39;105;6.66
1100;83;42;118;9.57
1200;90;46;113;7.11
1300;98;50;141;11.00
1400;105;52;148;12.68
1500;109;56;152;11.22
1600;116;62;163;13.08
1700;125;64;189;12.49
1800;134;69;176;10.89
1900;141;72;200;17.49
2000;145;74;191;19.09
2100;154;78;188;13.75
2200;162;86;196;14.19
2300;171;90;221;16.50
2400;180;100;223;15.20
2500;183;97;218;14.92
2600;191;93;264;24.24
2700;200;104;272;19.97
2800;210;116;261;15.77
2900;219;113;276;20.69
3000;223;115;278;21.23
3100;229;121;279;22.48
3200;238;127;293;21.66
3300;245;126;292;22.09
3400;254;127;322;26.72
3500;263;136;315;23.68
3600;271;235;337;16.43
3700;279;246;335;16.02
3800;284;146;344;25.64
3900;292;153;388;22.58
4000;296;159;365;24.95
4100;303;162;378;21.58
4200;313;160;355;20.74
4300;318;170;376;21.49
4400;326;180;386;20.97
4500;342;189;404;23.81
4600;345;187;450;29.13
4700;349;316;406;13.72
4800;357;214;422;26.62
4900;365;192;421;24.56
5000;371;174;422;26.12
5100;374;198;457;37.87
5200;389;194;454;26.43
5300;393;201;467;37.29
5400;396;198;467;26.95
5500;401;204;471;42.34
5600;414;210;479;35.40
5700;418;212;517;36.47
5800;426;227;494;43.66
5900;430;224;492;33.00
6000;442;410;511;17.17
6100;444;232;524;34.83
6200;457;240;510;28.31
6300;469;244;581;33.74
6400;479;254;613;36.03
6500;488;244;625;39.05
6600;492;453;600;23.96
6700;500;455;633;28.40
6800;507;363;599;31.37
6900;509;281;615;34.48
7000;519;284;581;32.58
7100;529;266;699;52.47
7200;540;277;615;34.40
7300;544;285;656;51.53
7400;544;282;641;55.98
7500;557;321;636;32.96
7600;567;516;643;25.37
7700;577;304;653;36.51
7800;583;298;706;39.57
7900;587;303;671;53.05
8000;593;308;663;37.57
8100;597;297;713;49.98
8200;608;561;698;26.72
8300;612;333;735;49.37
8400;623;557;696;28.16
8500;615;309;735;56.40
8600;637;362;727;38.70
8700;639;331;728;48.56
8800;652;597;775;27.63
8900;655;339;756;51.84
9000;670;339;775;46.56
9100;674;386;774;40.69
9200;676;352;746;41.03
9300;686;607;804;27.10
9400;692;350;777;55.38
9500;708;376;814;46.95
9600;706;355;806;55.91
9700;719;393;867;55.80
9800;714;393;799;53.53
9900;731;406;825;44.63
10000;740;692;824;25.71
