n;avg;min;max;standard_deviation
100;416.00;416;416;0.00
200;973.00;973;973;0.00
300;1543.00;1543;1543;0.00
400;2240.00;2240;2240;0.00
500;3124.00;3124;3124;0.00
600;3586.32;3321;3589;26.67
700;4259.00;4259;4259;0.00
800;5029.75;4828;5097;116.48
900;5577.10;5575;5610;8.31
1000;6200.00;6200;6200;0.00
1100;6974.94;6689;7530;398.39
1200;7626.25;7575;7700;61.48
1300;8143.91;8094;8255;74.46
1400;9630.80;9629;9635;2.75
1500;10209.38;9815;10441;302.24
1600;10559.20;10294;10814;259.95
1700;11228.10;10972;11366;187.93
1800;12273.63;12010;12368;107.93
1900;13169.85;12935;13320;187.78
2000;13939.18;12965;14119;279.09
2100;14837.40;14745;14976;113.17
2200;15009.85;14941;15266;121.40
2300;15478.18;14647;16101;692.90
2400;16132.10;15900;16322;209.94
2500;17803.12;17158;18814;780.37
2600;18511.00;18427;18596;63.03
2700;20120.90;18771;20701;691.49
2800;20426.82;19976;21245;428.67
2900;20398.77;20030;21293;382.39
3000;21883.98;21227;22188;368.78
3100;22702.59;21439;23351;672.65
3200;24035.21;23806;24205;151.97
3300;24038.97;23052;24884;717.94
3400;24382.37;23510;25169;687.70
3500;26408.14;25108;27407;1019.46
3600;26713.69;25988;27034;366.49
3700;28901.04;27534;30938;1519.12
3800;29024.38;27739;30371;1019.76
3900;29587.06;27853;30814;1266.93
4000;30503.14;29846;31892;931.26
4100;30203.27;28950;30619;375.73
4200;31203.18;30858;32566;576.13
4300;32226.34;31375;33754;747.35
4400;32823.71;31556;33746;848.26
4500;33851.70;33155;34570;531.26
4600;34745.59;32963;35653;1004.76
4700;35797.78;34559;38058;1216.72
4800;37384.95;35748;38525;837.81
4900;37211.75;36568;38051;446.35
5000;38866.84;37976;40149;804.95
5100;39362.72;38254;40618;1044.07
5200;39485.57;37688;41739;1120.21
5300;40752.02;39385;43115;1445.49
5400;41807.84;41074;43154;560.42
5500;43169.65;40844;44970;1759.40
5600;42497.77;41220;44465;1121.60
5700;43272.71;40615;46125;1785.63
5800;44569.50;43592;46110;1011.53
5900;45621.49;43790;47226;1139.82
6000;46409.28;45290;49379;1334.20
6100;48353.85;47384;50143;970.99
6200;48056.26;45989;49328;1227.36
6300;49557.90;47048;52086;1542.11
6400;50671.97;48805;52555;1428.89
6500;51600.38;49095;53333;1564.83
6600;52811.92;49576;55594;2123.73
6700;53838.12;52552;54629;781.41
6800;54587.44;52662;57765;1792.09
6900;54891.53;52258;57746;1818.78
7000;55403.99;53350;57955;1423.29
7100;57245.89;53624;60449;2153.14
7200;56572.50;54464;58505;1441.33
7300;57573.49;53716;62570;2944.14
7400;61191.40;55363;63287;1922.68
7500;61301.15;58182;64950;1980.01
7600;60397.70;58980;61994;1092.43
7700;62133.28;59159;66470;2560.16
7800;62499.68;59403;64500;1553.36
7900;64020.61;62443;65165;818.29
8000;64385.47;62042;66207;1338.26
8100;65082.25;63228;66587;1188.71
8200;65580.04;64120;67485;846.49
8300;67599.58;64602;69913;1605.48
8400;67896.42;64332;70045;1541.87
8500;68889.17;66686;70571;1598.92
8600;69632.75;67216;73587;1758.95
8700;70842.67;67634;77553;3227.84
8800;71239.15;68434;77185;2718.53
8900;74171.36;71111;78322;2387.38
9000;73927.10;71982;76287;1230.14
9100;74332.89;70912;75850;1907.72
9200;74693.71;71190;78241;2375.04
9300;76192.65;70278;79859;2718.65
9400;78107.97;73805;81429;2519.57
9500;76643.88;73176;82427;2803.60
9600;77673.14;74772;83486;2134.11
9700;80442.40;75116;85738;3249.83
9800;80601.57;78506;84922;1727.35
9900;82211.88;79614;85038;1578.85
10000;82628.80;79597;89108;3241.45
