n;avg;min;max;standard_deviation
100;497.00;497;497;0.00
200;1046.00;1046;1046;0.00
300;1719.00;1719;1719;0.00
400;2226.00;2226;2226;0.00
500;3264.00;3264;3264;0.00
600;3773.49;3723;3774;5.07
700;4298.00;4298;4298;0.00
800;5073.00;4884;5136;109.12
900;5940.90;5626;5961;79.56
1000;7047.00;7047;7047;0.00
1100;7729.84;7721;7747;12.32
1200;8641.55;8615;8660;22.13
1300;9461.83;9457;9464;3.24
1400;10317.40;10297;10365;31.16
1500;10760.70;10515;10905;188.29
1600;11341.20;11076;11596;259.95
1700;12531.80;12173;12725;263.29
1800;13782.50;13614;14839;371.75
1900;14342.90;14027;14837;395.08
2000;14663.08;14391;14725;92.15
2100;15967.00;15871;16111;117.58
2200;17071.55;16566;17886;608.45
2300;16420.49;16288;17442;177.32
2400;18142.80;17421;19025;797.98
2500;19004.05;18646;19507;381.86
2600;19955.28;19194;21063;630.83
2700;20496.83;20487;20542;20.45
2800;22169.00;21154;23228;989.66
2900;22788.12;22166;23241;424.19
3000;24171.66;23006;25106;915.15
3100;25157.49;23897;26596;1100.22
3200;24444.66;24112;25138;380.45
3300;25946.70;25235;26254;370.17
3400;26783.90;26065;27678;669.58
3500;28222.37;27264;30346;1127.32
3600;28393.30;27654;29024;434.70
3700;29579.42;28853;31083;784.12
3800;29891.12;29314;30500;487.66
3900;30472.46;29953;31323;470.31
4000;32416.56;30268;33503;1134.04
4100;33782.51;31853;35482;1332.80
4200;34260.36;33914;34582;225.65
4300;35797.20;33886;38545;1887.43
4400;35520.66;34304;36507;829.40
4500;37369.87;36589;39479;700.63
4600;39040.02;36640;42929;2436.99
4700;37765.62;37013;39180;510.47
4800;39963.41;38951;43703;1708.82
4900;40902.25;39439;42739;1289.13
5000;41989.58;41198;43117;667.90
5100;42621.24;40983;43641;986.84
5200;43790.78;42248;48946;1186.32
5300;44539.33;43551;45210;653.06
5400;45084.92;43510;47375;1375.58
5500;45732.85;43584;47335;1406.09
5600;47091.96;45680;51983;1799.52
5700;46263.97;44398;47394;1123.86
5800;49353.48;48308;50364;694.65
5900;49591.40;48327;50769;886.31
6000;51538.05;48707;53755;1844.68
6100;50552.10;50041;51243;505.22
6200;52956.96;50261;54782;1641.09
6300;53318.84;51039;54704;1261.75
6400;54349.75;52589;56389;1467.20
6500;54931.49;53104;56837;1356.56
6600;55966.98;54852;57606;982.04
6700;57594.20;55335;61309;2019.26
6800;58189.81;56152;60073;1739.42
6900;58184.80;56216;59785;1386.27
7000;61208.85;59163;65262;2147.60
7100;62018.18;59721;63808;1549.16
7200;61753.30;58964;64300;1668.05
7300;61443.61;59929;66164;1197.83
7400;64600.18;62410;65917;1323.30
7500;64940.42;61348;69002;2433.59
7600;66580.51;64852;68328;1357.29
7700;68392.13;65247;72010;2408.95
7800;68080.84;64526;73216;2865.53
7900;69392.25;66107;73047;1787.46
8000;69532.13;67450;72327;1690.88
8100;69256.53;66945;71816;1645.22
8200;69989.07;67443;71560;1383.74
8300;70966.49;68841;75082;2009.85
8400;71744.59;69668;74823;1830.95
8500;74072.24;71086;78377;2671.51
8600;75099.84;72364;79266;2243.10
8700;76289.05;73046;80147;2247.18
8800;76381.98;71674;81367;2882.22
8900;78388.64;75503;82495;2600.95
9000;78156.06;75829;83153;2036.94
9100;80986.76;75272;87224;3888.48
9200;82271.47;77458;86006;2266.55
9300;82249.94;80201;84267;1300.13
9400;82357.13;79158;85920;2149.70
9500;85700.73;80784;91168;2780.09
9600;85912.98;83293;93521;3115.03
9700;86544.04;82247;93099;3083.53
9800;86222.46;82440;91297;2761.82
9900;89164.78;84277;100094;4422.48
10000;88866.49;85800;92279;2066.65
