n;avg;min;max;standard_deviation
100;659.00;659;659;0.00
200;1477.00;1477;1477;0.00
300;2145.00;2145;2145;0.00
400;3205.00;3205;3205;0.00
500;3975.00;3975;3975;0.00
600;5197.09;5196;5305;10.85
700;6390.00;6390;6390;0.00
800;6901.25;6805;7190;166.71
900;8226.98;8211;8228;4.04
1000;9421.00;9421;9421;0.00
1100;10187.08;9775;10987;574.14
1200;10871.68;10723;10975;123.94
1300;11863.39;11842;11873;14.34
1400;12927.60;12825;13167;156.72
1500;14918.14;14503;15625;541.71
1600;15214.55;15110;15315;102.48
1700;16510.90;16429;16555;60.10
1800;17268.09;17032;17801;199.79
1900;19193.91;18870;19401;259.00
2000;19372.02;19110;19994;373.71
2100;20688.00;20222;21387;570.73
2200;21507.19;20988;22793;734.79
2300;23612.80;22980;23652;69.27
2400;23894.95;23620;24231;303.97
2500;24228.74;23599;25121;710.55
2600;26383.01;26204;26534;117.19
2700;27239.55;26207;28618;1085.27
2800;28812.64;28507;30186;520.29
2900;28955.14;28000;29806;861.06
3000;30153.84;29686;30947;573.07
3100;31813.56;30564;31938;143.98
3200;32058.86;31925;32425;191.62
3300;33726.20;32545;34234;597.17
3400;35627.55;35121;36269;477.11
3500;36604.27;36333;36784;142.18
3600;37277.70;36374;38204;721.45
3700;37922.46;37184;38497;588.75
3800;40181.95;39510;41235;751.33
3900;41249.34;40211;42365;977.38
4000;41737.86;40890;41952;323.75
4100;42594.91;41723;43698;753.06
4200;44449.68;43798;45919;882.06
4300;44981.47;44052;47412;1110.91
4400;46420.86;45271;47461;478.12
4500;48496.72;46287;50654;1248.87
4600;48896.74;48313;49417;460.33
4700;50026.32;48734;51588;1273.74
4800;51101.49;48864;54072;2010.41
4900;52805.23;50612;54502;1574.84
5000;52946.47;51471;54250;1042.38
5100;53997.42;52849;56566;1054.53
5200;54923.34;53938;55402;321.57
5300;56082.16;55479;56665;443.07
5400;57139.47;56524;57590;408.04
5500;59248.49;57658;61593;1541.52
5600;59909.98;58878;61901;1147.91
5700;61192.86;59474;63472;1418.30
5800;63676.68;61339;65411;1546.22
5900;62860.32;60774;66268;1441.94
6000;64208.01;63012;64822;662.61
6100;66132.29;62370;69701;2357.95
6200;68103.13;64392;71032;2567.40
6300;68039.28;65624;69383;1012.68
6400;69967.58;67750;73301;1874.11
6500;70739.30;68923;72711;1326.64
6600;72374.86;69377;76303;2009.96
6700;73584.12;71594;75181;1184.94
6800;74534.94;72104;76455;1459.27
6900;76134.06;73175;78356;1882.42
7000;75930.69;74038;76924;1011.55
7100;79173.81;75356;82842;2828.33
7200;78546.46;76865;80471;1172.14
7300;80423.25;76930;86193;2345.67
7400;82092.26;79776;85023;1824.35
7500;83068.99;81951;85489;1208.64
7600;84672.13;80151;85968;1163.33
7700;86643.29;84578;90402;2241.11
7800;86735.88;84758;90517;1691.97
7900;87059.41;83253;90258;2242.56
8000;88696.75;85882;92082;2039.06
8100;90172.08;87402;95567;2513.67
8200;91656.01;88631;95183;2308.23
8300;92978.63;88076;97719;2982.37
8400;92148.30;90716;95564;1601.86
8500;94039.31;91082;98153;2057.42
8600;98271.21;95254;103810;2993.56
8700;96884.80;94945;98963;1313.84
8800;98541.68;95145;102308;2401.32
8900;101964.29;97641;110193;3619.39
9000;101496.22;99165;103553;1311.68
9100;101945.49;98535;104609;1754.64
9200;104177.53;101754;105882;1391.70
9300;104697.62;100041;108493;2342.70
9400;105435.71;100460;112196;1984.62
9500;107377.68;104677;113608;2416.10
9600;109537.23;104291;115016;3150.89
9700;109311.90;104334;116601;3048.66
9800;111471.04;107710;114590;2377.19
9900;112564.41;108796;115537;2127.90
10000;112685.54;109343;121825;3594.53
