n;avg;min;max;standard_deviation
100;500.00;500;500;0.00
200;1098.00;1098;1098;0.00
300;1762.00;1762;1762;0.00
400;2463.00;2463;2463;0.00
500;3099.00;3099;3099;0.00
600;3666.85;3666;3751;8.46
700;4673.00;4673;4673;0.00
800;5552.50;5425;5595;73.61
900;6315.54;5948;6339;92.86
1000;6947.00;6947;6947;0.00
1100;7811.80;7561;7941;180.01
1200;8581.74;8413;8699;140.66
1300;9478.28;9451;9539;40.70
1400;10177.00;10037;10237;91.65
1500;11045.78;10974;11168;93.66
1600;11907.52;11830;11982;75.98
1700;13362.85;13331;13380;23.37
1800;13214.38;12594;13352;250.64
1900;14481.41;13822;14903;527.26
2000;14651.90;14260;14828;258.57
2100;15677.20;15594;15802;101.90
2200;16751.97;16269;17040;349.06
2300;16818.95;16359;18197;545.71
2400;17915.25;16422;19137;1350.70
2500;19492.84;18994;19862;406.85
2600;19766.21;19305;20038;289.41
2700;21510.88;20874;22160;623.94
2800;22755.10;22477;23874;431.17
2900;22394.30;22343;22724;68.92
3000;23569.15;23241;24081;374.29
3100;23451.58;23245;24983;227.47
3200;25029.24;24771;25451;254.14
3300;26671.36;26609;26935;68.13
3400;26941.12;26370;27458;434.25
3500;28104.10;26615;29105;787.96
3600;28731.70;27528;29902;994.03
3700;30324.46;28557;32426;1572.11
3800;30892.23;30565;31431;285.11
3900;31008.91;30303;32036;617.53
4000;33014.31;31683;35471;1143.84
4100;33667.61;31567;35818;1583.25
4200;33798.30;32832;34373;596.66
4300;35629.02;35083;36275;461.25
4400;36610.69;34850;39215;1760.74
4500;36542.75;35440;37847;863.87
4600;38803.87;37320;41302;1617.95
4700;38692.34;37075;39974;1000.41
4800;39609.46;38911;40408;565.46
4900;40054.51;39733;40668;328.97
5000;42103.23;40062;45468;1935.12
5100;42570.62;40400;44535;1550.04
5200;43903.17;42567;45676;1089.13
5300;44892.83;41957;48241;2336.73
5400;43834.24;41947;46431;1267.89
5500;46287.08;44439;48128;1328.04
5600;46617.44;44721;47732;873.65
5700;46854.91;46409;47713;500.29
5800;48199.45;47436;49705;826.31
5900;49850.48;48317;53096;1368.50
6000;51047.13;49368;52565;1195.25
6100;51490.26;50267;53677;1018.28
6200;52257.77;49623;55355;1490.72
6300;53562.87;51627;56097;1424.25
6400;54379.82;51780;57050;1743.79
6500;54736.53;52328;57234;1596.39
6600;55737.54;53158;58005;1701.48
6700;55813.30;54476;59325;1755.37
6800;57452.08;56965;57749;266.33
6900;59301.92;57351;61453;1687.66
7000;58887.87;56915;60571;1505.54
7100;61408.64;59331;65351;1972.33
7200;62209.54;60081;65378;1692.58
7300;63383.85;60842;65247;1545.50
7400;63446.62;62353;64284;625.91
7500;64642.23;60738;67134;1965.83
7600;65672.94;64872;68083;1064.79
7700;66773.18;62767;69402;2436.25
7800;67501.07;64465;70058;1807.63
7900;68152.79;65789;70985;1834.11
8000;68590.96;63146;72054;2510.90
8100;70469.37;68524;75375;2297.88
8200;69802.94;65177;73897;3186.82
8300;71570.90;68825;73971;1796.25
8400;73158.72;68890;76419;2496.19
8500;74393.84;71925;76531;1433.55
8600;75998.49;74295;77714;1245.67
8700;75073.78;73139;77010;1444.10
8800;76582.00;71595;79690;2354.54
8900;79151.63;75313;81439;1861.62
9000;78631.02;75926;81777;2402.17
9100;79662.03;77036;83315;1719.47
9200;80920.75;77417;86953;2778.85
9300;81084.77;78037;84141;2253.33
9400;82863.55;78618;87775;2374.54
9500;83437.42;80663;87731;2265.92
9600;84592.54;79302;90316;3431.64
9700;86218.76;83486;90271;2041.30
9800;87076.18;83903;89895;1821.78
9900;87814.53;85041;90304;1700.18
10000;88659.35;84494;92507;2578.98
