n;avg;min;max;standard_deviation
100;7;7;16;1.32
200;16;15;25;1.57
300;22;21;42;3.50
400;30;29;55;3.30
500;40;38;65;5.06
600;46;43;72;4.94
700;53;50;80;4.77
800;62;59;88;4.09
900;68;63;86;3.82
1000;77;72;109;5.54
1100;83;78;116;5.70
1200;90;81;140;9.57
1300;97;89;113;4.26
1400;100;92;132;6.67
1500;114;108;132;4.89
1600;115;108;156;7.24
1700;127;118;152;7.37
1800;137;126;199;12.32
1900;139;132;182;8.14
2000;153;137;198;10.05
2100;156;148;191;7.81
2200;166;152;221;13.00
2300;171;159;221;10.29
2400;178;170;211;6.68
2500;185;169;233;14.72
2600;190;178;233;10.30
2700;199;187;245;12.44
2800;213;194;262;9.99
2900;219;207;279;9.76
3000;223;207;303;14.63
3100;236;220;293;11.99
3200;238;219;277;12.25
3300;247;229;314;12.18
3400;261;241;320;17.19
3500;259;237;313;13.73
3600;266;243;360;16.34
3700;274;255;358;14.55
3800;288;257;362;21.00
3900;287;267;335;13.73
4000;304;280;368;17.74
4100;306;280;350;15.53
4200;309;286;368;15.14
4300;321;296;379;15.02
4400;326;299;386;18.07
4500;324;302;366;14.45
4600;346;324;396;14.79
4700;356;334;410;16.98
4800;353;322;428;18.95
4900;354;323;423;16.40
5000;372;348;441;16.45
5100;373;343;431;17.95
5200;390;354;449;16.70
5300;387;359;440;15.94
5400;407;381;527;20.80
5500;403;371;460;17.03
5600;413;380;467;17.80
5700;420;387;477;16.20
5800;439;402;500;19.59
5900;441;392;498;19.52
6000;442;410;517;17.70
6100;455;410;542;23.45
6200;456;412;587;27.43
6300;468;431;563;22.76
6400;473;442;543;21.68
6500;478;441;540;20.83
6600;498;462;602;21.50
6700;494;460;572;21.67
6800;508;468;606;24.50
6900;513;458;623;30.58
7000;518;489;632;20.23
7100;530;483;594;25.15
7200;534;490;700;28.72
7300;543;498;616;24.47
7400;542;496;655;25.28
7500;551;514;635;21.89
7600;555;512;642;27.32
7700;576;528;701;27.26
7800;589;550;663;24.16
7900;581;549;669;19.38
8000;595;549;688;25.29
8100;600;557;713;26.01
8200;601;555;660;20.05
8300;604;558;685;25.10
8400;621;578;741;28.53
8500;617;585;695;25.65
8600;626;577;690;25.60
8700;631;585;751;23.98
8800;653;604;740;29.69
8900;655;600;812;32.89
9000;661;618;721;18.72
9100;675;629;760;24.22
9200;671;629;753;23.18
9300;689;629;744;23.03
9400;694;639;773;27.99
9500;697;614;808;32.14
9600;701;656;783;24.69
9700;711;657;798;27.20
9800;725;658;834;33.69
9900;733;693;813;26.39
10000;737;672;862;34.47
