n;avg;min;max;standard_deviation
100;1424.00;1424;1424;0.00
200;3177.00;3177;3177;0.00
300;5054.00;5054;5054;0.00
400;7708.00;7708;7708;0.00
500;10106.00;10106;10106;0.00
600;15364.21;13702;15381;167.06
700;16583.00;16583;16583;0.00
800;19241.25;17260;25185;3431.63
900;19423.64;19322;21016;402.30
1000;25959.00;25959;25959;0.00
1100;31365.04;30887;32293;666.03
1200;32857.08;31729;33641;940.39
1300;33168.58;31870;33752;870.41
1400;36206.60;35012;38994;1824.78
1500;40088.91;37594;44337;3255.55
1600;44873.25;43560;46135;1287.24
1700;48826.75;48265;49870;765.54
1800;53214.07;45577;54656;2896.76
1900;50730.60;49116;53256;2019.28
2000;64547.45;54713;66068;2489.29
2100;54090.40;48360;62686;7018.28
2200;64715.47;59104;79423;8059.85
2300;75650.23;63266;79286;4337.05
2400;67462.00;67374;67534;79.60
2500;76437.80;73579;77553;1314.58
2600;77869.02;63554;81770;6210.65
2700;89617.69;69290;97269;9591.49
2800;85432.14;77727;93192;7299.19
2900;81316.29;77150;88315;4014.90
3000;85200.61;76477;88882;4884.49
3100;88068.63;72387;98476;9654.84
3200;105797.25;93609;119024;11315.14
3300;96880.31;90062;107540;5599.93
3400;109011.01;102723;114736;4947.05
3500;108929.56;99857;115606;6402.39
3600;113753.92;84604;141072;20953.68
3700;115397.60;96779;126715;10398.67
3800;115589.31;107296;128205;9083.96
3900;120827.65;114601;130081;5412.52
4000;115291.21;97831;125221;11831.12
4100;134448.49;116565;153667;12943.88
4200;131462.88;121494;136224;5012.23
4300;143305.59;127909;162657;13590.03
4400;130450.80;106073;147543;11771.80
4500;136837.96;117294;172848;13839.78
4600;142514.85;131805;155852;9948.60
4700;147222.32;127663;156192;9257.36
4800;151280.94;138039;159843;6233.99
4900;155208.79;148458;169993;6189.16
5000;159293.71;150287;168712;8581.23
5100;165969.84;159630;169374;3744.42
5200;175350.26;137080;197095;14355.56
5300;179902.74;161022;197581;12374.25
5400;183484.29;157549;195600;14537.26
5500;180530.93;170855;212472;12147.98
5600;187042.98;170631;198746;9590.19
5700;193717.38;173970;213996;17273.36
5800;191226.42;164402;205189;14203.14
5900;192544.35;172724;219442;15848.06
6000;215903.21;193910;237587;13155.67
6100;207236.97;191957;220920;10938.80
6200;188769.87;168713;209398;14507.21
6300;208635.58;179203;226813;15789.36
6400;202391.58;180512;224521;13807.92
6500;209637.64;187529;230082;13847.61
6600;217406.80;198823;283321;23600.12
6700;220606.63;200901;256186;15683.12
6800;243153.14;220399;258684;12295.74
6900;229099.68;193575;268518;28697.90
7000;247739.47;215802;272406;19018.04
7100;241031.55;212073;271335;18446.04
7200;242572.18;209713;269309;15321.36
7300;241947.30;198386;315031;35980.02
7400;248902.04;241678;256250;5185.18
7500;248236.07;230137;281721;18317.97
7600;253979.70;207293;314013;28477.60
7700;267576.93;229162;292491;21815.46
7800;260608.65;231264;302673;21106.81
7900;263276.98;232867;313273;26415.91
8000;266656.21;228513;291171;22780.94
8100;276419.85;255691;309804;18311.37
8200;281790.09;231896;315072;21035.66
8300;294747.53;260087;358460;33043.35
8400;288826.20;257692;335335;24825.11
8500;311420.14;243170;344488;20216.86
8600;300303.02;264313;367060;32312.24
8700;306529.06;271286;361320;24363.62
8800;308444.10;279506;335521;17559.46
8900;306229.56;261368;335899;22663.81
9000;316413.16;293215;356836;22688.61
9100;325429.05;301029;353513;18003.33
9200;333539.34;310055;365862;17564.46
9300;323885.33;248627;385606;41770.00
9400;337826.66;313696;417154;30168.74
9500;338436.73;320470;378782;18959.53
9600;333681.11;294632;356174;17773.97
9700;338823.64;301761;384572;24090.39
9800;344109.80;307628;412093;24169.20
9900;354447.47;301501;430055;45817.14
10000;358343.24;314716;406370;26524.60
