n;avg;min;max;standard_deviation
100;1891.00;1891;1891;0.00
200;3096.00;3096;3096;0.00
300;5586.00;5586;5586;0.00
400;8114.00;8114;8114;0.00
500;9739.00;9739;9739;0.00
600;12358.77;12356;12633;27.56
700;16754.00;16754;16754;0.00
800;18599.25;18431;19104;291.42
900;21997.48;20266;22108;437.45
1000;22588.00;22588;22588;0.00
1100;27522.22;27324;27907;276.17
1200;24492.68;22997;26645;1794.21
1300;37644.82;35251;42973;3571.37
1400;38290.50;37608;38583;446.80
1500;37694.87;37602;37853;121.18
1600;45633.85;44181;47146;1482.20
1700;46747.40;45689;48713;1442.36
1800;51681.42;46942;52472;1725.17
1900;53092.63;52066;53749;820.88
2000;59917.18;51153;63802;5760.04
2100;55114.00;53972;56827;1398.66
2200;67535.59;62703;69553;2655.79
2300;69548.72;61675;69656;792.02
2400;77831.25;71655;85380;6828.10
2500;71941.31;67648;76826;4559.15
2600;73693.28;71952;76754;2210.59
2700;82827.83;72244;85575;4829.64
2800;88826.12;87262;94876;2330.24
2900;93819.15;84136;105747;9109.49
3000;95261.40;87290;98670;4429.82
3100;99069.86;91988;102651;3481.74
3200;101033.93;90342;105755;5766.16
3300;102193.59;98581;117354;4629.12
3400;100525.75;91284;113731;9460.43
3500;119345.60;111300;127460;6721.49
3600;114019.59;106193;120641;5384.33
3700;106274.12;99652;117334;6910.72
3800;117755.51;100429;136602;15026.63
3900;125899.46;118271;135123;6832.02
4000;116565.57;113781;120331;2761.72
4100;138294.31;116876;152940;12403.81
4200;133222.06;114764;146480;12512.88
4300;130186.65;118406;138615;7836.96
4400;143274.61;121752;156936;14213.94
4500;137858.34;130015;151342;6552.79
4600;157094.67;147337;173527;9901.83
4700;159515.24;143685;168017;10044.07
4800;154886.64;120859;176700;21233.69
4900;161382.60;147102;174590;9784.79
5000;149088.15;145946;160697;3738.87
5100;172008.54;162436;188326;8190.98
5200;163751.37;151464;195874;18970.58
5300;172444.05;148081;181642;9906.17
5400;170554.30;158179;188366;12665.30
5500;188347.84;162961;219440;18035.13
5600;186483.00;164379;208637;16069.10
5700;187260.57;148437;207086;20765.61
5800;193852.03;168990;243319;22394.87
5900;194664.43;180833;210868;11047.75
6000;197493.76;189329;209936;7756.68
6100;213580.71;195494;225292;10656.10
6200;206838.71;189668;254491;23756.35
6300;201234.43;178811;223921;14489.78
6400;214422.27;188807;242273;17058.85
6500;224777.81;186119;260892;25062.64
6600;224351.26;204605;241353;13547.56
6700;227127.63;213708;263061;14640.12
6800;238374.55;199083;268454;24411.88
6900;226338.35;214542;238607;7976.33
7000;244195.08;229830;258527;10594.53
7100;241126.59;217313;254405;12125.58
7200;235181.96;226145;252807;8018.19
7300;236292.23;222795;251575;9226.96
7400;244117.60;217518;269368;16490.10
7500;276490.73;251300;298032;15840.42
7600;265714.44;230256;289293;24089.99
7700;266580.81;237249;287102;15787.14
7800;259257.77;230843;303242;18362.33
7900;285924.99;213200;319997;20808.53
8000;278310.83;251518;308400;18310.17
8100;272921.67;247258;291673;16724.08
8200;297578.50;255322;320216;21425.79
8300;297597.94;260963;346696;19874.24
8400;293364.63;262657;332352;24584.30
8500;299308.01;281033;349682;21455.16
8600;299904.50;266253;330057;23048.16
8700;312080.86;282557;355495;19812.60
8800;299366.28;262047;322951;20404.14
8900;314360.37;266050;335487;20966.64
9000;319613.18;272198;349985;29771.26
9100;330030.13;279813;359835;21204.66
9200;355952.24;310864;375952;19253.95
9300;309360.37;273573;334775;21100.82
9400;341983.33;302516;379134;26896.34
9500;321748.15;308525;341243;10455.94
9600;337735.66;281852;400038;37370.12
9700;342004.40;304594;425878;34313.86
9800;349855.08;319418;378746;19938.92
9900;355219.45;299326;406026;36571.62
10000;346641.43;281794;412430;39459.90
