n;avg;min;max;standard_deviation
100;1523.00;1523;1523;0.00
200;2871.00;2871;2871;0.00
300;5163.00;5163;5163;0.00
400;7962.00;7962;7962;0.00
500;11350.00;11350;11350;0.00
600;13621.33;13603;15436;182.38
700;16914.00;16914;16914;0.00
800;22673.75;20276;23473;1384.34
900;21439.84;21331;23145;430.80
1000;28690.00;28690;28690;0.00
1100;27542.14;24730;33001;3918.05
1200;32253.65;31289;32924;804.15
1300;33177.28;33150;33238;40.70
1400;40010.60;38165;44317;2819.20
1500;38975.16;37695;39727;981.06
1600;40934.31;40791;41072;140.47
1700;45161.45;43759;47766;1911.22
1800;51680.01;43394;58435;3855.29
1900;53653.83;53148;54445;632.61
2000;55493.80;50580;56380;1383.70
2100;66847.80;65033;69570;2222.67
2200;64340.21;62849;68096;2134.90
2300;71355.59;67813;72218;1041.03
2400;66713.45;62270;70349;4019.25
2500;76318.77;72484;78430;2301.06
2600;70985.45;64183;87138;8121.29
2700;82444.26;77467;86273;3970.01
2800;83866.98;75750;98049;8017.08
2900;76485.94;74859;78875;1605.39
3000;90068.83;83293;100905;7889.76
3100;82601.28;72119;86491;4753.22
3200;96484.38;84175;107713;10024.30
3300;109032.49;88381;128906;16501.84
3400;95684.96;91507;100979;4147.66
3500;105827.60;98261;124699;10005.89
3600;114167.89;111847;119918;2981.03
3700;119042.38;113991;120872;2478.26
3800;118192.93;109798;123683;5595.56
3900;134763.18;128028;140670;5230.65
4000;125096.92;110805;136029;10580.44
4100;132744.52;117828;145620;9264.26
4200;136939.37;133206;140795;2598.71
4300;133148.70;127683;140287;4493.71
4400;132235.78;117092;163407;18170.52
4500;143535.99;122703;153454;13130.64
4600;156458.48;142998;173643;12253.78
4700;150694.28;136723;159375;7941.53
4800;157827.53;136047;179355;13705.99
4900;149941.05;135956;172131;12423.74
5000;168911.70;153627;186324;10093.82
5100;176083.98;153362;185238;12933.26
5200;167789.52;156364;187664;11673.75
5300;177749.11;165529;200534;15299.27
5400;172531.54;147581;185868;14285.96
5500;182934.57;159036;228016;18895.91
5600;173186.39;131502;218314;29643.39
5700;190029.90;168385;213960;16511.50
5800;185745.40;163890;205419;15541.14
5900;195933.32;170124;235689;22878.23
6000;205143.37;195082;212921;6591.27
6100;194231.73;189095;201125;4412.58
6200;218511.91;191478;241253;15972.95
6300;211989.81;190857;245313;19345.19
6400;217762.26;203365;231641;9867.16
6500;216834.82;194607;246940;18402.00
6600;210647.40;177051;268467;29251.58
6700;232207.61;207785;281318;19979.81
6800;231567.59;194870;277115;32177.30
6900;236949.04;201558;273628;22091.96
7000;235961.98;211616;276992;20237.48
7100;236653.67;198743;265280;21513.68
7200;242242.59;201220;291215;31158.17
7300;258217.83;229628;275822;17178.53
7400;250485.88;223345;310432;28232.61
7500;263248.46;231986;309675;25088.87
7600;261382.51;223235;280714;19485.42
7700;257973.10;236159;294219;18044.91
7800;267385.31;234067;287948;16731.17
7900;257596.66;241128;307045;21084.39
8000;275604.24;238437;313901;22454.22
8100;293088.94;260783;335344;23894.17
8200;284499.11;259472;348321;22653.99
8300;276850.95;243781;310010;18734.92
8400;301534.70;259345;342310;26345.53
8500;303485.89;269435;334236;18089.41
8600;299898.30;251071;335247;29832.79
8700;296798.49;270339;329279;15850.17
8800;295504.27;259015;350755;26886.43
8900;306004.77;259981;384651;35794.09
9000;320199.54;276160;335773;11506.38
9100;323874.58;304421;362993;17349.60
9200;308994.74;281070;356619;22089.20
9300;327017.63;276096;389148;31236.34
9400;338576.54;299615;373341;25208.88
9500;327110.09;286048;350267;22455.89
9600;341123.75;290189;377592;30484.64
9700;339892.94;284335;389985;29840.06
9800;330164.25;281440;379613;27748.08
9900;347413.57;303453;397686;28238.81
10000;382223.89;321605;413372;23693.65
