n;avg;min;max;standard_deviation
100;1539.55;889;1989;247.19
200;3363.01;2105;4871;525.62
300;5213.38;3391;6963;687.74
400;7340.78;4750;9779;853.24
500;9356.51;6007;11721;1267.64
600;11672.92;7370;14969;1448.42
700;13885.65;9045;17448;1596.67
800;16084.27;11341;19849;1505.52
900;18463.15;11682;22218;2245.84
1000;21186.13;14526;26923;2147.33
1100;23331.30;15258;28732;2359.43
1200;25846.08;16514;30986;2559.92
1300;28044.19;20196;34933;2702.74
1400;31275.21;25522;37697;2421.43
1500;33484.63;22195;41522;3395.05
1600;35667.35;22662;43242;2937.93
1700;39021.68;25861;47198;3099.64
1800;41353.70;26989;50972;4000.94
1900;43337.32;29283;52950;3844.66
2000;46546.39;32783;54547;3393.42
2100;48358.81;32112;59986;4616.90
2200;51358.00;33318;61470;3788.08
2300;53797.30;33429;67399;4897.86
2400;56473.11;35715;69946;5206.53
2500;58857.95;38753;68874;5713.88
2600;61484.76;40246;74079;6219.65
2700;64508.97;45579;77087;4572.74
2800;67639.66;44358;83028;5845.91
2900;70001.44;44733;82209;5813.24
3000;71091.20;45896;85346;7374.70
3100;75503.12;50508;96921;6255.79
3200;77594.52;49046;100666;8361.14
3300;81054.48;71941;95286;4833.44
3400;84051.64;54941;98642;7043.83
3500;86151.96;55763;108508;9757.16
3600;89611.02;59648;109648;7302.09
3700;90856.67;61109;104818;6999.81
3800;92847.77;58486;110423;9828.93
3900;98311.93;62563;115530;7278.96
4000;100409.39;88213;119089;5983.35
4100;103329.33;70734;122586;7483.52
4200;106169.39;70942;127877;8746.63
4300;109019.22;75099;127194;7321.84
4400;111530.86;75079;131395;8474.50
4500;113439.98;78622;138145;8681.07
4600;116357.61;74651;139961;10346.79
4700;118775.75;75628;139057;10512.38
4800;122752.97;79393;143345;10094.51
4900;126184.00;84435;147526;9335.50
5000;126375.43;83530;153144;13293.71
5100;131670.23;109397;155081;9005.11
5200;130771.75;87744;156383;11230.94
5300;134940.19;94224;155614;9712.06
5400;139133.60;94237;161533;10851.79
5500;139708.18;92875;167518;12881.49
5600;145601.09;127948;172213;8153.96
5700;146998.07;96520;171928;10751.61
5800;153369.52;133406;172598;8913.34
5900;155670.55;100276;176719;11139.47
6000;156523.87;101546;186592;12738.04
6100;158570.52;106988;188421;14961.37
6200;162779.93;109840;198966;12597.64
6300;164840.56;110595;190281;13905.39
6400;168210.08;109436;198604;13058.26
6500;172248.65;112079;208966;12489.27
6600;174687.73;112062;212783;13737.74
6700;180171.24;150595;207571;13163.30
6800;180141.71;115878;215248;15887.05
6900;185001.85;125215;216840;12992.61
7000;186445.99;115719;210498;12487.37
7100;188620.07;155799;226780;13729.79
7200;192858.26;123092;220735;16710.79
7300;194575.16;129584;227826;15676.04
7400;196299.69;135492;241271;15728.69
7500;204900.05;132849;247987;16922.17
7600;202991.98;134001;231042;13501.06
7700;204557.49;133824;238826;16290.37
7800;211305.06;175456;242067;14351.91
7900;211322.42;137695;248038;19422.68
8000;216984.30;132988;260067;16424.89
8100;218290.24;142098;256399;17902.95
8200;220403.30;143395;255400;20520.50
8300;226411.98;195962;270441;15400.61
8400;229182.99;157877;270314;17747.87
8500;230831.01;199152;262823;14272.92
8600;231923.82;150807;265461;19827.27
8700;239520.92;162337;271370;15924.79
8800;239655.36;207640;278512;14197.58
8900;242284.95;165806;285203;16986.72
9000;246286.94;158800;283418;17931.51
9100;247386.79;168355;291656;18293.82
9200;252919.51;174162;300391;19548.44
9300;254672.02;220270;289525;15060.08
9400;261214.17;166905;314830;18617.15
9500;261278.21;161799;313059;20680.25
9600;263251.85;227407;318430;16160.77
9700;267451.14;185219;310827;19109.42
9800;275578.87;239513;331988;18410.97
9900;273742.90;184529;311775;19175.21
10000;277151.01;178993;323498;20049.36
