n;avg;min;max;standard_deviation
100;7;4;19;2.02
200;14;11;26;2.21
300;22;19;32;2.41
400;29;25;49;4.08
500;36;32;48;2.67
600;44;38;83;5.24
700;51;46;69;3.22
800;59;51;139;10.28
900;67;59;100;5.33
1000;75;65;117;7.72
1100;81;73;118;7.45
1200;89;77;129;8.67
1300;94;86;132;8.26
1400;103;95;140;8.45
1500;108;94;139;7.38
1600;117;106;164;10.46
1700;121;111;160;6.11
1800;131;120;173;9.91
1900;136;118;177;9.70
2000;144;129;191;10.13
2100;151;136;189;10.10
2200;160;145;207;10.44
2300;168;153;210;11.33
2400;173;158;234;10.18
2500;180;166;234;11.82
2600;186;170;241;11.46
2700;196;182;260;14.14
2800;206;185;270;15.05
2900;215;193;266;13.99
3000;219;203;259;10.50
3100;228;206;277;13.95
3200;233;208;278;13.00
3300;242;222;287;13.75
3400;251;224;315;17.22
3500;257;224;376;17.87
3600;261;238;307;12.85
3700;269;247;349;15.55
3800;283;256;341;15.05
3900;283;248;337;16.48
4000;291;267;331;12.85
4100;297;270;348;15.75
4200;304;279;347;16.29
4300;310;276;364;16.40
4400;319;295;391;17.17
4500;328;299;399;17.24
4600;335;306;400;18.20
4700;339;309;388;15.59
4800;348;318;409;18.26
4900;352;320;460;18.72
5000;362;329;424;18.53
5100;370;344;432;18.32
5200;379;345;487;20.79
5300;387;352;429;18.18
5400;389;348;438;16.21
5500;396;360;451;18.07
5600;403;377;460;15.52
5700;410;368;497;21.08
5800;416;378;505;21.97
5900;419;372;478;17.01
6000;430;392;525;21.12
6100;436;398;529;20.43
6200;446;400;529;22.01
6300;450;405;556;22.08
6400;464;428;541;19.25
6500;471;429;560;24.11
6600;476;447;547;20.41
6700;479;451;561;17.68
6800;491;432;578;24.27
6900;496;458;568;21.45
7000;508;464;692;26.92
7100;515;458;655;30.53
7200;523;467;604;26.54
7300;531;474;611;23.50
7400;538;480;630;25.94
7500;544;485;643;25.77
7600;551;500;624;21.93
7700;560;519;644;22.17
7800;566;516;658;26.85
7900;571;521;703;23.41
8000;573;536;703;25.11
8100;583;522;684;26.07
8200;593;554;667;24.37
8300;597;518;785;27.88
8400;601;563;687;23.74
8500;608;546;680;24.18
8600;619;572;696;25.37
8700;627;576;730;27.74
8800;635;562;738;30.84
8900;642;570;792;33.60
9000;646;592;738;26.40
9100;659;600;768;30.84
9200;659;611;765;25.39
9300;669;626;742;24.44
9400;676;634;737;21.43
9500;680;636;745;25.86
9600;697;637;824;27.97
9700;704;646;819;30.98
9800;705;658;777;23.51
9900;711;644;808;29.28
10000;719;659;816;28.75
