n;avg;min;max;standard_deviation
100;8;4;17;2.37
200;17;9;26;2.64
300;24;11;44;4.72
400;33;16;53;4.66
500;41;21;83;8.03
600;51;25;84;7.28
700;58;29;95;9.21
800;65;34;91;8.73
900;75;40;120;8.72
1000;84;42;118;9.57
1100;92;45;132;11.33
1200;98;50;128;10.31
1300;107;52;167;12.58
1400;115;46;168;16.59
1500;122;104;173;9.19
1600;129;56;178;17.79
1700;138;116;185;9.21
1800;145;75;196;15.85
1900;151;74;198;21.34
2000;158;77;201;14.57
2100;169;85;210;13.98
2200;177;90;204;13.32
2300;185;95;236;16.68
2400;192;88;248;20.12
2500;201;103;258;19.96
2600;210;104;276;17.32
2700;217;107;286;24.05
2800;230;95;274;23.32
2900;236;117;284;24.04
3000;246;118;304;23.20
3100;252;130;295;23.19
3200;265;228;323;14.65
3300;270;134;332;27.23
3400;277;115;332;31.64
3500;283;137;408;32.07
3600;293;143;360;26.54
3700;303;265;358;16.65
3800;307;149;396;34.10
3900;316;160;399;24.52
4000;323;165;407;34.40
4100;324;163;425;39.64
4200;341;167;394;29.82
4300;345;163;418;35.59
4400;361;318;441;19.49
4500;364;177;418;32.83
4600;365;182;418;31.75
4700;384;327;472;24.90
4800;388;204;444;35.71
4900;395;208;465;28.94
5000;403;345;494;22.15
5100;409;203;481;41.17
5200;424;213;480;35.88
5300;423;213;478;39.95
5400;432;215;489;32.46
5500;444;217;538;45.87
5600;456;396;521;20.19
5700;452;228;532;45.01
5800;455;237;507;40.52
5900;470;242;538;38.41
6000;477;238;541;39.38
6100;492;433;552;19.82
6200;499;425;594;26.57
6300;503;248;584;34.66
6400;515;242;598;57.45
6500;531;249;660;38.75
6600;533;266;636;46.54
6700;534;269;660;49.40
6800;549;269;644;48.07
6900;560;264;679;41.36
7000;568;285;653;37.45
7100;577;517;657;25.36
7200;588;341;674;36.13
7300;600;523;727;32.65
7400;601;301;683;42.66
7500;609;534;727;28.92
7600;608;304;696;57.98
7700;617;309;728;59.52
7800;629;312;733;52.74
7900;637;578;734;25.29
8000;636;315;729;52.52
8100;649;329;750;52.89
8200;646;336;787;54.80
8300;672;610;764;29.63
8400;671;357;768;44.42
8500;684;588;755;26.57
8600;687;351;774;43.20
8700;695;353;803;47.84
8800;710;635;792;30.77
8900;710;360;802;59.05
9000;723;644;827;34.34
9100;727;367;820;48.97
9200;727;355;818;62.17
9300;745;399;892;47.06
9400;745;370;826;58.09
9500;754;381;888;62.27
9600;764;371;845;51.78
9700;772;391;889;49.29
9800;784;409;883;58.75
9900;782;393;894;70.26
10000;805;709;914;36.96
