n;avg;min;max;standard_deviation
100;622.00;622;622;0.00
200;1500.00;1500;1500;0.00
300;2188.00;2188;2188;0.00
400;2928.00;2928;2928;0.00
500;4161.00;4161;4161;0.00
600;4693.94;4490;4696;20.50
700;5219.00;5219;5219;0.00
800;6962.25;6099;7250;498.40
900;7410.08;7355;8273;218.01
1000;8640.00;8640;8640;0.00
1100;9402.76;8884;9670;372.34
1200;9944.56;9659;10143;238.05
1300;11117.37;10998;11171;80.01
1400;11857.80;11706;12212;231.88
1500;13959.09;12924;14567;793.25
1600;13067.73;12981;13158;88.48
1700;15113.85;14991;15342;167.42
1800;16278.13;15814;16522;196.57
1900;17215.15;16901;17416;251.19
2000;18451.20;17919;18693;352.60
2100;19335.40;18941;19927;483.04
2200;19603.59;18989;19984;458.92
2300;21031.54;20287;22067;875.46
2400;21973.65;21488;22371;439.29
2500;22609.73;22425;23631;345.08
2600;23203.22;21866;24006;851.57
2700;25029.20;24852;25180;132.72
2800;26835.58;25224;27381;662.85
2900;27127.01;26787;29317;794.74
3000;28515.78;28096;28922;359.77
3100;29524.62;28351;29589;138.40
3200;30229.87;29844;30718;400.03
3300;31133.05;30510;31724;551.06
3400;32059.16;31394;32717;553.42
3500;33007.06;31879;34394;1093.04
3600;34568.01;33601;35532;908.48
3700;35581.58;35054;36285;402.99
3800;36799.64;34777;39429;1978.19
3900;38459.33;36604;40570;1639.88
4000;38969.36;37206;40072;883.30
4100;40099.39;38247;41371;886.28
4200;40347.35;38714;45010;2024.28
4300;41336.75;39978;43377;1098.63
4400;43151.39;41510;44396;1130.28
4500;43540.74;42402;45332;822.21
4600;46067.22;44803;47069;843.45
4700;46519.30;45179;47792;1104.85
4800;45743.39;43555;47569;1505.44
4900;48413.38;45872;49674;1158.50
5000;48754.99;46927;50943;1219.51
5100;49674.36;48674;51026;872.36
5200;51320.01;49608;52769;1111.82
5300;52407.96;49809;55287;1839.55
5400;53491.98;50872;56357;1574.40
5500;54534.69;52145;57709;2085.98
5600;55410.96;54011;56809;1052.72
5700;56309.97;55341;57682;917.16
5800;59033.01;55927;60540;969.08
5900;59014.97;57145;61670;1516.78
6000;60363.00;58313;63727;1980.41
6100;61853.44;57675;65309;2295.99
6200;61618.32;59081;62609;724.62
6300;63706.37;60662;67591;2219.85
6400;63899.88;59980;66164;2322.83
6500;65676.45;64282;67038;889.78
6600;67379.40;62658;72375;2911.83
6700;67566.29;65132;71085;1951.27
6800;70068.46;66433;72208;2192.98
6900;71027.28;67596;73683;2117.33
7000;72849.10;70785;76423;1880.48
7100;72706.05;67149;75649;2923.35
7200;74415.14;71288;79313;2416.25
7300;74340.47;71831;77923;2044.25
7400;75520.44;73015;78795;2019.92
7500;75924.30;71260;80062;2331.21
7600;77873.40;75700;79875;1284.39
7700;78818.22;75261;80898;1721.48
7800;79433.81;75056;83537;2647.31
7900;80661.66;78222;82779;1781.14
8000;82233.38;78513;88435;2919.07
8100;83334.93;79858;86675;2520.13
8200;84007.98;79882;87144;2186.01
8300;84100.23;80430;86198;2032.96
8400;85764.13;84178;89112;1936.27
8500;87830.49;82101;90647;3025.72
8600;88595.12;86066;92826;2137.10
8700;89352.71;86100;92477;2170.51
8800;92152.86;88814;95911;2612.22
8900;91006.66;86714;97117;3279.76
9000;93471.79;87700;98170;3073.31
9100;94795.88;91260;98960;2781.32
9200;93165.03;89920;96932;2166.77
9300;98895.57;91771;103658;3457.30
9400;98670.23;91238;103653;2652.36
9500;97939.06;94498;102281;2900.74
9600;99278.45;96096;102881;2312.22
9700;99504.99;95520;102496;2336.12
9800;102052.56;95824;111626;4661.64
9900;104506.47;100475;107768;2421.07
10000;104590.34;98263;110285;3808.75
