n;avg;min;max;standard_deviation
100;1874.40;1393;2896;272.20
200;4464.47;3355;5753;553.24
300;7301.24;5627;9884;790.21
400;10395.48;7818;12762;1081.33
500;13090.91;10242;16588;1376.01
600;16745.71;13764;21572;1611.16
700;19543.75;15852;25898;1719.07
800;22781.13;18471;28367;2119.32
900;26017.99;20637;36438;2549.13
1000;29798.79;24504;38912;2629.99
1100;32762.75;24318;40718;3149.18
1200;36727.98;29614;45927;3424.60
1300;40175.74;34890;53869;3273.64
1400;43679.04;35296;54027;3480.03
1500;47147.02;39697;59465;4195.03
1600;50839.66;41859;63141;5009.46
1700;53301.50;41636;66174;4929.27
1800;57314.99;44118;71408;5476.30
1900;61925.38;49359;82454;5546.39
2000;64139.04;51906;78353;5250.97
2100;67800.51;55803;86495;5585.04
2200;72975.17;57231;88144;6580.91
2300;76008.53;64453;90619;5718.41
2400;81169.45;65475;106314;8128.64
2500;83421.80;69946;102675;7404.87
2600;87762.85;72326;104857;7050.39
2700;90178.68;69915;108164;7088.31
2800;94907.09;79259;115092;7755.53
2900;100124.09;79035;125468;7990.57
3000;102977.30;86698;123543;8100.21
3100;106463.20;86585;124827;7784.45
3200;110479.88;90040;136993;9252.75
3300;113797.72;93843;143507;10243.11
3400;119810.06;95645;150081;10771.73
3500;122024.23;96354;162089;10750.95
3600;124660.66;104035;153851;9022.39
3700;129802.59;103852;161417;10081.51
3800;133919.61;104658;162074;10983.12
3900;137488.36;112473;166201;10941.31
4000;140720.21;110602;179781;12186.99
4100;144657.92;115889;177133;12053.31
4200;150060.92;127950;186142;11568.26
4300;151717.67;124273;182211;11094.81
4400;157823.78;131049;191520;13549.73
4500;159600.50;128615;190361;12380.97
4600;163202.39;133527;190256;12727.25
4700;169092.20;139281;206804;12655.51
4800;171421.35;143245;217490;13718.46
4900;176972.68;145629;243962;16125.82
5000;182402.23;151491;221286;15256.52
5100;183174.59;151609;214382;14123.89
5200;189892.33;156145;227359;15473.01
5300;192763.72;159364;243456;17276.82
5400;200010.95;167666;247383;15855.76
5500;201277.51;161537;243147;15932.69
5600;204657.40;155647;243393;15169.43
5700;209057.58;169868;241508;13412.33
5800;217081.19;182912;274462;16290.77
5900;219780.06;186455;267162;19339.88
6000;220213.49;179622;259803;18348.37
6100;225116.98;183218;284946;19692.35
6200;229805.94;185246;265879;17482.04
6300;234022.78;197097;291965;20114.74
6400;235739.69;197301;283711;17519.06
6500;243809.52;200827;295141;20280.04
6600;245281.72;203244;301485;19753.43
6700;251511.29;216372;302422;16655.32
6800;255433.39;212923;317416;21397.48
6900;258384.93;214913;298433;18034.53
7000;265298.55;216455;334337;23286.42
7100;264864.65;202375;340190;21911.55
7200;275148.95;223398;341754;22329.69
7300;276589.04;223366;341244;21869.43
7400;278879.79;226974;330877;21119.07
7500;284649.87;239688;327647;21638.05
7600;290278.18;235609;356809;24173.51
7700;285761.93;238991;344452;22929.25
7800;296740.76;247930;359339;22884.17
7900;308117.18;256088;385361;28396.87
8000;305084.10;244249;363506;25237.56
8100;306993.36;248392;363979;24168.45
8200;314021.53;254314;394359;27084.45
8300;316555.10;254321;368667;23873.59
8400;322401.65;276903;408896;26393.92
8500;330030.85;280748;411633;27051.98
8600;330962.61;269029;392904;25205.46
8700;333852.02;269899;413027;26889.18
8800;337032.03;270761;399663;27567.61
8900;343583.88;286725;409248;26671.22
9000;341707.01;277456;417689;28441.97
9100;354928.12;298996;422485;28498.39
9200;352648.40;289200;435946;27013.38
9300;359241.41;301056;448947;30545.94
9400;365584.74;299282;453453;29059.68
9500;370027.26;303127;437099;29868.19
9600;370901.41;310575;435348;28008.57
9700;374627.45;305991;474987;33341.74
9800;380048.11;325232;456953;29203.09
9900;388000.63;324769;457731;29191.04
10000;394936.70;334115;457801;27956.23
