n;avg;min;max;standard_deviation
100;1824.00;1824;1824;0.00
200;3746.00;3746;3746;0.00
300;5547.00;5547;5547;0.00
400;7229.00;7229;7229;0.00
500;9531.00;9531;9531;0.00
600;13348.92;10371;13379;299.29
700;14781.00;14781;14781;0.00
800;15542.25;15165;15668;217.81
900;18027.90;11885;18420;1551.98
1000;18565.00;18565;18565;0.00
1100;23093.86;23047;23118;33.63
1200;25681.63;23937;26894;1454.35
1300;28380.96;25770;29554;1750.07
1400;32225.80;30895;35331;2032.83
1500;31365.29;29045;32728;1778.17
1600;37923.50;36527;39377;1424.71
1700;37752.60;28169;42913;7032.44
1800;42353.63;41014;45372;1131.92
1900;44603.11;43230;45481;1097.93
2000;47636.61;44588;49089;2077.42
2100;51611.40;51609;51615;2.94
2200;49762.02;47206;51233;1782.03
2300;46299.13;34799;54420;9616.46
2400;56106.45;51663;59742;4019.25
2500;58613.72;56219;61498;2223.55
2600;61534.30;60508;63661;1018.97
2700;63463.32;59513;64307;1788.18
2800;71155.20;66986;73685;2336.87
2900;70950.15;68457;78978;3056.66
3000;69046.03;67289;70589;1316.80
3100;76242.38;70424;84218;5047.65
3200;78128.82;77379;78534;428.71
3300;69406.41;50814;83402;14616.94
3400;86610.90;80924;91985;4596.38
3500;84792.62;77397;88043;4281.94
3600;87031.25;85044;88901;1796.23
3700;91336.66;86255;94870;2946.66
3800;99333.38;94508;115411;6891.67
3900;99611.36;93541;103863;4029.93
4000;98350.78;95458;109288;4207.57
4100;101206.94;89152;113715;9680.40
4200;108220.55;94657;125472;11996.61
4300;108115.70;103015;113755;4547.19
4400;118706.25;114413;120392;1640.81
4500;119721.57;110807;131507;6725.45
4600;116670.84;110038;122400;4538.24
4700;124640.74;121576;130747;2695.14
4800;121492.77;119184;130025;2716.02
4900;129656.85;124786;139866;4602.79
5000;131180.32;124460;139835;5761.07
5100;117381.34;84289;146173;21786.17
5200;138613.60;127047;150249;8951.38
5300;145112.90;131716;155099;8189.47
5400;135474.93;126599;152302;7205.98
5500;141694.40;132010;153489;7351.15
5600;147535.66;129160;155649;6428.07
5700;149594.71;140586;166978;9380.66
5800;162887.47;150454;179403;10854.33
5900;168021.74;148634;182567;10040.67
6000;164600.85;149615;175108;9500.42
6100;161076.24;137506;178596;12942.30
6200;164157.38;144516;176502;10703.79
6300;165135.65;149872;181478;9922.32
6400;163967.66;154829;178817;8170.94
6500;172143.38;154980;193811;15506.37
6600;167836.74;151197;195981;14997.25
6700;181682.50;156620;202030;13777.97
6800;176703.46;163478;192592;8978.29
6900;175837.87;124267;203267;25949.88
7000;194033.38;179855;202846;6113.62
7100;195685.92;164267;233400;21843.18
7200;186525.77;172107;196598;8132.80
7300;197130.22;185990;204117;2901.95
7400;199762.18;186541;222426;10779.28
7500;199361.00;176817;218086;13336.95
7600;201848.46;177822;228626;15751.43
7700;212805.09;186839;228711;14791.00
7800;203633.94;188571;214822;10608.66
7900;211217.38;193835;233380;13193.70
8000;214902.06;196286;242749;17554.63
8100;207183.10;145369;235481;26791.32
8200;224624.36;204013;264732;18618.92
8300;229314.50;207168;255369;13695.10
8400;242780.85;215608;277134;19512.28
8500;234103.07;222488;250170;9463.68
8600;236478.28;212806;259843;16365.73
8700;232113.18;214649;252805;12688.60
8800;243802.60;232814;263395;8976.32
8900;238726.07;222945;247927;8434.45
9000;250873.35;233609;269997;11269.43
9100;241958.11;229407;253255;8357.38
9200;260733.95;243139;283969;14181.29
9300;260580.64;230712;285809;15162.03
9400;258170.46;229160;285434;17868.41
9500;268101.51;253124;289339;11908.59
9600;259684.08;232266;278583;14784.24
9700;276809.74;256165;305044;15686.05
9800;255023.98;179847;285577;31867.51
9900;271887.87;256792;293833;12636.74
10000;268492.84;253337;284565;10170.42
