n;avg;min;max;standard_deviation
100;696.28;516;818;54.55
200;1581.97;1138;1809;140.41
300;2542.03;1840;2900;222.57
400;3536.25;2610;3982;249.24
500;4551.82;3266;5120;351.79
600;5601.75;3939;6274;385.51
700;6624.71;4975;7477;450.79
800;7826.53;5819;8518;407.54
900;8882.55;6655;9615;505.44
1000;9944.72;7387;10806;497.99
1100;10982.24;8445;12027;593.72
1200;12071.52;9091;13302;750.05
1300;13245.48;9144;14445;820.28
1400;14393.60;10911;15634;721.60
1500;15437.48;11474;16881;920.57
1600;16595.33;12034;18172;912.02
1700;17927.03;14165;19255;669.33
1800;19108.00;15173;20746;813.22
1900;20067.05;15451;22157;844.09
2000;21180.40;19917;22636;659.87
2100;22352.14;16340;25077;1554.91
2200;23552.33;17302;25600;1021.35
2300;24668.63;18562;26633;1398.56
2400;26085.44;20037;27932;958.16
2500;26846.95;19293;29076;1650.49
2600;28478.56;26533;30404;854.84
2700;29725.53;27445;32300;957.02
2800;30497.01;22228;33978;1720.02
2900;31877.45;29565;34051;962.44
3000;33360.89;30580;36751;1010.45
3100;33998.51;24918;37737;1716.42
3200;35426.17;25859;37929;1632.17
3300;36555.76;27212;40052;1914.18
3400;37963.99;28067;42313;1750.69
3500;39197.28;28831;42874;1656.90
3600;40353.29;30099;45023;1840.37
3700;41433.51;31476;44629;1613.75
3800;42529.61;31250;45431;1621.75
3900;44153.95;35047;47545;1630.77
4000;44864.40;33686;49578;2333.39
4100;46365.45;34219;51410;2193.64
4200;47480.13;35408;51326;2140.11
4300;48484.40;37095;52274;2258.20
4400;50217.62;46770;54374;1630.94
4500;51748.54;48163;56170;1563.84
4600;52862.94;49715;59899;1669.73
4700;53852.48;40036;58362;2086.86
4800;55463.22;43418;61146;2219.95
4900;56361.45;52952;61807;1752.23
5000;57529.15;43451;61480;2563.29
5100;58851.45;44642;63172;2286.10
5200;59771.06;46022;63919;2505.69
5300;61296.47;47579;66322;2643.05
5400;62104.20;47686;66971;3414.48
5500;63725.10;48723;69106;2523.09
5600;64251.91;48258;68641;3556.02
5700;66653.64;61830;71153;2007.76
5800;67270.10;53872;75824;2703.94
5900;68575.79;63598;73330;2088.56
6000;70417.39;52311;76515;2704.31
6100;71035.64;55666;77144;2658.58
6200;72032.26;54435;76571;3221.31
6300;73530.25;57416;79941;3267.62
6400;75125.43;56432;81940;2952.95
6500;76289.91;63202;83861;2682.38
6600;77862.52;58744;82159;2985.09
6700;78438.88;60329;84562;3328.77
6800;79856.81;62297;84814;2738.02
6900;81675.10;59917;88420;3635.67
7000;82860.28;63688;91100;3704.69
7100;83761.06;65154;89637;2955.43
7200;85339.51;63859;93446;3770.12
7300;85310.22;63415;92288;4268.94
7400;87458.09;65663;93453;3205.38
7500;89478.96;66552;97567;3469.77
7600;90079.51;69273;96837;3419.55
7700;91151.09;73093;99345;3119.45
7800;92954.63;67464;101272;3783.73
7900;94058.27;88665;101606;2675.32
8000;95077.29;78543;101393;2987.98
8100;96548.05;74859;108585;4187.61
8200;97192.78;74454;104855;4747.54
8300;98554.47;79004;104149;3475.79
8400;100094.03;75284;109542;4604.99
8500;101552.91;83822;110174;3140.32
8600;103173.44;78416;110617;3462.30
8700;104755.10;96396;114312;3400.51
8800;106445.05;100273;114717;3030.00
8900;107279.23;100652;115254;3057.65
9000;108504.29;83282;117615;4165.44
9100;109706.54;84345;118036;5310.67
9200;110748.23;85761;122442;4190.26
9300;111888.01;88272;124494;5006.86
9400;112604.66;85400;121231;4030.06
9500;114898.75;88523;124780;4426.27
9600;116650.47;95031;124764;4009.76
9700;116895.00;88020;123175;3995.20
9800;118575.54;88448;127134;5977.80
9900;120846.54;88032;130974;4852.21
10000;120852.58;95076;132925;4996.32
