n;avg;min;max;standard_deviation
100;664.00;664;664;0.00
200;1556.00;1556;1556;0.00
300;2699.00;2699;2699;0.00
400;3212.00;3212;3212;0.00
500;4129.00;4129;4129;0.00
600;5035.61;4997;5036;3.88
700;6239.00;6239;6239;0.00
800;7160.25;7099;7344;106.09
900;8199.30;8016;8211;46.31
1000;9074.00;9074;9074;0.00
1100;9912.62;9446;10153;334.91
1200;11695.79;11647;11766;58.53
1300;12687.32;12634;12806;79.55
1400;13479.10;12987;13690;322.16
1500;14862.41;13472;15679;1065.55
1600;15953.80;15699;16219;259.95
1700;16789.55;15903;18436;1208.16
1800;17859.41;16478;18176;599.97
1900;19042.65;18820;19185;178.03
2000;20065.42;19063;20269;309.19
2100;20794.60;19981;21337;664.30
2200;22905.35;21375;23264;717.76
2300;22910.19;22330;23735;688.80
2400;23343.45;22783;23802;506.95
2500;25095.51;25004;25353;111.66
2600;26663.22;25725;27477;835.77
2700;27265.60;26737;27567;315.73
2800;28690.76;28074;28778;227.77
2900;29823.28;28559;30365;556.11
3000;31402.20;30453;32341;829.02
3100;31501.35;30899;32689;627.21
3200;32459.49;31660;33213;690.58
3300;33907.08;32175;36604;1600.94
3400;34339.71;33055;35722;1121.90
3500;35851.22;34902;36163;495.71
3600;37793.08;36054;39302;1027.16
3700;38251.64;37112;38927;584.15
3800;40186.72;38866;41755;1184.50
3900;41706.38;40435;43035;1263.83
4000;42297.99;41107;43688;1030.66
4100;42383.48;40859;44976;1755.38
4200;43506.05;43036;44016;383.82
4300;44852.15;43724;45890;885.03
4400;46064.40;44496;48459;1551.50
4500;46625.79;45264;48256;1182.88
4600;48913.54;46217;51773;1981.33
4700;50451.68;49119;52840;1301.31
4800;50612.75;48025;53806;1813.00
4900;52455.66;50515;53966;1202.33
5000;52475.02;50202;54531;1783.20
5100;54068.52;52140;55267;1160.55
5200;54612.50;52628;57059;1213.25
5300;58042.56;55498;60952;2043.43
5400;58019.76;55748;59369;1415.36
5500;61334.96;59608;64013;1599.87
5600;59758.56;58106;61803;1176.05
5700;60821.12;58459;62166;1371.66
5800;62048.19;58105;64576;1574.06
5900;64197.71;61432;67000;1756.41
6000;66666.44;64321;68557;1421.85
6100;66140.46;63044;69200;1916.42
6200;66359.32;64837;68158;1039.10
6300;68671.34;66186;71812;1844.69
6400;72118.66;70794;75449;1436.91
6500;70896.94;68421;73466;2014.60
6600;70117.70;66973;73796;2251.04
6700;74261.41;70360;77918;2820.95
6800;75300.52;73884;77933;1280.18
6900;75617.76;73829;82089;1728.78
7000;77722.12;72597;81144;2980.87
7100;77609.04;75597;79471;1216.69
7200;79499.53;74604;83201;2512.85
7300;81283.98;79088;85171;1987.18
7400;82915.36;80235;85027;1537.60
7500;81501.77;79530;87482;2632.39
7600;85442.25;78406;90252;3610.16
7700;86612.85;82340;88588;2075.87
7800;86705.32;83472;90807;2636.70
7900;87586.84;83394;91309;3413.72
8000;87159.11;84803;88583;1212.09
8100;91251.97;86017;97238;3840.80
8200;92813.46;89826;99054;3337.43
8300;93245.63;88428;98250;3151.03
8400;95718.32;90880;103170;3942.30
8500;94101.93;91987;98132;2096.53
8600;95527.67;88695;101573;3550.68
8700;97629.68;95349;99576;1243.65
8800;98409.68;96167;101348;1808.90
8900;99874.66;96343;105532;2814.15
9000;99718.06;96598;105709;3011.66
9100;104252.29;102473;106722;1367.98
9200;103047.36;99217;108477;2763.31
9300;105828.87;100890;109845;2824.64
9400;107803.60;99288;117414;5040.86
9500;106766.39;100476;111446;2845.76
9600;109239.08;108018;111379;1166.94
9700;109636.22;100736;117048;4427.73
9800;110407.79;106526;116677;3205.93
9900;110095.74;104915;114695;3111.88
10000;113980.11;110852;117136;2237.31
