n;avg;min;max;standard_deviation
100;8;7;21;1.82
200;17;14;47;4.13
300;25;21;66;4.63
400;33;30;51;2.98
500;42;38;65;4.92
600;50;44;76;4.97
700;58;53;92;6.15
800;67;59;98;5.03
900;75;69;101;5.13
1000;84;77;122;6.62
1100;93;83;124;8.13
1200;101;91;142;9.47
1300;108;95;143;8.65
1400;117;106;146;7.24
1500;123;113;167;9.71
1600;130;120;155;6.88
1700;138;124;186;8.57
1800;148;134;209;11.89
1900;153;142;189;8.34
2000;164;149;211;13.09
2100;170;156;202;8.83
2200;182;165;241;13.70
2300;191;175;243;14.10
2400;199;179;249;12.68
2500;206;187;262;14.79
2600;212;195;250;11.49
2700;221;199;272;12.11
2800;235;212;300;18.12
2900;243;222;306;12.58
3000;251;230;321;13.46
3100;257;229;309;11.81
3200;268;246;320;15.36
3300;272;247;315;14.62
3400;285;251;353;17.78
3500;292;263;332;15.38
3600;299;264;357;18.02
3700;307;273;401;19.61
3800;315;289;378;16.16
3900;321;294;378;16.22
4000;333;300;407;18.03
4100;338;304;459;20.82
4200;348;308;432;20.27
4300;356;322;424;20.20
4400;360;323;417;19.51
4500;369;338;422;17.16
4600;380;344;452;20.23
4700;388;355;446;19.85
4800;393;350;466;18.89
4900;405;371;483;21.18
5000;412;367;523;22.54
5100;420;388;491;20.07
5200;432;398;498;21.24
5300;439;396;513;20.80
5400;442;402;511;18.84
5500;451;416;550;24.76
5600;464;425;558;24.41
5700;468;425;550;22.34
5800;473;434;528;19.66
5900;482;446;543;22.73
6000;490;447;554;22.95
6100;496;449;567;20.08
6200;508;459;630;24.25
6300;517;473;585;22.86
6400;540;480;676;32.57
6500;537;480;633;28.01
6600;559;514;649;27.22
6700;554;501;655;29.72
6800;569;513;671;30.76
6900;576;519;671;28.49
7000;575;531;657;27.39
7100;591;534;675;26.42
7200;597;525;681;30.40
7300;605;550;681;25.86
7400;613;543;706;30.88
7500;622;549;725;32.08
7600;629;568;753;33.37
7700;639;585;765;29.11
7800;644;595;749;29.01
7900;658;607;737;24.54
8000;655;603;744;30.32
8100;667;602;740;28.97
8200;674;609;734;24.04
8300;677;627;765;26.30
8400;692;617;855;31.74
8500;696;626;808;31.88
8600;711;637;809;31.89
8700;717;632;810;32.25
8800;721;666;798;27.92
8900;730;674;794;31.32
9000;737;670;819;29.40
9100;746;665;861;32.25
9200;755;694;862;33.01
9300;768;710;860;27.68
9400;777;710;892;36.67
9500;780;716;886;33.13
9600;790;719;909;36.65
9700;798;713;907;36.07
9800;800;733;872;31.74
9900;818;746;957;37.08
10000;822;757;916;34.72
