n;avg;min;max;standard_deviation
100;657.53;440;826;72.40
200;1477.25;1086;1655;95.19
300;2348.78;1757;2637;170.37
400;3234.99;2401;3583;213.29
500;4153.08;3033;4802;368.30
600;5099.67;3735;5625;374.99
700;6217.60;4701;6804;261.53
800;7123.50;5228;7867;443.69
900;8089.51;5929;8973;463.11
1000;9153.53;6532;10261;395.11
1100;10101.35;7574;10933;550.51
1200;11264.39;8697;12446;473.73
1300;12332.04;9393;13302;523.02
1400;13183.61;9636;14710;709.07
1500;14133.05;10481;15536;733.31
1600;15223.44;10847;16216;836.04
1700;16428.92;12385;18597;758.22
1800;17429.14;13930;18529;664.90
1900;18432.36;14136;19871;919.76
2000;19498.39;14591;21135;1074.73
2100;20781.78;15587;22699;878.67
2200;21676.19;17011;23940;957.35
2300;22725.71;18183;24339;945.76
2400;24085.74;18234;26676;1061.24
2500;24980.48;19630;26715;1055.70
2600;26077.40;19020;28153;1455.90
2700;27331.57;21029;30930;1269.87
2800;28238.26;22861;30723;979.34
2900;29296.95;22770;32821;1299.13
3000;30310.78;23577;32763;1404.60
3100;31485.00;25820;33971;1301.32
3200;32576.98;25300;36035;1653.65
3300;33809.36;27161;37599;1451.01
3400;34813.83;26841;37884;1669.69
3500;36005.38;27226;39264;1618.21
3600;37336.20;34274;39690;1122.91
3700;38363.00;35482;42668;1250.90
3800;39401.20;30701;42298;1561.76
3900;40862.15;32807;43682;1512.29
4000;41382.41;31452;46238;1786.30
4100;42679.56;32590;45736;1607.24
4200;43780.48;33910;47805;1570.91
4300;45084.21;35052;48212;1748.69
4400;46307.46;34530;49382;1630.51
4500;47546.74;38365;52453;1763.63
4600;48639.30;38680;55479;2003.01
4700;49929.60;47002;53250;1506.93
4800;50763.74;37937;54734;2117.10
4900;51950.45;41880;57231;2077.06
5000;53181.89;41497;57134;1977.16
5100;54020.15;40854;58816;2856.34
5200;56017.57;48411;61863;1735.59
5300;56499.35;44806;60383;2542.66
5400;58131.45;45962;61467;2024.25
5500;58657.43;45302;63677;3026.85
5600;59810.79;46069;64228;2326.14
5700;60944.87;47542;67634;2556.24
5800;61916.23;47393;68123;3086.73
5900;63312.00;48949;68718;2585.73
6000;65201.59;61860;71731;1871.18
6100;65841.68;52102;71582;2933.47
6200;67142.82;53544;73936;2270.90
6300;68172.37;56558;73495;2175.77
6400;69430.49;54307;73378;2513.07
6500;70960.34;54926;79181;2689.00
6600;72188.37;67288;77274;1990.61
6700;73529.42;69396;78638;1993.44
6800;74011.93;56315;80745;2821.44
6900;75125.18;60731;79705;2384.65
7000;76153.10;61992;83261;2513.51
7100;77559.49;60856;84081;3564.17
7200;78695.35;60755;83896;2779.09
7300;79991.31;63288;86306;3520.98
7400;80822.19;64010;89573;4069.54
7500;82467.10;64348;90520;3071.41
7600;83429.66;78027;88387;2329.79
7700;84710.07;65790;91782;2971.22
7800;86170.04;66410;93848;3235.10
7900;86944.00;65903;98348;3869.86
8000;88587.64;70037;96420;3205.30
8100;89730.29;68967;96434;3977.09
8200;90722.41;85371;97045;2715.56
8300;91350.59;68456;98243;3851.33
8400;93200.89;85950;104244;2875.17
8500;94201.90;74298;102181;4275.65
8600;95539.31;77314;102669;2994.10
8700;96377.11;76133;101870;3673.91
8800;98671.33;92248;105076;2972.08
8900;99383.10;78607;106504;3970.32
9000;100645.80;76820;107054;3604.58
9100;102248.87;81807;110264;3520.95
9200;102513.25;80710;112869;3600.99
9300;103949.58;98097;112762;2940.34
9400;105264.21;80771;112648;4479.61
9500;106211.82;86239;114643;3700.66
9600;107748.71;83033;113462;4202.96
9700;108590.31;85359;119216;4433.59
9800;110499.42;85199;120247;4686.01
9900;111201.37;86587;119487;3845.53
10000;112448.13;106855;119573;2942.14
